location,moreInfoLink,timeResult,title,image,date
"New Britain, Conn.",http://www.cbssports.com/collegebasketball/teams/page/CCTST/central-connecticut-state-blue-devils,,C. Connecticut St. Blue Devils vs St. Francis (N.Y.),http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/CCTST.gif,"Feb 27, 2011"
"New Britain, Conn.",http://www.cbssports.com/collegebasketball/teams/page/CCTST/central-connecticut-state-blue-devils,,C. Connecticut St. Blue Devils vs @Robert Morris,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/CCTST.gif,"Mar  4, 2011"
"Laramie, Wyo.",http://www.cbssports.com/collegebasketball/teams/page/WY/wyoming-cowboys,,Wyoming Cowboys vs @Utah,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/WY.gif,"Feb 27, 2011"
"Laramie, Wyo.",http://www.cbssports.com/collegebasketball/teams/page/WY/wyoming-cowboys,,Wyoming Cowboys vs Air Force,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/WY.gif,"Mar  2, 2011"
"Laramie, Wyo.",http://www.cbssports.com/collegebasketball/teams/page/WY/wyoming-cowboys,,Wyoming Cowboys vs @UNLV,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/WY.gif,"Mar  6, 2011"
"Laramie, Wyo.",http://www.cbssports.com/collegebasketball/teams/page/WY/wyoming-cowboys,,Wyoming Cowboys vs Air Force,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/WY.gif,"Mar 10, 2011"
"Salt Lake City, Utah",http://www.cbssports.com/collegebasketball/teams/page/UT/utah-utes,,Utah Utes vs @Air Force,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/UT.gif,"Feb 24, 2011"
"Salt Lake City, Utah",http://www.cbssports.com/collegebasketball/teams/page/UT/utah-utes,,Utah Utes vs Wyoming,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/UT.gif,"Feb 27, 2011"
"Salt Lake City, Utah",http://www.cbssports.com/collegebasketball/teams/page/UT/utah-utes,,Utah Utes vs BYU,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/UT.gif,"Mar  3, 2011"
"Salt Lake City, Utah",http://www.cbssports.com/collegebasketball/teams/page/UT/utah-utes,,Utah Utes vs @Colorado St.,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/UT.gif,"Mar  6, 2011"
"Salt Lake City, Utah",http://www.cbssports.com/collegebasketball/teams/page/UT/utah-utes,,Utah Utes vs @UNLV,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/UT.gif,"Mar 11, 2011"
"Las Vegas, Nev.",http://www.cbssports.com/collegebasketball/teams/page/UNLV/unlv-rebels,,UNLV Rebels vs TCU,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/UNLV.gif,"Feb 24, 2011"
"Las Vegas, Nev.",http://www.cbssports.com/collegebasketball/teams/page/UNLV/unlv-rebels,,UNLV Rebels vs @Air Force,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/UNLV.gif,"Feb 27, 2011"
"Las Vegas, Nev.",http://www.cbssports.com/collegebasketball/teams/page/UNLV/unlv-rebels,,UNLV Rebels vs Wyoming,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/UNLV.gif,"Mar  6, 2011"
"Las Vegas, Nev.",http://www.cbssports.com/collegebasketball/teams/page/UNLV/unlv-rebels,,UNLV Rebels vs Utah,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/UNLV.gif,"Mar 11, 2011"
"Las Vegas, Nev.",http://www.cbssports.com/collegebasketball/teams/page/UNLV/unlv-rebels,,UNLV Rebels vs BYU,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/UNLV.gif,"Mar 12, 2011"
"Las Vegas, Nev.",http://www.cbssports.com/collegebasketball/teams/page/UNLV/unlv-rebels,,UNLV Rebels vs San Diego St.,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/UNLV.gif,"Mar 13, 2011"
"Fort Worth, Texas",http://www.cbssports.com/collegebasketball/teams/page/TCU/tcu-horned-frogs,,TCU Horned Frogs vs @UNLV,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/TCU.gif,"Feb 24, 2011"
"Fort Worth, Texas",http://www.cbssports.com/collegebasketball/teams/page/TCU/tcu-horned-frogs,,TCU Horned Frogs vs Colorado St.,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/TCU.gif,"Feb 27, 2011"
"Fort Worth, Texas",http://www.cbssports.com/collegebasketball/teams/page/TCU/tcu-horned-frogs,,TCU Horned Frogs vs @New Mexico,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/TCU.gif,"Mar  3, 2011"
"Fort Worth, Texas",http://www.cbssports.com/collegebasketball/teams/page/TCU/tcu-horned-frogs,,TCU Horned Frogs vs BYU,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/TCU.gif,"Mar  6, 2011"
"Fort Worth, Texas",http://www.cbssports.com/collegebasketball/teams/page/TCU/tcu-horned-frogs,,TCU Horned Frogs vs @BYU,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/TCU.gif,"Mar 11, 2011"
"San Diego, Calif.",http://www.cbssports.com/collegebasketball/teams/page/SDGST/san-diego-state-aztecs,,San Diego St. Aztecs vs @BYU,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/SDGST.gif,"Feb 24, 2011"
"San Diego, Calif.",http://www.cbssports.com/collegebasketball/teams/page/SDGST/san-diego-state-aztecs,,San Diego St. Aztecs vs Colorado St.,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/SDGST.gif,"Mar  3, 2011"
"San Diego, Calif.",http://www.cbssports.com/collegebasketball/teams/page/SDGST/san-diego-state-aztecs,,San Diego St. Aztecs vs @Air Force,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/SDGST.gif,"Mar  6, 2011"
"San Diego, Calif.",http://www.cbssports.com/collegebasketball/teams/page/SDGST/san-diego-state-aztecs,,San Diego St. Aztecs vs Colorado St.,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/SDGST.gif,"Mar 11, 2011"
"San Diego, Calif.",http://www.cbssports.com/collegebasketball/teams/page/SDGST/san-diego-state-aztecs,,San Diego St. Aztecs vs @New Mexico,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/SDGST.gif,"Mar 12, 2011"
"San Diego, Calif.",http://www.cbssports.com/collegebasketball/teams/page/SDGST/san-diego-state-aztecs,,San Diego St. Aztecs vs @UNLV,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/SDGST.gif,"Mar 13, 2011"
"Albuquerque, N.M.",http://www.cbssports.com/collegebasketball/teams/page/NM/new-mexico-lobos,,New Mexico Lobos vs @Colorado St.,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/NM.gif,"Feb 23, 2011"
"Albuquerque, N.M.",http://www.cbssports.com/collegebasketball/teams/page/NM/new-mexico-lobos,,New Mexico Lobos vs @BYU,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/NM.gif,"Feb 27, 2011"
"Albuquerque, N.M.",http://www.cbssports.com/collegebasketball/teams/page/NM/new-mexico-lobos,,New Mexico Lobos vs TCU,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/NM.gif,"Mar  3, 2011"
"Albuquerque, N.M.",http://www.cbssports.com/collegebasketball/teams/page/NM/new-mexico-lobos,,New Mexico Lobos vs Air Force,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/NM.gif,"Mar 11, 2011"
"Albuquerque, N.M.",http://www.cbssports.com/collegebasketball/teams/page/NM/new-mexico-lobos,,New Mexico Lobos vs San Diego St.,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/NM.gif,"Mar 12, 2011"
"Fort Collins, Colo.",http://www.cbssports.com/collegebasketball/teams/page/COST/colorado-state-rams,,Colorado St. Rams vs New Mexico,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/COST.gif,"Feb 23, 2011"
"Fort Collins, Colo.",http://www.cbssports.com/collegebasketball/teams/page/COST/colorado-state-rams,,Colorado St. Rams vs @TCU,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/COST.gif,"Feb 27, 2011"
"Fort Collins, Colo.",http://www.cbssports.com/collegebasketball/teams/page/COST/colorado-state-rams,,Colorado St. Rams vs @San Diego St.,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/COST.gif,"Mar  3, 2011"
"Fort Collins, Colo.",http://www.cbssports.com/collegebasketball/teams/page/COST/colorado-state-rams,,Colorado St. Rams vs Utah,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/COST.gif,"Mar  6, 2011"
"Fort Collins, Colo.",http://www.cbssports.com/collegebasketball/teams/page/COST/colorado-state-rams,,Colorado St. Rams vs @San Diego St.,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/COST.gif,"Mar 11, 2011"
"Provo, Utah",http://www.cbssports.com/collegebasketball/teams/page/BYU/brigham-young-cougars,,BYU Cougars vs San Diego St.,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/BYU.gif,"Feb 24, 2011"
"Provo, Utah",http://www.cbssports.com/collegebasketball/teams/page/BYU/brigham-young-cougars,,BYU Cougars vs New Mexico,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/BYU.gif,"Feb 27, 2011"
"Provo, Utah",http://www.cbssports.com/collegebasketball/teams/page/BYU/brigham-young-cougars,,BYU Cougars vs @Utah,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/BYU.gif,"Mar  3, 2011"
"Provo, Utah",http://www.cbssports.com/collegebasketball/teams/page/BYU/brigham-young-cougars,,BYU Cougars vs @TCU,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/BYU.gif,"Mar  6, 2011"
"Provo, Utah",http://www.cbssports.com/collegebasketball/teams/page/BYU/brigham-young-cougars,,BYU Cougars vs TCU,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/BYU.gif,"Mar 11, 2011"
"Provo, Utah",http://www.cbssports.com/collegebasketball/teams/page/BYU/brigham-young-cougars,,BYU Cougars vs @UNLV,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/BYU.gif,"Mar 12, 2011"
"U.S.A.F. Academy, Colo.",http://www.cbssports.com/collegebasketball/teams/page/AF/air-force-falcons,,Air Force Falcons vs Utah,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/AF.gif,"Feb 24, 2011"
"U.S.A.F. Academy, Colo.",http://www.cbssports.com/collegebasketball/teams/page/AF/air-force-falcons,,Air Force Falcons vs UNLV,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/AF.gif,"Feb 27, 2011"
"U.S.A.F. Academy, Colo.",http://www.cbssports.com/collegebasketball/teams/page/AF/air-force-falcons,,Air Force Falcons vs @Wyoming,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/AF.gif,"Mar  2, 2011"
"U.S.A.F. Academy, Colo.",http://www.cbssports.com/collegebasketball/teams/page/AF/air-force-falcons,,Air Force Falcons vs San Diego St.,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/AF.gif,"Mar  6, 2011"
"U.S.A.F. Academy, Colo.",http://www.cbssports.com/collegebasketball/teams/page/AF/air-force-falcons,,Air Force Falcons vs @Wyoming,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/AF.gif,"Mar 10, 2011"
"U.S.A.F. Academy, Colo.",http://www.cbssports.com/collegebasketball/teams/page/AF/air-force-falcons,,Air Force Falcons vs @New Mexico,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/AF.gif,"Mar 11, 2011"
"Wichita, Kan.",http://www.cbssports.com/collegebasketball/teams/page/WICH/wichita-state-shockers,,Wichita St. Shockers vs @Bradley,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/WICH.gif,"Feb 24, 2011"
"Wichita, Kan.",http://www.cbssports.com/collegebasketball/teams/page/WICH/wichita-state-shockers,,Wichita St. Shockers vs Southern Ill.,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/WICH.gif,"Feb 27, 2011"
"Wichita, Kan.",http://www.cbssports.com/collegebasketball/teams/page/WICH/wichita-state-shockers,,Wichita St. Shockers vs Missouri St.,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/WICH.gif,"Mar  5, 2011"
"Wichita, Kan.",http://www.cbssports.com/collegebasketball/teams/page/WICH/wichita-state-shockers,,Wichita St. Shockers vs Illinois St.,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/WICH.gif,"Mar  6, 2011"
"Wichita, Kan.",http://www.cbssports.com/collegebasketball/teams/page/WICH/wichita-state-shockers,,Wichita St. Shockers vs @N. Iowa,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/WICH.gif,"Mar  7, 2011"
"Carbondale, Ill.",http://www.cbssports.com/collegebasketball/teams/page/SIL/southern-illinois-salukis,,Southern Ill. Salukis vs Creighton,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/SIL.gif,"Feb 23, 2011"
"Carbondale, Ill.",http://www.cbssports.com/collegebasketball/teams/page/SIL/southern-illinois-salukis,,Southern Ill. Salukis vs @Wichita St.,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/SIL.gif,"Feb 27, 2011"
"Carbondale, Ill.",http://www.cbssports.com/collegebasketball/teams/page/SIL/southern-illinois-salukis,,Southern Ill. Salukis vs @Drake,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/SIL.gif,"Mar  4, 2011"
"Springfield, Mo.",http://www.cbssports.com/collegebasketball/teams/page/MOST/missouri-state-bears,,Missouri St. Bears vs Drake,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/MOST.gif,"Feb 24, 2011"
"Springfield, Mo.",http://www.cbssports.com/collegebasketball/teams/page/MOST/missouri-state-bears,,Missouri St. Bears vs @Indiana St.,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/MOST.gif,"Feb 27, 2011"
"Springfield, Mo.",http://www.cbssports.com/collegebasketball/teams/page/MOST/missouri-state-bears,,Missouri St. Bears vs Evansville,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/MOST.gif,"Mar  4, 2011"
"Springfield, Mo.",http://www.cbssports.com/collegebasketball/teams/page/MOST/missouri-state-bears,,Missouri St. Bears vs @Wichita St.,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/MOST.gif,"Mar  5, 2011"
"Terre Haute, Ind.",http://www.cbssports.com/collegebasketball/teams/page/INST/indiana-state-sycamores,,Indiana St. Sycamores vs @Illinois St.,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/INST.gif,"Feb 24, 2011"
"Terre Haute, Ind.",http://www.cbssports.com/collegebasketball/teams/page/INST/indiana-state-sycamores,,Indiana St. Sycamores vs Missouri St.,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/INST.gif,"Feb 27, 2011"
"Terre Haute, Ind.",http://www.cbssports.com/collegebasketball/teams/page/INST/indiana-state-sycamores,,Indiana St. Sycamores vs @Illinois St.,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/INST.gif,"Mar  5, 2011"
"Normal, Ill.",http://www.cbssports.com/collegebasketball/teams/page/ILST/illinois-state-redbirds,,Illinois St. Redbirds vs Indiana St.,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/ILST.gif,"Feb 24, 2011"
"Normal, Ill.",http://www.cbssports.com/collegebasketball/teams/page/ILST/illinois-state-redbirds,,Illinois St. Redbirds vs @N. Iowa,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/ILST.gif,"Feb 27, 2011"
"Normal, Ill.",http://www.cbssports.com/collegebasketball/teams/page/ILST/illinois-state-redbirds,,Illinois St. Redbirds vs Indiana St.,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/ILST.gif,"Mar  5, 2011"
"Normal, Ill.",http://www.cbssports.com/collegebasketball/teams/page/ILST/illinois-state-redbirds,,Illinois St. Redbirds vs @Wichita St.,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/ILST.gif,"Mar  6, 2011"
"Evansville, Ind.",http://www.cbssports.com/collegebasketball/teams/page/EVAN/evansville-aces,,Evansville Aces vs Northern Iowa,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/EVAN.gif,"Feb 23, 2011"
"Evansville, Ind.",http://www.cbssports.com/collegebasketball/teams/page/EVAN/evansville-aces,,Evansville Aces vs @Drake,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/EVAN.gif,"Feb 27, 2011"
"Evansville, Ind.",http://www.cbssports.com/collegebasketball/teams/page/EVAN/evansville-aces,,Evansville Aces vs @Missouri St.,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/EVAN.gif,"Mar  4, 2011"
"Des Moines, Iowa",http://www.cbssports.com/collegebasketball/teams/page/DRA/drake-bulldogs,,Drake Bulldogs vs @Missouri St.,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/DRA.gif,"Feb 24, 2011"
"Des Moines, Iowa",http://www.cbssports.com/collegebasketball/teams/page/DRA/drake-bulldogs,,Drake Bulldogs vs Evansville,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/DRA.gif,"Feb 27, 2011"
"Des Moines, Iowa",http://www.cbssports.com/collegebasketball/teams/page/DRA/drake-bulldogs,,Drake Bulldogs vs Southern Ill.,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/DRA.gif,"Mar  4, 2011"
"Des Moines, Iowa",http://www.cbssports.com/collegebasketball/teams/page/DRA/drake-bulldogs,,Drake Bulldogs vs @Northern Iowa,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/DRA.gif,"Mar  5, 2011"
"Peoria, Ill.",http://www.cbssports.com/collegebasketball/teams/page/BRAD/bradley-braves,,Bradley Braves vs Wichita St.,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/BRAD.gif,"Feb 24, 2011"
"Peoria, Ill.",http://www.cbssports.com/collegebasketball/teams/page/BRAD/bradley-braves,,Bradley Braves vs @Creighton,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/BRAD.gif,"Feb 27, 2011"
"Peoria, Ill.",http://www.cbssports.com/collegebasketball/teams/page/BRAD/bradley-braves,,Bradley Braves vs @Creighton,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/BRAD.gif,"Mar  5, 2011"
"Peoria, Ill.",http://www.cbssports.com/collegebasketball/teams/page/BRAD/bradley-braves,,Bradley Braves vs @Northern Iowa,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/BRAD.gif,"Mar  6, 2011"
"Winston-Salem, N.C.",http://www.cbssports.com/collegebasketball/teams/page/WS/winston-salem-rams,,Winston-Salem St. Rams vs Florida A&amp;M,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/WS.gif,"Feb 27, 2011"
"Winston-Salem, N.C.",http://www.cbssports.com/collegebasketball/teams/page/WS/winston-salem-rams,,Winston-Salem St. Rams vs Bethune-Cookman,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/WS.gif,"Mar  1, 2011"
"Winston-Salem, N.C.",http://www.cbssports.com/collegebasketball/teams/page/WS/winston-salem-rams,,Winston-Salem St. Rams vs @S.C. State,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/WS.gif,"Mar  4, 2011"
"Orangeburg, S.C.",http://www.cbssports.com/collegebasketball/teams/page/SCST/south-carolina-state-bulldogs,,S.C. State Bulldogs vs Bethune-Cookman,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/SCST.gif,"Feb 27, 2011"
"Orangeburg, S.C.",http://www.cbssports.com/collegebasketball/teams/page/SCST/south-carolina-state-bulldogs,,S.C. State Bulldogs vs Florida A&amp;M,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/SCST.gif,"Mar  1, 2011"
"Orangeburg, S.C.",http://www.cbssports.com/collegebasketball/teams/page/SCST/south-carolina-state-bulldogs,,S.C. State Bulldogs vs Winston-Salem St.,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/SCST.gif,"Mar  4, 2011"
"Orangeburg, S.C.",http://www.cbssports.com/collegebasketball/teams/page/SCST/south-carolina-state-bulldogs,,S.C. State Bulldogs vs Md.-East. Shore,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/SCST.gif,"Mar 11, 2011"
