startDate,parkName,fullAddress,startHour,endDate,image,endHour,phone,title,moreInfo,desc
05/21/2011,Lorenzo State Historic Site,"Lorenzo State Historic Site, NY",10:00 AM,05/21/2011,,03:00 PM,(315) 655-3200,"Preservation How-to Workshop: ""Faux Marbling and Wood Glazing with Golden Artist Colors""",http://nysparks.state.ny.us/events/event.aspx?e=15-3155.0,"Popularized in the 19th C, faux painting has resurged over the last 25 years as artists and restorers have applied these decorative techniques to various architectural elements. Learn how to achieve these historic finishes (marbleizing and faux bois) under the guidance of Lori Wilson, Paint Application Specialist at Golden Artist Colors, Inc. All required materials and supplies will be provided for this Friends of Lorenzo-sponsored workshop. Pre-registration is required, and a workshop fee will be required. Bottled water supplied."
05/22/2011,Olana State Historic Site,"Olana State Historic Site, NY",02:00 PM,05/22/2011,,04:00 PM,(518) 828-1872 ext 103,Lecture: Rally 'Round the Flag: Frederic Edwin Church and the Civil War,http://nysparks.state.ny.us/events/event.aspx?e=23-3147.0,"Join us for this preview lecture by Kevin J. Avery, senior research scholar at The Metropolitan Museum of Art and adjunct professor in the Art Department of Hunter College, City University of New York. Lecture is free to the public and includes a sneak peek tour of the gallery. Wagon House Education Center. Space is limited so please call no later than May 22nd 11:00 am to reserve your seat. $5 vehicle use fee applies."
05/26/2011,Olana State Historic Site,"Olana State Historic Site, NY",11:00 AM,10/30/2011,,04:00 PM,,Exhibition: Rally 'Round the Flag: Frederic Edwin Church and the Civil War,http://nysparks.state.ny.us/events/event.aspx?e=23-3148.0,"Thursdays-Sundays, 11:00AM - 4:00PM. Two weeks before the scheduled debut of Hudson River School landscape painter Frederic Church's masterwork The Icebergs, Fort Sumter was bombarded marking the start of the American Civil War. Instead of cancelling the unveiling of the painting at Goupil's Gallery, Church re-titled his masterpiece: ""The North"" Church's Picture of Icebergs showing his support for the northern cause. Church also pledged exhibition fees to assist the Union's Patriotic Fund for the families of Union soldiers. Less than a month later, in further support, and in response to the patriotic fever that swept the North, in May 1861 Church painted Our Banner in the Sky – a sunrise resembling a Union Flag. The image became a popular chromolithograph issued by Goupil &amp; Co. 2011 will mark the Sesquicentennial of the fall of Fort Sumter and the start of the Civil War. Olana's exhibition will examine Church's reaction to the conflict as an artist and how events involving his friends and colleagues affected him personally. The exhibition will include: 4 oil sketches by Church; 2 pencil sketches by Church; 2 chromolithographs after Church; and works by Isaac Hayes and John Jameson."
05/28/2011,Letchworth State Park,"Letchworth State Park, NY",11:00 AM,05/28/2011,,04:00 PM,,FREE LEARN TO CATCH A FISH FAMILY PICNIC,http://nysparks.state.ny.us/events/event.aspx?e=79-3129.0,"Carnival style event featuring games, activities, educational workshops, free fishing (no license required), free lunch and door prizes. Presented in conjunction with DEC and Cornell Cooperative Extension.  11:00 am to 4:00 pm at Trailside Lodge."
05/30/2011,National Purple Heart Hall of Honor,"National Purple Heart Hall of Honor, NY",,05/30/2011,,,,Reflections on those who did not come home,http://nysparks.state.ny.us/events/event.aspx?e=38-3176.0,"Monday May 30, 2011 Memorial Day1:00 p.m.Reflections on those who did not come home, by veterans Information to follow"
06/05/2011,Olana State Historic Site,"Olana State Historic Site, NY",09:00 AM,06/05/2011,,10:30 AM,,National Trails Day Weekend Walk,http://nysparks.state.ny.us/events/event.aspx?e=23-3149.0,"This hike involves significant physical activity, so make sure everyone in your group is prepared for up to an hour on the trail. Don’t forget your water bottle! Meet in front of the Visitor Center at Olana."
06/11/2011,Green Lakes State Park,"Green Lakes State Park, NY",08:00 AM,06/11/2011,,02:00 PM,,32nd Annual Green Lakes Sprint Triathlon,http://nysparks.state.ny.us/events/event.aspx?e=172-3200.0,"Swim, Bike Run! Join us for the 32nd Annual Green Lakes Triathalonhttp://www.ymcaofgreatersyracuse.org/Downtown/ymca_triathlon.aspx"
06/16/2011,Lorenzo State Historic Site,"Lorenzo State Historic Site, NY",06:00 PM,06/16/2011,,09:00 PM,,Gala Garden Party,http://nysparks.state.ny.us/events/event.aspx?e=15-3156.0,"Since their inception in 1975, The Friends of Lorenzo have hosted various summer garden events—and this June's Gala Garden Party continues the tradition in the Ellen Shipman garden. Join the Friends for this horticultural-themed celebration, and support their on-going efforts to restore and maintain the formal garden at Lorenzo. If you are not already a member and would like more information, visit www.lorenzoNY.org or call Diane Voss at (315) 655-3200."
06/19/2011,Lorenzo State Historic Site,"Lorenzo State Historic Site, NY",09:00 AM,06/19/2011,,03:00 PM,,Euro Car 2010,http://nysparks.state.ny.us/events/event.aspx?e=15-3157.0,"European-manufactured automobiles from pre-War to the present including Porsche, Austin-Healey, Fiat, and Triumph will be on display. Sponsored by the MG Car Club of Central New York. Admission to the show is free; The Friends of Lorenzo also provide support for a Living History program during the show. For more information, call Sharon Hartman at (315) 457-6267 or email: shartman55@verizon.net or visit www.mgcarclub.com/cny."
06/19/2011,Lorenzo State Historic Site,"Lorenzo State Historic Site, NY",10:00 AM,06/19/2011,,03:30 PM,(315) 655-0304,"Garden Art Show,",http://nysparks.state.ny.us/events/event.aspx?e=15-3158.0,"Outdoor exhibition of paintings and sculpture installed throughout the formal garden and Dark Aisle arboretum. Rain location: South Cottage, Lorenzo. Sponsored by Cazenovia Arts. No admission is charged to either show."
06/19/2011,Olana State Historic Site,"Olana State Historic Site, NY",11:30 AM,06/19/2011,,04:00 PM,(518) 828-0135,Father's Day Family Tour,http://nysparks.state.ny.us/events/event.aspx?e=23-3150.0,"Explore the house, its paintings and treasures from a child’s perspective. Tours are geared for families with 6-12 year olds, but all ages are welcome. Children must be accompanied by an adult.  Reservations are required by 4PM the preceding Friday. Call for information."
06/25/2011,Buckhorn Island State Park,"Buckhorn Island State Park, NY",08:00 AM,06/25/2011,,11:00 AM,,Free Fishing Day!,http://nysparks.state.ny.us/events/event.aspx?e=174-3130.0,"See how much fun fishing can be on a special day when no N.Y. Fishing license is required! We will bring the fishing equipment to teach catch and release fishing techniques, fish identification and aquatic ecology."
06/25/2011,Mills Norrie State Park (Margaret Lewis Norrie),"Mills Norrie State Park (Margaret Lewis Norrie), NY",10:00 AM,06/25/2011,http://nysparks.state.ny.us/events/images/f403f23a-a575-4674-aee9-465defd9b38c.JPG,11:30 AM,,Discover Norrie: Terrific Turtles!,http://nysparks.state.ny.us/events/event.aspx?e=171-3234.0,"See our live captive turtles and learn about their natural history. Then join us for a walk around Norrie Point as we look for these fascinating creatures in their natural habit. Free. Family-friendly. No registration required. Norrie Point Environmental Center, 845-889-4745 x109. with attached pic 126"
06/25/2011,Ogden Mills & Ruth Livingston Mills State Park,"Ogden Mills & Ruth Livingston Mills State Park, NY",10:00 AM,06/25/2011,,11:15 AM,,Discover Norrie: Terrific Turtles!,http://nysparks.state.ny.us/events/event.aspx?e=33-3235.0,"See our live captive turtles and learn about their natural history. Then join us for a walk around Norrie Point as we look for these fascinating creatures in their natural habit. Free. Family-friendly. No registration required. Norrie Point Environmental Center, 845-889-4745 x109."
06/26/2011,Olana State Historic Site,"Olana State Historic Site, NY",09:00 AM,06/26/2011,,10:30 AM,,First Summer Weekend Walk,http://nysparks.state.ny.us/events/event.aspx?e=23-3151.0,Get outside and enjoy the first official weekend of summer! Meet in front of the Visitor Center at Olana.
06/26/2011,Hamlin Beach State Park,"Hamlin Beach State Park, NY",12:00 PM,06/26/2011,,04:00 PM,,Free Fishing Day,http://nysparks.state.ny.us/events/event.aspx?e=20-3128.0,
07/02/2011,Lorenzo State Historic Site,"Lorenzo State Historic Site, NY",10:00 AM,07/03/2011,,05:00 PM,(315) 655-9798,CAVAC Arts and Crafts Show,http://nysparks.state.ny.us/events/event.aspx?e=15-3159.0,"More than 100 artisans are featured on the historic grounds at Lorenzo for this annual arts and crafts show and sale. Sponsored by the Cazenovia Area Volunteer Ambulance Corps (CAVAC); admission to the show is free. The Friends of Lorenzo will also sponsor a free ""make and take"" 19th C craft program for children on the 2nd of July."
07/02/2011,National Purple Heart Hall of Honor,"National Purple Heart Hall of Honor, NY",11:00 AM,07/02/2011,,12:30 PM,,Soldiers Across Time,http://nysparks.state.ny.us/events/event.aspx?e=38-3177.0,This program for children provides kids with an understanding of the range of conflicts for which the Purple Heart has been awarded. Uniforms and equipment from the Civil War through today are presented. Reservations are required and can be made by calling 845-561-1765. This event will be repeated throughout the summer
07/08/2011,Lorenzo State Historic Site,"Lorenzo State Historic Site, NY",08:00 PM,07/08/2011,,10:00 PM,(315) 655-3200,Syracuse Symphony Orchestra Concert,http://nysparks.state.ny.us/events/event.aspx?e=15-3160.0,"One of Central New York's most popular cultural affairs returns to Cazenovia this summer. Since 1989, the Syracuse Symphony Orchestra has performed for thousands of patrons on the historic front lawn of Lorenzo, showcasing an array of classical and popular compositions. Admission is free; bring your own seating. For more information about the evening concert and a pre-concert fundraiser (advance reservations required), please call (315) 655-3200 or visit www.syracusesymphony.org."
07/16/2011,Lorenzo State Historic Site,"Lorenzo State Historic Site, NY",08:00 AM,07/17/2011,http://nysparks.state.ny.us/events/images/ee371540-29db-4814-8685-acfbfc86a8e4.JPG,05:00 PM,,35th Annual Lorenzo Driving Competition,http://nysparks.state.ny.us/events/event.aspx?e=15-3161.0,"Celebrate 35 years of this Lorenzo tradition and enjoy the meeting of sport and history. The cultural landscape at Lorenzo sets the backdrop for this acclaimed pleasure driving competition featuring tests of horse and carriage skill, timing, and style; exhibits, sales, refreshments, and demonstrations also offered. Admission to the show is free. Sponsored by the Lorenzo Driving Competition, Inc. For more information, please contact Molly Pew mollypew1@yahoo.com at (610) 850-1183 or visit www.lorenzodriving.com."
07/18/2011,Lorenzo State Historic Site,"Lorenzo State Historic Site, NY",09:00 AM,07/22/2011,,04:00 PM,,Rippleton Schoolhouse Summer Day Camp,http://nysparks.state.ny.us/events/event.aspx?e=15-3163.0,"For the seventh season running, The Friends of Lorenzo will once again host this exciting opportunity for children to spend a week of fun and learning at Lorenzo. Based at the c. 1814 Rippleton Schoolhouse, students (ages 8-11) will explore late 19th Century rural education and related themes including costume, etiquette, leisure activities, crafts, history, transportation, nature and art. The week will culminate with a moving up ceremony and an old-fashioned reception. Pre-registration required. For fees and more information, visit www.lorenzoNY.org or call Diane Voss at (315) 655-3200."
