longitude,email,state,zipcode,address,city,venue,tickets,dates,latitude,times,location,moreInfoLink,ticketPhone,website,title
-79.863055,ostheatre@aol.com,NC,27407,4609 West Market Street,Greensboro,Open Space Cafe Theatre,$20 Adults; $17 Sr Citizens; $10 ages 17 and under,06/16/2011-06/26/2011,36.069863,8:00pm,"Open Space Cafe Theatre, Greensboro",http://www.gotriadscene.com/event/detail/441090623/The_Beauty_Queen_of_Leenane,292-2285,http://www.osctheatre.com,The Beauty Queen of Leenane
-79.8256684,,NC,27403,Greensboro Coliseum Complex,1921 W. Lee St.<br />						Greensboro,War Memorial Auditorium,Prices Vary,07/07/2011,36.0597573,7:00pm,"War Memorial Auditorium, Greensboro",http://www.gotriadscene.com/event/detail/441198989/Matthew_Morrision_In_Concert,336-373-7413,,Matthew Morrision In Concert
-79.8256684,,NC,27403,1921 W. Lee St.,Greensboro,Greensboro Coliseum,$19.75 - $99.75 + fees,07/16/2011,36.0597573,7:30 PM,"Greensboro Coliseum, Greensboro",http://www.gotriadscene.com/event/detail/441151667/Rihanna_Loud_Tour_with_Special_Guest_Cee_Lo_Green,(336) 373-7474,http://www.livenation.com/Rihanna-tickets/artist/1013826,Rihanna - Loud Tour with Special Guest Cee Lo Green
-79.863055,ostheatre@aol.com,NC,27407,4609 West Market Street,Greensboro,Open Space Cafe Theatre,$20 Adults; $17 Sr Citizens; $12 ages 17 and under,07/12/2011-07/17/2011,36.069863,7:30pm,"Open Space Cafe Theatre, Greensboro",http://www.gotriadscene.com/event/detail/441090625/The_Whos_TOMMY,292-2285,http://www.osctheatre.com,The Who's TOMMY
-79.803157,lauraholley@musicacademync.org,NC,,1327 Beaman Place,Greensboro,Music Academy of North Carolina,$125 for the week,07/18/2011-07/22/2011,36.084427,9am-12noon,"Music Academy of North Carolina, Greensboro",http://www.gotriadscene.com/event/detail/441166677/Fiddle_Camp_at_The_Music_Academy,336-379-8748,http://www.MusicAcademyNC.org,Fiddle Camp at The Music Academy
-79.8256684,,NC,27403,1921 W. Lee St.,Greensboro,Greensboro Coliseum Complex,$29.50 - $89.50,07/23/2011,36.0597573,8:00 PM,"Greensboro Coliseum Complex, Greensboro",http://www.gotriadscene.com/event/detail/441101761/New_Kids_On_The_Block_Backstreet_Boys,,http://www.livenation.com/artist/1520953,New Kids On The Block & Backstreet Boys
-79.911659,,NC,,120 Stage Coach Trail,Greensboro,The Barn Dinner Theatre,,06/04/2011-08/07/2011,36.079168,"Sun, Tues, Wed matinees 1pm","The Barn Dinner Theatre , Greensboro",http://www.gotriadscene.com/event/detail/441199010/Crowns,,,Crowns
-79.911659,,NC,,120 Stage Coach Trail,Greensboro,The Barn Dinner Theatre,,08/13/2011-10/09/2011,36.079168,"Sun, Tues, Wed matinees 1pm","The Barn Dinner Theatre , Greensboro",http://www.gotriadscene.com/event/detail/441199011/Church_Basement_Ladies,,,Church Basement Ladies
-79.911659,,NC,,120 Stage Coach Trail,Greensboro,The Barn Dinner Theatre,,10/15/2011-11/20/2011,36.079168,"Sun, Tues matinees 1pm","The Barn Dinner Theatre , Greensboro",http://www.gotriadscene.com/event/detail/441199012/Groovin,,,Groovin'
-79.911659,,NC,27409,120 Stage Coach Trail,Greensboro,Barn Dinner Theatre,,11/25/2011-11/30/2011,36.079168,ONE show per day,"Barn Dinner Theatre, Greensboro",http://www.gotriadscene.com/event/detail/440869841/Black_Nativity,,,Black Nativity
-79.8143494,,NC,27408,1421 Westover Terrace,Greensboro,Lucky 32 Southern Kitchen,no cover charge,12/07/2010-12/06/2011,36.0909067,Dinner begins at 4pm; Laurelyn Dossett plays 6:30 - 9:30pm,"Lucky 32 Southern Kitchen, Greensboro",http://www.gotriadscene.com/event/detail/441021297/Skillet_Fried_Chicken_and_Live_Songs_from_a_Southern_Kitchen,336-370-0707,http://lucky32.com/fried_chicken.htm,Skillet Fried Chicken and Live Songs from a Southern Kitchen
-79.8057686,,NC,27403,334 S. Tate St.,Greensboro,Tate Street Coffee House,Free to the public,04/23/2011-12/17/2011,36.0684203,7:30-10:00 PM,"Tate Street Coffee House, Greensboro",http://www.gotriadscene.com/event/detail/441200241/PoetrySongMusicComedy_Open_Mic_Competition_Night,336-707-7905,http://meetup.com/triadpoetry,Poetry…Song…Music…Comedy Open Mic & Competition Night
-79.911659,,NC,,120 Stage Coach Trail,Greensboro,The Barn Dinner Theatre,,12/02/2011-12/31/2011,36.079168,,"The Barn Dinner Theatre , Greensboro",http://www.gotriadscene.com/event/detail/441199013/Groovin_Christmas,,,Groovin' Christmas
-79.909002,dalianadance@gmail.com,NC,27409,702-A Guilford College Road,Greensboro,Daliana Dance,,01/03/2011-01/02/2012,36.061278,5:30-6:30pm,"Daliana Dance, Greensboro",http://www.gotriadscene.com/event/detail/441083921/BalletJazz_Combo_Class_25th_Grade_,336-856-2551,http://www.dalianadance.com,Ballet/Jazz Combo Class 2-5th Grade
-79.909002,dalianadance@gmail.com,NC,27409,702-A Guilford College Road,Greensboro,Daliana Dance,,01/03/2011-01/02/2012,36.061278,6:30-7:30pm,"Daliana Dance, Greensboro",http://www.gotriadscene.com/event/detail/441083923/Hip_HopTap_Combo_25th_Grade,336-856-2551,,Hip Hop/Tap Combo 2-5th Grade
-79.909002,dalianadance@gmail.com,NC,27409,702-A Guilford College Road,Greensboro,Daliana Dance,,01/03/2011-01/02/2012,36.061278,7:30-8:30pm,"Daliana Dance, Greensboro",http://www.gotriadscene.com/event/detail/441083925/Adult_Ballet_Technique_and_Barre_for_Belly_Dancers,336-856-2551,http://www.dalianadance.com,Adult Ballet Technique and Barre for Belly Dancers
-79.909002,dalianadance@gmail.com,NC,27409,702-A Guilford College Road,Greensboro,Daliana Dance,,01/03/2011-01/02/2012,36.061278,8:30-9:30PM,"Daliana Dance, Greensboro",http://www.gotriadscene.com/event/detail/441083927/Adult_Advanced_Belly_Dance,336-856-2551,,Adult Advanced Belly Dance
-79.909002,dalianadance@gmail.com,NC,27409,702-A Guilford College Road,Greensboro,Daliana Dance,,01/04/2011-01/03/2012,36.061278,5:30-6:30pm,"Daliana Dance, Greensboro",http://www.gotriadscene.com/event/detail/441083929/TeenAdult_Lyrical_Hip_Hop,336-856-2551,http://www.dalianadance.com,Teen/Adult Lyrical/ Hip Hop
-79.909002,dalianadance@gmail.com,NC,27409,702-A Guilford College Road,Greensboro,Daliana Dance,,01/04/2011-01/03/2012,36.061278,6:30-7:30pm,"Daliana Dance, Greensboro",http://www.gotriadscene.com/event/detail/441083933/Multi_Level_Belly_Dance_Expression,336-856-2551,,Multi Level Belly Dance Expression
-79.909002,dalianadance@gmail.com,NC,27409,702-A Guilford College Road,Greensboro,Daliana Dance,,01/04/2011-01/03/2012,36.061278,7:30-8:30pm,"Daliana Dance, Greensboro",http://www.gotriadscene.com/event/detail/441083935/Just_DanceBelly_Dance_Fitness,336-856-2551,http://www.dalianadance.com,Just Dance/Belly Dance Fitness
-79.909002,dalianadance@gmail.com,NC,27409,702-A Guilford College Road,Greensboro,Daliana Dance,,01/05/2011-01/04/2012,36.061278,6:30-7:30pm,"Daliana Dance, Greensboro",http://www.gotriadscene.com/event/detail/441083941/Teen_Belly_Dance_Grade_612,336-856-2551,http://www.dalianadance.com,Teen Belly Dance Grade 6-12
-79.909002,dalianadance@gmail.com,NC,27409,702-A Guilford College Road,Greensboro,Daliana Dance,,01/05/2011-01/04/2012,36.061278,7:30-8:30 pm,"Daliana Dance, Greensboro",http://www.gotriadscene.com/event/detail/441083945/African_Dance_with_Wesley_Williams,336-856-2551,http://www.dalianadance.com,African Dance with Wesley Williams
-79.909002,dalianadance@gmail.com,NC,27409,702-A Guilford College Road,Greensboro,Daliana Dance,,01/06/2011-01/05/2012,36.061278,6:30-7:30pm,"Daliana Dance, Greensboro",http://www.gotriadscene.com/event/detail/441083947/Adult_Intermediate_Belly_Dance,336-856-2551,http://www.dalianadance.com,Adult Intermediate Belly Dance
-79.909002,dalianadance@gmail.com,NC,27409,702-A Guilford College Road,Greensboro,Daliana Dance,,01/06/2011-01/06/2012,36.061278,7:30-8:30pm,"Daliana Dance, Greensboro",http://www.gotriadscene.com/event/detail/441083949/Adult_Beginner_Belly_Dance,338-856-2551,http://www.daliandance.com,Adult Beginner Belly Dance
-79.909002,dalianadance@gmail.com,NC,27409,702-A Guilford College Road,Greensboro,Daliana Dance,,01/07/2011-01/06/2012,36.061278,6:00-7:00pm,"Daliana Dance, Greensboro",http://www.gotriadscene.com/event/detail/441083951/Belly_Dance_Fitness,336-856-2551,http://www.dalianadance.com,Belly Dance Fitness
-79.909002,dalianadance@gmail.com,NC,27409,702-A Guilford College Road,Greensboro,Daliana Dance,,01/06/2011-01/06/2012,36.061278,7:00-8:00pm,"Daliana Dance, Greensboro",http://www.gotriadscene.com/event/detail/441083953/Just_Dance,336-856-2551,http://www.dalianadance.com,Just Dance
-79.909002,dalianadance@gmail.com,NC,27409,702-A Guilford College Road,Greensboro,Daliana Dance,,01/07/2011-01/07/2012,36.061278,9:30-10:30am,"Daliana Dance, Greensboro",http://www.gotriadscene.com/event/detail/441083955/Beginner_Belly_Dance,336-856-2551,http://www.dalianadance.com,Beginner Belly Dance
-79.909002,dalianadance@gmail.com,NC,27409,702-A Guilford College Road,Greensboro,Daliana Dance,,01/08/2011-01/07/2012,36.061278,10:30-11:30am,"Daliana Dance, Greensboro",http://www.gotriadscene.com/event/detail/441083957/Belly_Dance_Fitness,336-856-2551,http://www.dalianadance.com,Belly Dance Fitness
-80.8510177,matthew@twentyoneandmain.com,NC,28621,102 West Main,Elkin,Twenty one and Main,,Ongoing,36.2441126,11:00 A.M.-1:00 P.M,"Twenty one and Main, Elkin",http://www.gotriadscene.com/event/detail/23529/Book_SigningAppearance_with_new_Novel_Saving_Cicadas,336-835-6246,,Book Signing/Appearance with new Novel  Saving Cicadas
-80.24349,,NC,27127,924 S Marshall St,Winston-Salem,Celtic Cafe,,Ongoing,36.082527,6:30 - 9:30,"Celtic Cafe, Winston-Salem",http://www.gotriadscene.com/event/detail/11193/Live_Irish_Music_Every_Friday_Saturday_Night,,http://www.thecelticcafe.com,Live Irish Music Every Friday & Saturday Night
-80.24349,,NC,27127,924 S Marshall St,Winston-Salem,Celtic Cafe,,Ongoing,36.082527,7pm,"Celtic Cafe, Winston-Salem",http://www.gotriadscene.com/event/detail/11195/Open_Mic_Night_Jam_The_Celtic_Cafe,,http://thecelticcafe.com,Open Mic Night Jam @ The Celtic Cafe'
-79.79535,,NC,27401,422N Edgeworth Street,Greensboro,Boston's House Of Jazz & Blues,,Ongoing,36.0779939,doors open 7pm,"Boston's House Of Jazz & Blues, Greensboro",http://www.gotriadscene.com/event/detail/440916494/Bostons_House_Of_Jazz_Blues_Open_Wednesday_Sundays,,,Boston's House Of Jazz & Blues Open Wednesday - Sundays
-80.2767468,,NC,27103,"630 S. Stratford Rd Winston Salem, NC 27103",Winston-Salem,Milner's American Southern Cuisine & Cocktails,,Ongoing,36.0961158,7:30-10:30,"Milner's American Southern Cuisine & Cocktails, Winston-Salem",http://www.gotriadscene.com/event/detail/24987/Matt_Kosma_Quartet,,http://milnerfood.com,Matt  Kosma Quartet
-80.2774294,,NC,27109,"Wake Forest University, Wingate Road",Winston-Salem,Museum of Anthropology,Admission is free.,04/12/2011,36.1334258,7:00pm,"Museum of Anthropology, Winston-Salem",http://www.gotriadscene.com/event/detail/441087303/LECTURE_Native_Communities_in_the_Carolina_Piedmont_during_the_Colonial_Era,,http://www.wfu.edu/moa,LECTURE: Native Communities in the Carolina Piedmont during the Colonial Era
-79.2680636,,VA,24551,1542 Bateman Bridge Rd.,Forest,Thomas Jefferson's Poplar Forest,Free with regular admission; Free with membership,04/13/2011,37.3589047,11:00 am - 2:30 pm,"Thomas Jefferson's Poplar Forest, Forest",http://www.gotriadscene.com/event/detail/441086419/Thomas_Jeffersons_Birthday_,,,Thomas Jefferson’s Birthday
-80.242493,,NC,27101,600 S. Main St.,Winston-Salem,Old Salem Museums and Gardens,$5.00,04/13/2011,36.087143,5:00pm,"Old Salem Museums and Gardens, Winston-Salem",http://www.gotriadscene.com/event/detail/441146617/George_Washington_Founding_Gardeners_Lecture_Booksigning,,http://www.oldsalem.org/george-washington.html,George Washington Founding Gardeners Lecture & Booksigning
-80.2438006,,NC,27101,390 S. Liberty St.,Winston-Salem,Children's Museum of Winston-Salem,$3/person,04/15/2011,36.0915034,4pm-8pm,"Children's Museum of Winston-Salem, Winston-Salem",http://www.gotriadscene.com/event/detail/441085583/Discount_Friday_Night,,,Discount Friday Night
-79.992199,hpmuseum@highpointnc.gov,NC,27262,1859 E. Lexington Ave.,High Point,High Point Museum and Historical Park,Free for members,04/16/2011-04/17/2011,35.979884,Saturday 10 am to 4 pm Sunday 1 pm to 4 pm,"High Point Museum and Historical Park, High Point",http://www.gotriadscene.com/event/detail/25111/Natural_Egg_Dyeing_in_the_Historical_Park,336-885-1859,http://www.highpointmuseum.org,Natural Egg Dyeing in the Historical Park
-80.2438006,,NC,27101,390 S. Liberty St.,Winston-Salem,Children's Museum of Winston-Salem,free with paid admission or Museum membership,04/23/2011,36.0915034,11am-1pm,"Children's Museum of Winston-Salem, Winston-Salem",http://www.gotriadscene.com/event/detail/441085601/Go_Dog_Go_Day,,,Go Dog. Go Day!
-80.242493,,NC,27101,600 S. Main St.,Winston-Salem,Old Salem Museums and Gardens,$21/Adults; $10/Children ages 6-16,04/23/2011,36.087143,9:30am-4:30pm,"Old Salem Museums and Gardens, Winston-Salem",http://www.gotriadscene.com/event/detail/441146621/Observing_a_Moravian_Easter_at_Old_Salem,,http://www.oldsalem.org/moravian-easter-at-old-salem.html,Observing a Moravian Easter at Old Salem
-79.992199,,NC,27262,1859 E. Lexington Ave,High Point,High Point Museum,FREE,04/09/2011-05/01/2011,35.979884,"Saturday, 10 am to 4 pm Sunday, 10 am to 4 pm","High Point Museum, High Point",http://www.gotriadscene.com/event/detail/28165/Blacksmithing_Demonstration_in_the_Historical_Park,,http://www.highpointmuseum.org,Blacksmithing Demonstration in the Historical Park
-79.992199,,NC,27262,1859 E. Lexington Ave.,High Point,High Point Museum and Historical Park,"$1 per sachet, free for members. Limit 2 per person. Drop-in.",05/07/2011-05/08/2011,35.979884,"Saturday, 10 am to 4 pm","High Point Museum and Historical Park, High Point",http://www.gotriadscene.com/event/detail/441183780/Lavender_Sachets,,,Lavender Sachets
-79.2680636,,VA,24551,1542 Bateman Bridge Rd.,Forest,Thomas Jefferson's Poplar Forest,,05/14/2011,37.3589047,11:00 a.m. and 2:00 p.m.,"Thomas Jefferson's Poplar Forest, Forest",http://www.gotriadscene.com/event/detail/441086769/Preservation_Month_Architectural_Restoration_Talk_Tour,,,Preservation Month: Architectural Restoration Talk & Tour
-80.2774294,,NC,27109,"Wake Forest University, Wingate Road",Winston-Salem,Museum of Anthropology,Admission is free.,04/26/2011-05/15/2011,36.1334258,10:00am - 4:30pm,"Museum of Anthropology, Winston-Salem",http://www.gotriadscene.com/event/detail/441087307/MOA_Spring_Shop_Sale,,http://www.wfu.edu/moa,MOA Spring Shop Sale
-79.992199,,NC,27262,1859 E. Lexington Ave,High Point,High Point Museum,FREE,05/07/2011-05/22/2011,35.979884,"Saturday, 10 am to 4 pm Sunday, 10 am to 4 pm","High Point Museum, High Point",http://www.gotriadscene.com/event/detail/23661/Blacksmithing_Demonstration_in_the_Historical_Park,,http://www.highpointmuseum.org,Blacksmithing Demonstration in the Historical Park
-79.2680636,,VA,24551,1542 Bateman Bridge Rd.,Forest,Thomas Jefferson's Poplar Forest,,05/07/2011-05/28/2011,37.3589047,10:00 a.m. to 4:00 p.m.,"Thomas Jefferson's Poplar Forest, Forest",http://www.gotriadscene.com/event/detail/441086759/Craftsmen_demonstrations_at_Jeffersons_Poplar_Forest,,,Craftsmen demonstrations at Jefferson's Poplar Forest
-79.624164,,NC,27342,6136 Burlington Road,Sedalia,Charlotte Hawkins Brown State Historic Si,Free,06/11/2011,36.068042,10am - 4pm,"Charlotte Hawkins Brown State Historic Si, Sedalia",http://www.gotriadscene.com/event/detail/441132665/Dr_Browns_Birthday_Party,,,Dr. Brown's Birthday Party!!
-80.2774294,,NC,27109,"Wake Forest University, Wingate Road",Winston-Salem,Museum of Anthropology,Admission is free.,01/25/2011-08/20/2011,36.1334258,10:00am - 4:30pm,"Museum of Anthropology, Winston-Salem",http://www.gotriadscene.com/event/detail/441087281/Exhibit_Culture_Couture,,http://www.wfu.edu/moa,Exhibit: Culture & Couture
-79.787387,,NC,27401,130 Summit Avenue,Greensboro,Greensboro Historical Museum,Free,04/03/2011-09/18/2011,36.075224,Tuesday through Saturday 10:00 am to 5:00 pm,"Greensboro Historical Museum, Greensboro",http://www.gotriadscene.com/event/detail/441102543/Down_Home_Jewish_Life_in_North_Carolina,373-2043,http://www.GreensboroHistory.org,Down Home: Jewish Life in North Carolina
-79.992199,hpmuseum@highpointnc.gov,NC,27262,1859 E. Lexington Ave,High Point,High Point Museum,,Ongoing,35.979884,Tuesday - Saturday 10 am to 4:30 pm,"High Point Museum, High Point",http://www.gotriadscene.com/event/detail/14817/High_Points_Furniture_Heritage,336-885-1859,http://www.highpointmuseum.org,High Point’s Furniture Heritage
-80.8973651,,NC,28625,438 Fort Dobbs Road,Statesville,Fort Dobbs State Historic Site,Free,04/09/2011-04/10/2011,35.8216359,10 a.m.-4 p.m.,"Fort Dobbs State Historic Site, Statesville",http://www.gotriadscene.com/event/detail/441165489/War_for_Empire_1761_Living_History,,,‘War for Empire: 1761’ Living History
-79.7871898,,NC,27402,UNCG,Greensboro,"UNCG-School of Music, Theatre, and Dance, Room 217",free,04/15/2011,36.0894625,2-4 pm,"UNCG-School of Music, Theatre, and Dance, Room 217 , Greensboro",http://www.gotriadscene.com/event/detail/441199681/How_Does_Your_Garden_Grow_Gardening_at_UNCG_Past_and_Present,uncgfol.blogspot.com,http://uncgfol.blogspot.com,"How Does Your Garden Grow? Gardening at UNCG, Past and Present"
-79.436423,,NC,27215,2839 Corporation Parkway,Burlington,Burlington Outlet Village,Most items $5 per appraisal. Funds support our local NIE literacy program For information please visit www.ShopBOV.com,04/23/2011,36.0649903,9am-noon,"Burlington Outlet Village, Burlington",http://www.gotriadscene.com/event/detail/441182037/7th_Annual_Hidden_Treasures_Antiques_and_Collectibles_Appraisal_Fair,336-376-3352,http://www.shopbov.com,7th Annual Hidden Treasures -   Antiques and Collectibles Appraisal   Fair
-79.8096252,,NC,27402,Jackson Library,Greensboro,UNCG - Jackson Library,Free,01/20/2011-05/31/2011,36.0681828,When Jackson Library is open,"UNCG - Jackson Library, Greensboro",http://www.gotriadscene.com/event/detail/441090225/Shifting_Grounds_New_Student_Art_Exhibit,,http://uncgfol.blogspot.com/2011/01/join-us-on-january-20-when-we-unveil.html,Shifting Grounds: New Student Art Exhibit
-79.7845779,drea@networkthelight.net,NC,27405,406 State St.,Greensboro,Eclectic by Nature,"Free, simply show up at the door at 7pm!",01/11/2011-11/22/2011,36.1011369,7-9pm on 2nd and 4th Tuesdays of each month,"Eclectic by Nature, Greensboro",http://www.gotriadscene.com/event/detail/440986647/Journey_of_the_Spirit_an_experiential_lecture_series,336-423-2091,http://www.networkthelight.net,Journey of the Spirit - an experiential lecture series
