city,startDate,address,name,description,price,venueName,state,endDate,image,moreInfoLink
St. Paul,03/14/2011,57 S. Hamline Ave.,Trivia Night,hosted by Martin Devaney</p>,,Green Mill,MN,,,http://www.citypages.com//events/trivia-night-641849/
Minneapolis,03/14/2011,205 E. Hennepin Ave.,Catch a Case Mondays,"with DJ Noam the Drummer, Musicians in Disguise & guests</p>",free,Honey,MN,,,http://www.citypages.com//events/catch-a-case-mondays-1499860/
Minneapolis,03/14/2011,830 Hennepin Ave.,Hard Mondays,with DJs Nitrogen & guests. 18+.</p>,,The Saloon,MN,,,http://www.citypages.com//events/hard-mondays-644985/
Minneapolis,03/14/2011,355 NE Monroe St.,Mentaholic Mondays Pub Trivia,,,Spring Street Tavern,MN,,,http://www.citypages.com//events/mentaholic-mondays-pub-trivia-470191/
Minneapolis,03/20/2011,761 Washington Ave. N.,Dr. Mambo's Combo,"1987 was a notable year for Minnesota: the Twins won the World Series, Prince released one of his best albums in Sign 'O' the Times, and St. Louis Park's own Coen Brothers released their first great comedy Raising Arizona. 1987 was also the year that Dr. Mambo's Combo was formed, and it just so happens that their crowd-pleasing funk/R&B sound has endured well enough to land them a regular Sunday/Monday night residency at Bunker's. You might wander in with a ""nothing else to do tonight"" attitude, only stagger out having your head blown clean off by their top-notch soul sounds, the end product of 21 years' worth of hard work and refinement.</p>",$7,Bunker's Music Bar & Grill,MN,,http://vvoice.vo.llnwd.net/e5/5819969.47.jpg,http://www.citypages.com//events/dr-mambos-combo-1696352/
Minneapolis,03/20/2011,106 N. 3rd St.,Alex Rossi's Root City Band,,,Ugly Mug Minneapolis,MN,,,http://www.citypages.com//events/alex-rossis-root-city-band-949395/
Minneapolis,03/20/2011,830 Hennepin Ave.,Amateur Shower Contest,with DJ Danny Shaffer. 18+.</p>,,The Saloon,MN,,,http://www.citypages.com//events/amateur-shower-contest-1646174/
Minneapolis,03/20/2011,500 S. Cedar Ave.,Nick the Feelin' Trio,,,Palmer's Bar,MN,,,http://www.citypages.com//events/nick-the-feelin-trio-1643806/
St. Paul,03/20/2011,2162 University Ave. W.,Open Mic,with Krystal</p>,,Dubliner Pub,MN,,,http://www.citypages.com//events/open-mic-626014/
Minneapolis,03/20/2011,901 Cedar Ave. S.,PB & the Jam,,,Whiskey Junction,MN,,,http://www.citypages.com//events/pb-and-the-jam-1766453/
Minneapolis,03/20/2011,411 2nd Ave. N.,Sunday Reggae,,,The Lounge,MN,,,http://www.citypages.com//events/sunday-reggae-1242342/
Minneapolis,03/20/2011,80 S. 9th St.,Gospel Brunch,,,Hell's Kitchen,MN,,,http://www.citypages.com//events/gospel-brunch-1218119/
Minneapolis,03/20/2011,125 Main St. SE,Patty & the Buttons,,free,Aster Cafe,MN,,,http://www.citypages.com//events/patty-and-the-buttons-1723994/
Hopkins,03/20/2011,814 Mainstreet,Mouldy Figs,,,Mainstreet Bar and Grill,MN,,,http://www.citypages.com//events/mouldy-figs-563047/
Minneapolis,03/20/2011,16 University Ave. NE,Advanced Irish Session,,,Keegan's Irish Pub,MN,,,http://www.citypages.com//events/advanced-irish-session-165030/
Minneapolis,03/20/2011,327 14th Ave. SE,Mandragora Tango,,,Loring Pasta Bar,MN,,,http://www.citypages.com//events/mandragora-tango-1469133/
Minneapolis,03/20/2011,101 Glenwood Ave. N.,GLBT Barndance,,free,Lee's Liquor Lounge,MN,,,http://www.citypages.com//events/glbt-barndance-653740/
St. Paul,03/20/2011,1560 St. Clair Ave.,Sunday Night Dance,with Jerry O'Hagan. Dance lessons at 6:15 p.m</p>,$12,Cinema Ballroom,MN,,,http://www.citypages.com//events/sunday-night-dance-1636396/
St. Paul,03/20/2011,2162 University Ave. W.,Pub Quiz,,,Dubliner Pub,MN,,,http://www.citypages.com//events/pub-quiz-1618819/
Minneapolis,03/20/2011,3745 42nd Ave. S.,The Harris Trio,,,Riverview Cafe & Wine Bar,MN,,,http://www.citypages.com//events/the-harris-trio-361222/
Minneapolis,03/20/2011,331 13th Ave. NE,Chuck & Sean's Trivia Night,,free,331 Club,MN,,,http://www.citypages.com//events/chuck-and-seans-trivia-night-710507/
Minneapolis,03/20/2011,414 3rd Ave. N.,Forbidden Sundays,,free,414 Sound Bar,MN,,,http://www.citypages.com//events/forbidden-sundays-1341196/
Minneapolis,03/20/2011,3601 E. Lake St.,Sunday Pub Quiz,,,Merlins Rest,MN,,,http://www.citypages.com//events/sunday-pub-quiz-663345/
Minneapolis,03/20/2011,2901 27th Ave. S.,The Bad Pennies,,free,Schooner Tavern,MN,,,http://www.citypages.com//events/the-bad-pennies-1354814/
Minneapolis,03/20/2011,500 S. Cedar Ave.,Sunday Night Dance Party,with Nick the Feelin' and guests</p>,free,Palmer's Bar,MN,,,http://www.citypages.com//events/sunday-night-dance-party-1311975/
Minneapolis,03/20/2011,2713 E. Lake St.,Swagg Sundays,with DJ Boonie Toones</p>,$5-$10,T's Place,MN,,,http://www.citypages.com//events/swagg-sundays-1363854/
Minneapolis,03/20/2011,629 Cedar Ave. S.,Vital Vinyl Sundays,,free,Triple Rock Social Club,MN,,,http://www.citypages.com//events/vital-vinyl-sundays-1330529/
St. Paul,03/20/2011,2162 University Ave. W.,Pocahontas County,,,Dubliner Pub,MN,,,http://www.citypages.com//events/pocahontas-county-1390204/
Minneapolis,03/28/2011,761 Washington Ave. N.,Dr. Mambo's Combo,"1987 was a notable year for Minnesota: the Twins won the World Series, Prince released one of his best albums in Sign 'O' the Times, and St. Louis Park's own Coen Brothers released their first great comedy Raising Arizona. 1987 was also the year that Dr. Mambo's Combo was formed, and it just so happens that their crowd-pleasing funk/R&B sound has endured well enough to land them a regular Sunday/Monday night residency at Bunker's. You might wander in with a ""nothing else to do tonight"" attitude, only stagger out having your head blown clean off by their top-notch soul sounds, the end product of 21 years' worth of hard work and refinement.</p>",$7,Bunker's Music Bar & Grill,MN,,http://vvoice.vo.llnwd.net/e5/5819969.47.jpg,http://www.citypages.com//events/dr-mambos-combo-1696352/
St. Paul,03/28/2011,501 Payne Ave.,Mary Elias Acoustic Jam,,,Minnesota Music Cafe,MN,,,http://www.citypages.com//events/mary-elias-acoustic-jam-937529/
St. Paul,03/28/2011,2162 University Ave. W.,Sea Shanty Sing,,,Dubliner Pub,MN,,,http://www.citypages.com//events/sea-shanty-sing-1618824/
Minneapolis,03/28/2011,4415 Nicollet Ave. S.,Acoustic Jam,,,Driftwood Char Bar,MN,,,http://www.citypages.com//events/acoustic-jam-1734051/
Minneapolis,03/28/2011,16 University Ave. NE,Learners Irish Session,,,Keegan's Irish Pub,MN,,,http://www.citypages.com//events/learners-irish-session-626226/
Minneapolis,03/28/2011,331 13th Ave. NE,Pocahontas County,,free,331 Club,MN,,,http://www.citypages.com//events/pocahontas-county-1218178/
St. Paul,03/28/2011,134 E. 5th St.,Semi-Acoustic Open Stage,hosted by Scrapegoat</p>,free,Hat Trick Lounge,MN,,,http://www.citypages.com//events/semi-acoustic-open-stage-609526/
Maple Grove,03/28/2011,7885 Main St. N.,Then & Now Acoustic,with Chuck & Mike</p>,,Sawatdee,MN,,,http://www.citypages.com//events/then-and-now-acoustic-1017312/
Minneapolis,03/28/2011,3001 Lyndale Ave. S.,Trivia Night,,free,Cause Spirits & Soundbar,MN,,,http://www.citypages.com//events/trivia-night-1155406/
Minneapolis,03/28/2011,1528 University Ave. NE,Shaw's Cocktail Jam,,free,Shaw's Bar & Grill,MN,,,http://www.citypages.com//events/shaws-cocktail-jam-1499906/
St. Paul,03/28/2011,201 E. 4th St.,Thinkin' & Drinkin' Trivia,,,Station 4,MN,,,http://www.citypages.com//events/thinkin-and-drinkin-trivia-1530476/
Minneapolis,03/28/2011,629 Cedar Ave. S.,Triple Rock Trivia,with Jecca & Kevin</p>,free,Triple Rock Social Club,MN,,,http://www.citypages.com//events/triple-rock-trivia-1457093/
Maplewood,03/28/2011,1638 Rice St.,Americana Open Jam,,,Wilebski's Blues Saloon,MN,,,http://www.citypages.com//events/americana-open-jam-1702680/
Minneapolis,03/28/2011,101 Glenwood Ave. N.,Country Dance Night,with Dan Lund and Buffaloaf</p>,free,Lee's Liquor Lounge,MN,,,http://www.citypages.com//events/country-dance-night-1096272/
Minneapolis,03/28/2011,2901 27th Ave. S.,Mystic Order of Reverb & Twang,,free,Schooner Tavern,MN,,,http://www.citypages.com//events/mystic-order-of-reverb-and-twang-1763750/
Minneapolis,03/28/2011,409 E. Hennepin Ave.,Open Mic,,free,Terminal Bar,MN,,,http://www.citypages.com//events/open-mic-164659/
Minneapolis,03/28/2011,331 13th Ave. NE,Roe Family Singers,,free,331 Club,MN,,,http://www.citypages.com//events/roe-family-singers-164609/
St. Paul,03/28/2011,735 White Bear Ave. N.,Sassy Lassy Trivia,,,The Cherry Pit Bar & Grill,MN,,,http://www.citypages.com//events/sassy-lassy-trivia-1514730/
St. Paul,03/28/2011,57 S. Hamline Ave.,Trivia Night,hosted by Martin Devaney</p>,,Green Mill,MN,,,http://www.citypages.com//events/trivia-night-641849/
Minneapolis,03/28/2011,205 E. Hennepin Ave.,Catch a Case Mondays,"with DJ Noam the Drummer, Musicians in Disguise & guests</p>",free,Honey,MN,,,http://www.citypages.com//events/catch-a-case-mondays-1499860/
Minneapolis,03/28/2011,830 Hennepin Ave.,Hard Mondays,with DJs Nitrogen & guests. 18+.</p>,,The Saloon,MN,,,http://www.citypages.com//events/hard-mondays-644985/
Minneapolis,03/28/2011,355 NE Monroe St.,Mentaholic Mondays Pub Trivia,,,Spring Street Tavern,MN,,,http://www.citypages.com//events/mentaholic-mondays-pub-trivia-470191/
St. Paul,03/09/2011,408 St. Peter St.,Steve Kenny & the Bastids,,free,Artists' Quarter,MN,,,http://www.citypages.com//events/steve-kenny-and-the-bastids-1754985/
Minneapolis,03/09/2011,80 S. 9th St.,The Wolverines,,,Hell's Kitchen,MN,,,http://www.citypages.com//events/the-wolverines-1666123/
St. Paul,03/31/2011,380 Cedar St.,Ray Evangelista,,free,Hunan Garden,MN,,,http://www.citypages.com//events/ray-evangelista-164660/
Minneapolis,03/09/2011,3745 42nd Ave. S.,Overtones Jazz Trio,,,Riverview Cafe & Wine Bar,MN,,,http://www.citypages.com//events/overtones-jazz-trio-776157/
St. Paul,03/11/2011,350 Market St.,JoAnn Funk,,,The Lobby Bar,MN,03/11/2011,,http://www.citypages.com//events/joann-funk-1746003/
Minneapolis,03/13/2011,125 Main St. SE,Patty & the Buttons,,free,Aster Cafe,MN,,,http://www.citypages.com//events/patty-and-the-buttons-1723994/
Minneapolis,03/13/2011,3745 42nd Ave. S.,The Harris Trio,,,Riverview Cafe & Wine Bar,MN,,,http://www.citypages.com//events/the-harris-trio-361222/
St. Paul,03/15/2011,408 St. Peter St.,B-3 Organ Night,"The B3 organ is second only to the good old piano in the annals of jazz and soul keyboard instruments, hitting its peak of popularity between the late '50s and early '70s with the classic recordings of Richard ""Groove"" Holmes, Booker T. & the MGs and the legendary Smiths -- Jimmy, Johnny and Dr. Lonnie. The Artists' Quarter has dedicated every Tuesday night over the last several years to the instantly-recognizable sounds of this venerable instrument, with ""Downtown"" Bill Brown manning the keys and jazz-scene vets Billy Franze and Kenny Horst sitting in on guitar and drums respectively. Thanks to the Tuesday Night Band this showcase has become a downtown St. Paul institution, the one night a week where the Hamm Building becomes the Hammond Building. (Photo by Maschinenraum)</p>",$4,Artists' Quarter,MN,,http://vvoice.vo.llnwd.net/e5/4192863.47.jpg,http://www.citypages.com//events/b-3-organ-night-164594/
St. Paul,03/15/2011,164 Snelling Ave. N.,Beasley's Big Band,in the Shamrock Room</p>,,O'Gara's Bar & Grill,MN,,,http://www.citypages.com//events/beasleys-big-band-1398253/
St. Paul,03/15/2011,408 St. Peter St.,Cory Wong Quartet,,,Artists' Quarter,MN,,,http://www.citypages.com//events/cory-wong-quartet-301186/
Eden Prairie,03/17/2011,13000 Technology Dr.,Kimberly Michaels,,,Santorini Taverna & Grill,MN,,,http://www.citypages.com//events/kimberly-michaels-1716370/
St. Paul,03/19/2011,350 Market St.,JoAnn Funk,,,The Lobby Bar,MN,05/28/2011,,http://www.citypages.com//events/joann-funk-1746003/
Minneapolis,03/19/2011,3601 E. Lake St.,Papa John Kolstad & the Hot Club of East Lake,,free,Merlins Rest,MN,,,http://www.citypages.com//events/papa-john-kolstad-and-the-hot-club-of-east-lake-1145384/
Minneapolis,03/21/2011,205 E. Hennepin Ave.,Catch a Case Mondays,"with DJ Noam the Drummer, Musicians in Disguise & guests</p>",free,Honey,MN,,,http://www.citypages.com//events/catch-a-case-mondays-1499860/
Minneapolis,03/04/2011,701 1st Ave. N.,"Halloween, Alaska, Lazerbeak, the Belle Brigade",18+</p>,$8/$10,7th St. Entry,MN,03/04/2011,,http://www.citypages.com//events/halloween-alaska-lazerbeak-the-belle-brigade-1757489/
Minneapolis,03/11/2011,701 1st Ave. N.,Crystal Castles,with Teengirl Fantasy. 18+</p>,$22,First Avenue,MN,03/11/2011,,http://www.citypages.com//events/crystal-castles-1643348/
Minneapolis,03/04/2011,416 Cedar Ave. S.,CANCELED: Cadillac Sky,,$12/$15,The Cedar,MN,03/04/2011,,http://www.citypages.com//events/canceled-cadillac-sky-1682674/
St. Paul,03/10/2011,2162 University Ave. W.,Pocahontas County,,,Dubliner Pub,MN,,,http://www.citypages.com//events/pocahontas-county-1390204/
St. Paul,03/24/2011,2162 University Ave. W.,Pocahontas County,,,Dubliner Pub,MN,,,http://www.citypages.com//events/pocahontas-county-1390204/
Minneapolis,03/09/2011,416 Cedar Ave. S.,Pierre Bensusan,,$15/$18,The Cedar,MN,03/09/2011,,http://www.citypages.com//events/pierre-bensusan-1746056/
St. Paul,03/09/2011,721 Snelling Ave. N.,Richard Shindell Dinner Show,,$38.50-$47.50,Ginkgo Coffeehouse,MN,03/09/2011,,http://www.citypages.com//events/richard-shindell-dinner-show-1748273/
Minneapolis,03/09/2011,112 Hennepin Ave. E.,Molly Maher & Her Disbelievers,,,Nye's Polonaise Room,MN,,,http://www.citypages.com//events/molly-maher-and-her-disbelievers-1277510/
Minneapolis,03/09/2011,400 Cedar Ave. S.,Koerner & Glover,18+</p>,$5/$8,400 Bar,MN,,,http://www.citypages.com//events/koerner-and-glover-1710367/
St. Paul,03/09/2011,1579 Hamline Ave. N.,When Worlds Collide,with Lonnie Knight & guests</p>,,The Coffee Grounds,MN,,,http://www.citypages.com//events/when-worlds-collide-922225/
St. Paul,03/13/2011,2162 University Ave. W.,Pocahontas County,,,Dubliner Pub,MN,,,http://www.citypages.com//events/pocahontas-county-1390204/
Minneapolis,03/15/2011,3601 E. Lake St.,Open Folk Jam,,,Merlins Rest,MN,,,http://www.citypages.com//events/open-folk-jam-1145380/
St. Paul,03/17/2011,2162 University Ave. W.,Pocahontas County,,,Dubliner Pub,MN,,,http://www.citypages.com//events/pocahontas-county-1390204/
White Bear Lake,03/17/2011,4725 Hwy 61 N.,Tim Brown,,free,Ingredients Cafe & Take Away,MN,,,http://www.citypages.com//events/tim-brown-1274614/
Hopkins,03/19/2011,9451 Excelsior Blvd.,Back Porch Trio,,,The Depot Coffee House,MN,,,http://www.citypages.com//events/back-porch-trio-1302058/
Minneapolis,03/21/2011,331 13th Ave. NE,Glen Hanson,,,331 Club,MN,,,http://www.citypages.com//events/glen-hanson-1664981/
Minneapolis,03/21/2011,331 13th Ave. NE,Roe Family Singers,,free,331 Club,MN,,,http://www.citypages.com//events/roe-family-singers-164609/
St. Paul,03/26/2011,175 W. Kellogg Blvd.,First Annual Avalanche Tour,"with Stone Sour, Theory of a Deadman, Skillet, Halestorm, Art of Dying</p>",$42.25/$47,Roy Wilkins Auditorium,MN,03/26/2011,,http://www.citypages.com//events/first-annual-avalanche-tour-1757507/
Minneapolis,03/22/2011,501 Cedar Ave. S.,Out of the Box,with That Dude Trey & B Rock</p>,,Nomad World Pub,MN,,,http://www.citypages.com//events/out-of-the-box-1440496/
Minneapolis,04/20/2011,16 University Ave. NE,Irish Sing Along,with Sheri O'Meara</p>,,Keegan's Irish Pub,MN,,,http://www.citypages.com//events/irish-sing-along-454055/
Minneapolis,04/22/2011,805 Hennepin Ave.,Celtic Woman,,$43-$72,State Theatre,MN,04/22/2011,,http://www.citypages.com//events/celtic-woman-1697296/
Minneapolis,04/23/2011,805 Hennepin Ave.,Celtic Woman,,$43-$72,State Theatre,MN,04/23/2011,,http://www.citypages.com//events/celtic-woman-1697296/
Minneapolis,04/28/2011,416 Cedar Ave. S.,Old Blind Dogs,,$15/$18,The Cedar,MN,04/28/2011,,http://www.citypages.com//events/old-blind-dogs-1746089/
St. Paul,04/01/2011,695 Grand Ave.,Tropical Zone,,,Dixie's On Grand,MN,,,http://www.citypages.com//events/tropical-zone-1399585/
St. Paul,04/01/2011,175 Cesar Chavez St.,Mariachi Estrella,,,El Burrito Mercado,MN,,,http://www.citypages.com//events/mariachi-estrella-1628217/
Minneapolis,04/01/2011,327 14th Ave. SE,Salsa Police,,,Loring Pasta Bar,MN,,,http://www.citypages.com//events/salsa-police-501738/
Minneapolis,04/03/2011,327 14th Ave. SE,Mandragora Tango,,,Loring Pasta Bar,MN,,,http://www.citypages.com//events/mandragora-tango-1469133/
Minneapolis,04/05/2011,3001 Hennepin Ave. S.,Sensacion Latina,,$5,Famous Dave's BBQ and Blues,MN,,,http://www.citypages.com//events/sensacion-latina-1718898/
Minneapolis,04/09/2011,327 14th Ave. SE,Salsa Police,,,Loring Pasta Bar,MN,,,http://www.citypages.com//events/salsa-police-501738/
St. Paul,04/15/2011,175 Cesar Chavez St.,Noche de Bohemia,with Harold & Liliana</p>,,El Burrito Mercado,MN,,,http://www.citypages.com//events/noche-de-bohemia-1628219/
Minneapolis,04/15/2011,327 14th Ave. SE,Salsa Police,,,Loring Pasta Bar,MN,,,http://www.citypages.com//events/salsa-police-501738/
Minneapolis,04/23/2011,327 14th Ave. SE,Salsa Police,,,Loring Pasta Bar,MN,,,http://www.citypages.com//events/salsa-police-501738/
Minneapolis,04/29/2011,327 14th Ave. SE,Salsa Police,,,Loring Pasta Bar,MN,,,http://www.citypages.com//events/salsa-police-501738/
St. Paul,04/01/2011,1560 St. Clair Ave.,Variety Dance,dance lessons at 7 p.m</p>,$10,Cinema Ballroom,MN,,,http://www.citypages.com//events/variety-dance-1731528/
Minneapolis,04/01/2011,408 Hennepin Ave.,Dance Annex,,,Gay 90's,MN,,,http://www.citypages.com//events/dance-annex-487533/
Minneapolis,04/01/2011,408 Hennepin Ave.,Men's Room,,,Gay 90's,MN,,,http://www.citypages.com//events/mens-room-487543/
Stillwater,04/01/2011,317 Main St. S.,KDWB Kill the Keg Dance Party,,,The Cherry Bowl Sports Bar & Grill,MN,,,http://www.citypages.com//events/kdwb-kill-the-keg-dance-party-1091318/
Minneapolis,04/02/2011,701 1st Ave. N.,Black,"The spirit of SNDP -- First Ave's legendary '90s club-rave Sunday Night Dance Party -- lives on in a scaled-down size and a more day-job-accommodating Saturday night form in the Record Room's long-running Black. A sort of time-warp tonic for aging ravers, the night itself is the only real constant from week to week: you can expect a heavy dose of dance sounds whatever the case, but since being inaugurated in 2007 by Minneapolis scene vet Nik E Gunz, control of the night's repertoire has alternated between techno specialists Particle People, the house fiends in HotDish and Loud & Clear's  best-of-both-worlds approach. Each week has a packed roster of guest DJs flown in from around the world -- check their blog to stay up on the latest names to drop in.</p>",$5,The Record Room,MN,,http://vvoice.vo.llnwd.net/e5/4148100.47.jpg,http://www.citypages.com//events/black-995850/
