state,address,authors,city,moreInfoAuthor,time,date,authorImg,authorBio,location,moreInfoLink,title
NJ,12 E. Main Street,Patrick McDonnell,Clinton,http://www.hachettebookgroup.com/kids_authors_Patrick-McDonnell-(1073705).htm,01:00 PM,04/09/2011,http://www.hachettebookgroup.com/_images/Contributors/images_main/1073705_215X340.jpg,"Patrick McDonnell is the creator of the Mutts comic strip, which recently celebrated its tenth anniversary. He has illustrated for the New York Times, Sports Illustrated, Reader's Digest, Time, Parents, and other journals, done CD covers for the Greatest Hit classical music series, and created a license plate for his home state of New Jersey. Patrick has been hailed as ""the next Charles Schulz,"" sits on the board of directors of the Humane Society of the United States, and has won numerous awards for both Mutts and his animal welfare work. He is the co-author of Krazy Kat: The Comic Art of George Herriman and also contributed a story to Little Lit: It Was a Dark and Silly Night, edited by Art Spiegelman and Francine Mouly (HarperCollins, 2003). This is his first children's book.",CLINTON BOOK SHOP,http://www.hachettebookgroup.com/authors_tours-and-appearances.aspx?search=true&authorid=&mediaid=OTHER&regionid=&duration=,Patrick McDonnell Reading and signing
TX,7555 Howell Sugar Land Road,Gail Giles,Houston,http://www.hachettebookgroup.com/teens_authors_Gail-Giles-(1075874).htm,10:00 AM,04/09/2011,http://www.hachettebookgroup.com/_images/Contributors/images_main/1075874_215X340_rdax_195x223_80.jpg,"<p>Gail Giles, acclaimed author of Shattering Glass, Dead Girls Don't Write Letters, Playing in Traffic, and What Happened to Cass McBride? She is also the winner of the California Young Readers Medal.</p> You can visit Gail online at www.gailgiles.com.",TEENBOOKCON,http://www.hachettebookgroup.com/authors_tours-and-appearances.aspx?search=true&authorid=&mediaid=OTHER&regionid=&duration=,Gail Giles Panel- through Blue Willow
CA,140 Kentucky St.,Malinda Lo,Petaluma,http://www.hachettebookgroup.com/teens_authors_Malinda-Lo-(1523661).htm,04:00 PM,04/12/2011,http://www.hachettebookgroup.com/_images/Contributors/images_main/1523661_215X340_rdax_195x292_80.jpg,"Malinda Lo was born in China and moved to the United States as a child. She grew up in Colorado and has since lived in Boston, New York, London, Beijing, Los Angeles, and San Francisco. In 2006, Malinda was awarded the Sarah Pettit Memorial Award for Excellence in LGBT Journalism by the National Gay and Lesbian Journalists Association. She is a graduate of Wellesley College and has master's degrees from Harvard and Stanford universities. Malinda now lives in Northern California with her partner and their dog. Ash is her first novel. Her website is www.malindalo.com.",COPPERFIELD'S BOOKS,http://www.hachettebookgroup.com/authors_tours-and-appearances.aspx?search=true&authorid=&mediaid=OTHER&regionid=&duration=,Malinda Lo Literary Tea for Teens talk and signing
WA,1521 Tenth Ave,Nic Sheff,Seattle,http://www.hachettebookgroup.com/teens_authors_Nic-Sheff-(1536709).htm,07:30 PM,04/14/2011,http://www.hachettebookgroup.com/_images/Contributors/1536709_215x340_rdax_195x293_80.jpg,"Nic Sheff's 2008 bestselling memoir, Tweak, chronicles his battle with crystal meth and heroin. In 2008, while on a highly publicized book tour with his journalist father David Sheff, author of the bestselling Beautiful Boy: A Father's Journey Through His Son's Addiction, Nic relapsed again. We All Fall Down explores Nic's recent relapses and presents a young man struggling to find his own personal path to sobriety. Nic currently lives in Los Angeles with his two dogs, Ramona and Quimby. When he's not writing, Nic volunteers at a nonprofit organization dedicated to helping teenagers battling addiction.",ELLIOTT BAY BOOK COMPANY,http://www.hachettebookgroup.com/authors_tours-and-appearances.aspx?search=true&authorid=&mediaid=OTHER&regionid=&duration=,Nic Sheff Talk & Signing
PA,1901 Vine St.,Laban Carrick Hill,Philadelphia,http://www.hachettebookgroup.com/kids_authors_Laban-Carrick-Hill-(1010348).htm,10:00 AM,04/16/2011,http://www.hachettebookgroup.com/_images/Contributors/images_main/1010348_215X340.jpg,"Laban Carrick Hil's America Dreaming: How Youth Changed America in the 60s will be published in November 2007 by Little, Brown and Co. The book is a cultural history of the sixties and its legacy. His most recent young-adult novel, A Brush with Napoleon (Watson-Guptil 2007), has been praised by School Library Journal as ""subtle"" and ""dramatic."" In 2006, Hill's young adult novel Casa Azul was chosen by The New York Public Library as a Best Book for the Teen Age. His Harlem Stomp! A Cultural History of the Harlem Renaissance (Little, Brown 2004) received more than 25 awards and honors, including a 2004 National Book Award Finalist, a Parent's Choice Gold Award, and more than five selections for best books of the year lists. Hill has written more than 25 books for children, young adults, and adults. His book-length poem Dave the Potter will be turned into a picture book by Little, Brown in 2008.  <br><br>  A poet as well as a fiction and nonfiction writer, Laban has written critical biographies on the South African novelist J. M. Coetzee, the Southern novelist Bobbie Ann Mason, and the poet Jane Kenyon. His poems have been included in Contemporary Poetry of New England, an anthology edited by Jay Parini, as well as in numerous literary magazines. Laban is currently a core faculty member at Pine Manor College MFA in Creative Writing and at Vermont College Undergraduate Program. He has taught literature and writing at Columbia University, Baruch College, St. Michael's College, University of Vermont.",FREE LIBRARY OF PHILADELPHIA,http://www.hachettebookgroup.com/authors_tours-and-appearances.aspx?search=true&authorid=&mediaid=OTHER&regionid=&duration=,Laban Carrick Hill Collier at Philadelphia Book Festival talk and signing
NY,159 Main Street,Charla Krupp,East Hampton,http://www.hachettebookgroup.com/authors_Charla-Krupp-(1078123).htm,1:00 PM,04/23/2011,http://www.hachettebookgroup.com/_images/Contributors/images_main/1078123_215X340.jpg,"Charla Krupp has done more than 100 style segments on The Today Show and she has appeared on Good Morning America, Oprah, The View, Dateline NBC, and has been a regular on The E! Channel and Home Shopping Network. She was beauty director of Glamour, editor of In Style, beauty editor for People's Style Watch and executive editor of Shop Etc. Magazine. Her writing has appeared in The New York Times, InStyle, Glamour, Shop Etc., People, Cosmopolitan, The Chicago Tribune, USA Today, and Time. Currently, Charla writes a monthly fashion column for More Magazine called Fashion For Grownups.",EAST HAMPTON LIBRARY,http://www.hachettebookgroup.com/authors_tours-and-appearances.aspx?search=true&authorid=&mediaid=OTHER&regionid=&duration=,Charla Krupp Fundraiser/Signing
MO,140 E. Jefferson Ave.,Amy E. Sklansky,Kirkwood,http://www.hachettebookgroup.com/kids_authors_Amy-E-Sklansky-(1010067).htm,10:30 AM,04/28/2011,,"Amy Sklansky has written a number of books for young readers, including My Daddy and Me and Where Do Chicks Come From. Previously an editor, Amy now writes full-time and lives with her family in Missouri.",MAIN STREET BOOKS AT KIRKWOOD PUBLIC LIBRARY,http://www.hachettebookgroup.com/authors_tours-and-appearances.aspx?search=true&authorid=&mediaid=OTHER&regionid=&duration=,Amy E. Sklansky Talk & Signing
SC,420 King St.,Katie Crouch,Charleston,http://www.hachettebookgroup.com/teens_authors_Katie-Crouch-(1502620).htm,01:00 PM,04/30/2011,http://www.hachettebookgroup.com/_images/Contributors/images_main/1502620_215X340_rdax_195x287_80.jpg,"Katie Crouch was raised in Charleston, South Carolina, where she attended Cotillion training but never was a debutante. She studied writing at Brown and Columbia Universities and now lives in San Francisco. Katie's second novel, Men and Dogs, was published by Little, Brown in April 2010.",BLUE BICYCLE BOOKS,http://www.hachettebookgroup.com/authors_tours-and-appearances.aspx?search=true&authorid=&mediaid=OTHER&regionid=&duration=,Katie Crouch Reading and Signing
CA,USC Campus,Lisi Harrison,Los Angeles,http://www.hachettebookgroup.com/teens_authors_Lisi-(1074092).htm,12:30 PM,04/30/2011,http://www.hachettebookgroup.com/_images/Contributors/images_main/1074092_215X340_rdax_195x123_80.jpg,"Lisi Harrison was the Senior Director of Production Development at MTV, Music Television, and was responsible for creating and developing original programming for air on MTV. She also served as Head Writer for MTV Production and before that had her own column in Jane Magazine.  Lisi lives in&nbsp;Laguna Beach, California, and is currently working on her next Alphas novel, coming in April 2010, as well as her next Clique novel.&nbsp;",LOS ANGELES TIMES BOOK FESTIVAL,http://www.hachettebookgroup.com/authors_tours-and-appearances.aspx?search=true&authorid=&mediaid=OTHER&regionid=&duration=,Lisi Harrison &quot;Smells Like Teen Spirit&quot; Panel
CA,USC Campus,"Margaret Stohl, Kami Garcia",Los Angeles,http://www.hachettebookgroup.com/teens_authors_Kami-Garcia-(1525739).htm,10:30 AM,05/01/2011,http://www.hachettebookgroup.com/_images/Contributors/images_main/1525739_215X340_rdax_195x156_80.jpg,"Kami Garcia is a teacher and&nbsp;reading specialist with an MA in education, and leads book groups for children and teenagers. She lives in Los Angeles, California, with&nbsp;her family. Written with Margaret Stohl, ""Beautiful Creatures""&nbsp;was their debut novel and Beautiful Darkness is out in October.",LOS ANGELES TIMES BOOK FESTIVAL,http://www.hachettebookgroup.com/authors_tours-and-appearances.aspx?search=true&authorid=&mediaid=OTHER&regionid=&duration=,Kami Garcia &quot;Co-Writing Young Adult Fantasy Panel&quot;
CA,UCLA Campus,Samantha Berger,Los Angeles,http://www.hachettebookgroup.com/kids_authors_Samantha-Berger-(1078490).htm,,05/01/2011,,"Samantha Berger has been at Nickelodeon On-Air for the past five years. First as Head Writer of Nick scripts, then as Editorial Director, and most recently, as Director of Creative for the On-Air Brand Image Group. Before that, she was an Editor at Scholastic Books.&nbsp;",LOS ANGELES TIMES BOOK FESTIVAL,http://www.hachettebookgroup.com/authors_tours-and-appearances.aspx?search=true&authorid=&mediaid=OTHER&regionid=&duration=,Samantha Berger Signings
CA,140 Kentucky St.,Katie Crouch,Petaluma,http://www.hachettebookgroup.com/teens_authors_Katie-Crouch-(1502620).htm,04:00 PM,05/04/2011,http://www.hachettebookgroup.com/_images/Contributors/images_main/1502620_215X340_rdax_195x287_80.jpg,"Katie Crouch was raised in Charleston, South Carolina, where she attended Cotillion training but never was a debutante. She studied writing at Brown and Columbia Universities and now lives in San Francisco. Katie's second novel, Men and Dogs, was published by Little, Brown in April 2010.",COPPERFIELD'S BOOKS,http://www.hachettebookgroup.com/authors_tours-and-appearances.aspx?search=true&authorid=&mediaid=OTHER&regionid=&duration=,Katie Crouch Literary Tea for Teens
NY,10 Washington Ave,Gary Golio,Pleasantville,http://www.hachettebookgroup.com/kids_authors_Gary-Golio-(1078697).htm,07:30 PM,05/06/2011,http://www.hachettebookgroup.com/_images/Contributors/1078697_215x340.jpg,"This is Gary Golio's second picture book. He lives in New York's Hudson Valley with his wife, author Susanna Reich, a cat, and a fire-bellied toad. &nbsp;",VILLIAGE BOOKSTORE,http://www.hachettebookgroup.com/authors_tours-and-appearances.aspx?search=true&authorid=&mediaid=OTHER&regionid=&duration=,Gary Golio Reading and Signing
MO,37 South Old Orchard Avenue,Amy E. Sklansky,St. Louis,http://www.hachettebookgroup.com/kids_authors_Amy-E-Sklansky-(1010067).htm,02:00 PM,05/07/2011,,"Amy Sklansky has written a number of books for young readers, including My Daddy and Me and Where Do Chicks Come From. Previously an editor, Amy now writes full-time and lives with her family in Missouri.",PUDD'N HEAD BOOKS,http://www.hachettebookgroup.com/authors_tours-and-appearances.aspx?search=true&authorid=&mediaid=OTHER&regionid=&duration=,Amy E. Sklansky Talk & Signing
