moreInfo,contactPhone,title,website,zipcode,endDate,street,state,fees,startDate,city,venueName,description,time
http://www.visitmaine.com/event/7618/blistered_fingers_family_bluegrass_festival/,(207) 873-6539,Blistered Fingers Family Bluegrass Festival,"<a href=""http://www.blisteredfingers.com/"" class=""uvt_eweb"">www.blisteredfingers.com/</a>",04350,06/19/2011,30 Plains Rd,ME,"<p>Early Bird Weekend passes Thurs-Sun: $60/person until April 1, 2011 $65/person until June 1, 2011 $70/person at the Gate Children 12 &amp; Under Free with paying adult Early Bird camping starting Monday June 13, 2011 @ 8:00 am for Monday-Wednesday  Dogs $10each &amp; Power $20 for your entire stay.</p>",06/16/2011,Litchfield,Litchfield Fairgrounds,"<p>One of the largest family musical events in New England, the Blistered Fingers Bluegrass Festival takes place Thurs - Sunday in  June and August. This Event attracts thousands of music lovers from all over the world to hear some of the Greatest Bluegrass music. With banjos, fiddles, and those high, lonesome harmonies converging in Litchfield twice a year, this event features many national and local bands. Come Experience the &quot;Welcome Home&quot; feeling. Something for all ages. Kids Music Academy, Camping available, FREE Hot showers, Lots of food, Extra Large Tent for cover, &amp; Indoor Bathroom facilities. Don&#039;t just hear about it, come experience it.</p><p>For more information visit: www.blisteredfingers.com</p>","<p>Thurs 5:00 - 9:30 p.m., Fri - 12:00-9:30p.m., Sat -10:30 a.m.-9:30 p.m., Sun -10:00 a.m.-1:30 p.m.</p>"
http://www.visitmaine.com/event/7974/fly_tying_and_fly_casting_with_trout_unlimited_at_the_maine_wildlife_park/,(207) 657-4977,Fly Tying and Fly Casting with Trout Unlimited at the Maine Wildlife Park,"<a href=""http://www.mainewildlifepark.com/"" class=""uvt_eweb"">www.mainewildlifepark.com/</a>",04039,06/18/2011,56 Game Farm Road,ME,<p>Regular Admission Fees Apply</p>,06/18/2011,Gray,Maine Wildlife Park,"<p>Sebago Trout Unlimited (TU) Chapter members will be on hand to teach these popular fishing techniques. Learn to cast, then tie a fly, then bring it home to try on your next fishing trip- you may get &#039;hooked&#039;!	www.sebagotu.org</p>",<p>11am-2pm</p>
http://www.visitmaine.com/event/7893/wolfes_neck_farm_art_fest/,(207) 865-4469,Wolfe&#039;s Neck Farm Art Fest,"<a href=""http://wolfesneckfarm.org/~wolfesne/getinvolved/annualevents/art-fest-2011.html"" class=""uvt_eweb""><span title=""&hellip;annualevents/art-fest-2011.html"">wolfesneckfarm.org/~wolfesne/getinvolved&hellip;</span></a>",04032,06/18/2011,184 Burnett Road,ME,<p>Free!</p>,06/18/2011,Freeport,,"<p>You are invited to the 6th Annual Wolfe&#039;s Neck Farm Art Fest!</p><p>Saturday, June 18th, 2011</p><p>Admission is Free!</p><p>The works of over 50 New England artists will be featured - painters, fiber artists, jewelers, potters, photographers, glass makers, and many more. There will be live music, artist demonstrations, a plein air auction, children&#039;s activities, and the Snack Shack will be serving food. Free admission. A fun day for all ages!</p>",<p>10 AM to 4 PM</p>
http://www.visitmaine.com/event/8122/3rd_annual_aroostook_state_park_birding_festival/,(207) 768-8341,3rd Annual Aroostook State Park Birding Festival,"<a href=""http://www.parksandlands.com/"" class=""uvt_eweb"">www.parksandlands.com/</a>",04769,06/18/2011,87 State Park Rd.,ME,<p>Adults 12-64 years of age $2.00. Children 5-11 years of age $1.00. All others free.</p>,06/18/2011,Presque Isle,Aroostook State Park,"<p>Maine&#039;s northern most birding event, in Presque Isle, is open to everyone who would like to learn more about birding. This birding festival offers guided bird walks, birding activities which include bird banding, calling and carving demonstrations, live bird displays, a bird house building station and boat rides. Friendly people will create a wonderful outdoor wildlife experience at Maine&#039;s First State Park. The wooded hiking trails and lake shoreline offers attractive bird habitat, where over 100 different bird species have been seen, a great opportunity to increase ones life list. FMI call the park at 207-768-8341 or go to www.parksandlands.com.  Camping is available, to make reservations go to www.CAMPWITHME.com .</p>",<p>5:00am - 1:00pm</p>
http://www.visitmaine.com/event/7806/spirit_in_america_hot_air_balloon_festival/,(207)934-5714,Spirit in America Hot Air Balloon Festival,"<a href=""http://www.oob365.com/index.html"" class=""uvt_eweb"">www.oob365.com/index.html</a>",04064,06/26/2011,Old Orchard Street,ME,,06/24/2011,Old Orchard Beach,,<p>Hot Air Balloon Festival</p><p>With a Night Glow and Balloon Rides on the Beach and a Lobster Bake Too!!!</p>,
http://www.visitmaine.com/event/7976/pesky_pests_ticks_and_lyme_disease_asian_longhorn_beetles_at_the_maine_wildlife_park/,(207) 657-4977,Pesky Pests: Ticks and Lyme Disease/Asian Longhorn Beetles at the Maine Wildlife Park,"<a href=""http://www.mainewildlifepark.com/"" class=""uvt_eweb"">www.mainewildlifepark.com/</a>",04039,06/25/2011,56 Game Farm Road,ME,<p>Regular Admission Fees Apply</p>,06/25/2011,Gray,Maine Wildlife Park,"<p>The Maine Medical Center Research Institute will have lots of information about tick &amp; control of tick-borne diseases like Lyme Disease. Learn how to identify the different types of ticks found in Maine, &amp; get tips on prevention &amp; basic information on the disease itself. What do Asian Long horned Beetles look like? Be on the lookout - they attack &amp; kill healthy hardwood trees &amp; a huge effort is being made to keep them OUT of Maine!	www.mmcri.org/lyme/meticks	www.albmaine.org</p>",<p>11am-2pm</p>
http://www.visitmaine.com/event/7876/l-a_du_2011/,(207) 333-3881,L-A DU 2011,"<a href=""http://www.museumla.org/ladu"" class=""uvt_eweb"">www.museumla.org/ladu</a>",04240,06/26/2011,Beech Street,ME,"<p>Duathlon: Individual=$50 until May 31, After May 31=$60. All 2 person and 3 person Relay Teams=$80 until May 31, After May 31=$90. All current USAT members receive a $10 discount. 5K Run = $15 until May 31, After May 31= $18 (Run will capped at 100)Community Walk = $10   Kids' Obstacle Course</p>",06/26/2011,Lewiston,Simard-Payne Police Memorial Park,"<p>Sunday, June 26th, Museum L-A invites you to Simard-Payne Park in Lewiston, Maine to experience the breathtaking course of the 2nd annual L-A DU. This 2.6-mile run, 14-mile bike and 3-mile run will race past historic millscapes, scenic paths and the mightiest river in Maine. Newly added this year is a 5K Run, Community Walk and a Kids Obstacle Course.</p><p>For more information, visit www.museumla.org/ladu</p>",
http://www.visitmaine.com/event/7972/the_ancient_ones_at_the_maine_wildlife_park/,(207) 657-4977 x0,The Ancient Ones at the Maine Wildlife Park,"<a href=""http://www.mainewildlifepark.com/"" class=""uvt_eweb"">www.mainewildlifepark.com/</a>",04039,06/4/2011,56 Game Farm Road,ME,<p>Regular Admission Fees Apply</p>,06/4/2011,Gray,Maine Wildlife Park,"<p>This group, in full period dress, will set up a real Living History Camp from the late 1700s - 1800s They will put up a canvas tent &amp; have demonstrations going on all day long, including fire starting, cooking, trading, tomahawk throwing, flint knapping, flintlock muskets, weaving, &amp; the like. Come to see what day to day life really looked like 200 years ago! www.theancientonesofmaine.com</p>",<p>11am-2pm</p>
http://www.visitmaine.com/event/4537/maine_free_family_fishing_festival/,(207) 824-3694,Maine Free Family Fishing Festival,"<a href=""http://www.upperandro.com"" class=""uvt_eweb"">www.upperandro.com</a>",04217,06/4/2011,500 North Road,ME,<p>Free</p>,06/4/2011,Bethel,Angevine Park,<p>Free casting instruction in stocked trout pond. Kids may take home their catch. Learn to tie flies and bring home a hand-tied fly. Complimentary use of fishing gear or bring your own. Mini-tackle box for each child and door prizes. Food available or pack lunches.</p>,<p>9 am to 2 pm</p>
http://www.visitmaine.com/event/7935/herbal_primer/,(207) 926-4597,Herbal Primer,"<a href=""http://www.shaker.lib.me.us/"" class=""uvt_eweb"">www.shaker.lib.me.us/</a>",04260,06/4/2011,707 Shaker Rd. Route 26,ME,<p>$40.00</p>,06/4/2011,New Gloucester,Sabbathday Lake Shaker Village,"<p>All the basics! A requested class on starting seed, choosing herbs, growing, transplanting, harvesting, drying and using what you grow. All participants will leave with seeds, resources and recipes.</p>",<p>10 am - 2 pm</p>
http://www.visitmaine.com/event/7343/acadia_birding_festival/,207-288-8128,Acadia Birding Festival,"<a href=""http://www.acadiabirdingfestival.com/"" class=""uvt_eweb"">www.acadiabirdingfestival.com/</a>",,06/5/2011,,,<p>See website</p>,06/2/2011,"Acadia National Park, Mt. Desert Island",,"<p>The 13th Annual ACADIA BIRDING FESTIVAL will take place June 2-5, 2011 on Mount Desert Island, Maine. Experience the birding wonders of Maine, from boreal to ocean - warblers, puffins, and more.  We offer field trips, pelagic trips, paddling adventures, workshops, social gatherings, and evening presentations.  Join celebrity birders Pete Dunne and Kevin Karlson on these adventures around Acadia National Park, Mount Desert Island, and beyond.  By land or by sea, we&#039;ll find some exciting birds for you to see.</p>",<p>6 AM to 9 PM</p>
http://www.visitmaine.com/event/6061/3nd_annual_red_hat_lupine_day_picnic_june_21_2011/,207.757.8797,"3nd ANNUAL RED HAT LUPINE DAY PICNIC: June 21, 2011","<a href=""http://www.yellowhousebedandbreakfast.com/"" class=""uvt_eweb"">www.yellowhousebedandbreakfast.com/</a>",04763,06/21/2011,270 Ridge Road,ME,<p>A donation of $5. per person is requested for the Rabor Cancer Memorial Education Fund.</p>,06/21/2011,Oakfield,3nd Annual Red Hatter's Lupine Day Picnic,"<p>TUESDAY, JUNE 21st is the 2nd ANNUAL RED HAT LUPINE DAY PICNIC sponsored by the Yellow House B&amp;B on Clark&#039;s Hill in the Switzerland of Aroostook County in Oakfield at 270 Ridge Road. This is a free Red Hatter&#039;s community event. Please dress in Red &amp; Purple Regalia and your very best hat. There will be a Red Hat Parade and prizes awarded. Please bring a lawn chair and table, as well as supplies, if you wish to paint, sketch, or draw.</p><p>Please bring your picnic bag lunch. Afternoon tea with homemade gingerbread will be served compliments of Innkeeper Gina Clark.</p><p>A MAGICAL &amp; RELAXING WAY TO SPEND A DAY IN FELLOWSHIP ENJOYING THE GORGEOUS WILD LUPINE FIELDS. REGISTRATION IS REQUIRED: DEADLINE IS: JUNE 15,2011 (A Donation of $5. per person is re</p>",<p>10:00 AM to 4:00 PM</p>
http://www.visitmaine.com/event/7369/49th_annual_windjammer_days/,(207) 633-2353,49th Annual Windjammer Days,"<a href=""http://www.boothbayharbor.com/"" class=""uvt_eweb"">www.boothbayharbor.com/</a>",04538,06/22/2011,Around Town,ME,,06/21/2011,Boothbay Harbor,,"<p>Fully rigged windjammers sail into Boothbay Harbor to celebrate the region&#039;s rich ship building heritage. Two days of family fun with pancake breakfasts, waterfront concerts, street parade, an antique boat parade and a spectacular fireworks display over the harbor. Call for a full schedule of events: 633-2353.</p>",
http://www.visitmaine.com/event/6638/11th_annual_wells_indoor_outdoor_antiques_show_sale/,207-284-8657,11th Annual Wells Indoor/Outdoor Antiques Show &amp; Sale,"<a href=""http://www.goosefareantiques.com/"" class=""uvt_eweb"">www.goosefareantiques.com/</a>",04090,06/26/2011,342 Laudholm Farm Road,ME,"<p>Adult Admission $6.00  With a printout of this listing, $5.00 each.  Children Free when accompanied by an adult.  Because of nesting grounds and wildlife, Laudholm Farm does not allow dogs to walk the grounds, leashed or not.</p>",06/26/2011,Wells,Wells Reserve at Laudholm Farm,"<p>The  Wells Antiques Show will be held this year on Saturday, June 26th,  in Wells. Maine, on the spectacular seaside grounds of the historic Wells Reserve at Laudholm Farm.  Fifty exhibitors from all over New England, Texas and Tennessee will be selling quality antiques in every area of the antiques market under large and small tents, in the barn, and in the open.  Exhibitors specialize in early painted and country furniture and Americana, antique &amp; vintage jewelry, early ceramics and silver, fine glass and china, early baskets and decoys, early pottery, brass, copper, and pewter, quilts, vintage linens, and other textiles, antiquarian books and prints, tools, oak furniture and much , much , more.  The Show is held RAIN OR SHINE.</p>","<p>Sunday, 10 AM to 4 PM</p>"
http://www.visitmaine.com/event/7604/taste_of_brunswick/,(207) 729-4439,Taste of Brunswick,"<a href=""http://www.brunswickdowntown.org/"" class=""uvt_eweb"">www.brunswickdowntown.org/</a>",04011,06/18/2011,Maine Street,ME,"<p>Admission $5 in advance, $7 at the Gate.  $1 per food ticket</p>",06/18/2011,Brunswick,The Mall (town green),"<p>The third annual Taste of Brunswick, a food and music event will be held from 11am to 4pm on Saturday, June 18, 2011 on the Mall (town green), Maine Street, Brunswick, Maine.  The Taste of Brunswick will feature a 20 of Brunswick&#039;s Finest Restaurants serving their culinary specialties in tasting sizes.  Entertainment includes live music from our sound stage, a beer and wine pavilion as well as a &quot;Wait Staff&quot; race where local food service professionals compete for the prizes.  Admission is $5 in advance, $7 day of the event.  Food tickets are $1 per ticket.  The Taste of Brunswick is a Brunswick Downtown Association Event.  Proceeds of the event will benefit the Midcoast Hunger Prevention Program (MCHPP) and the Brunswick Downtown Assn.</p>",<p>11AM - 4PM</p>
http://www.visitmaine.com/event/7635/high_federal_-_the_architecture_of_the_nickels-sortwell_house/,(207) 882-7169,High Federal - The Architecture of the Nickels-Sortwell House,"<a href=""http://www.HistoricNewEngland.org/"" class=""uvt_eweb"">www.HistoricNewEngland.org/</a>",04578,06/10/2011,121 Main Street (Entrance on Federal Street),ME,<p>Free for Historic New England Members. $15 nonmembers.</p>,06/10/2011,Wiscasset,Nickels-Sortwell House Barn,"<p>Come hear Earle Shettleworth, director of the Maine Historic Preservation Commission and Maine State Historian, share his insights into the architecture and building of one Maine&#039;s most elegant mansions. The Nickels-Sortwell House is the finest example of high Federal style architecture north of Portsmouth. Captain William Nickels, a wealthy sea captain, built the house in 1807 as a statement of his success at the peak of Wiscasset&#039;s prosperity. Run as an inn after his death for many years under multiple owners, the house was lovingly restored in the Colonial Revival style by the Sortwell family of Cambridge, MA after they purchased it in 1899. This is a Historic New England Members&#039; Month program, specially open to the public.</p>",<p>10:00 - 11:30 am</p>
http://www.visitmaine.com/event/7912/chair_caning_1/,(207) 926-4597,Chair Caning #1,"<a href=""http://www.shaker.lib.me.us/"" class=""uvt_eweb"">www.shaker.lib.me.us/</a>",04260,06/11/2011,Route 26,ME,<p>$35.00. Pre-registration required</p>,06/11/2011,New Gloucester,Sabbathday Lake Shaker Village,"<p>Learn the 7-step method of chair caning. restricted to hand woven chairs that are clean and sound- should have drilled holes in seat or back. Caning provided. Follow up on June 18th. Fran Faulkner, longtime teacher here, will lead the class.</p>",<p>9 am - 4 pm</p>
http://www.visitmaine.com/event/4451/dovetail_workshop_class_1/,(207) 926-4597,Dovetail Workshop  class #1,"<a href=""http://www.shaker.lib.me.us/"" class=""uvt_eweb"">www.shaker.lib.me.us/</a>",04260,06/11/2011,707 Shaker Rd. Route 26,ME,<p>$35.00  Pre-registration required.</p>,06/11/2011,New Gloucester,Sabbathday Lake Shaker Village,"<p>In this workshop participants will learn from Chris Becksvoort the proper layout procedures, techniques and tricks to constructing dovetails - how to saw to a line, marking, sawing and chopping.  Emphasis is on precision and technique, not a finished project.  Materials will be provided.  Please bring a pencil, square, marking knife, T-bevel (or dovetail gauge), dovetail saw, chisels, mallet and clamps if you have them.</p><p>Please choose session 1 OR 2.</p>",<p>9:00 am - 12:00 noon  OR  1:00 pm - 4:00 pm</p>
