startdate,hours,enddate,website,title,moreInfoLink,city,address,venue,description,email,tel,zipcode,image,state
"Feb 16, 2011","Sat.- Mon., Wed.-Thurs. 10:30 a.m.&#65533;5:30 p.m.; Fri. 10:30-8:00 p.m.; Closed Tues.","Jun 6, 2011",http://www.moma.org,Looking at Music 3.0,http://www.artforum.com/guide/country=US&place=New%20York&page_id=8&show=scheduled,New York,11 West 53rd Street,MoMA - The Museum of Modern Art,"This exhibition explores New York's music, art, and remix culture in the 1980s and 1990s. Includes works by the Beastie Boys, Keith Haring, and Run DMC.",info@moma.org,(212) 708-9400,10019.0,http://www.artforum.com/uploads/guide.001/id12797/exhibition_large.jpg,NY
"Feb 24, 2011","Thursday, Saturday, Sunday, Monday: 11 a.m. &#8211; 6 p.m.; Friday: 11 a.m. &#8211; 9 p.m.","Jun 27, 2011",http://www.neuegalerie.org,"The Birth of the Modern: Style and Identity in Vienna 1900""",http://www.artforum.com/guide/country=US&place=New%20York&page_id=9&show=scheduled,New York,1048 Fifth Avenue,Neue Galerie New York - Museum for German and Austrian Art,,museum@neuegalerie.org,1-212-628-6200,10028.0,http://www.artforum.com/uploads/location.000/id00977/location.jpg,NY
"Feb 9, 2011","Wed 12-6 PM, Thu and Fri 12-9 PM, Sat and Sun 12-6 PM, Mon and Tue closed","Jul 13, 2011",http://www.newmuseum.org,Lynda Benglis,http://www.artforum.com/guide/country=US&place=New%20York&page_id=9&show=scheduled,New York,235 Bowery,New Museum,,info@newmuseum.org,1,10002.0,http://www.artforum.com/uploads/guide.001/id10846/exhibition_large.jpg,NY
"Feb 10, 2011","Wednesday - Thursday 11am - 6pm, Friday 1pm - 9pm, Saturday - Sunday 11am - 6pm","May 1, 2011",http://www.whitney.org,The Emily Fisher Landau Collection,http://www.artforum.com/guide/country=US&place=New%20York&page_id=9&show=scheduled,New York,945 Madison Avenue at 75th Street,Whitney Museum of American Art,Legacy,feedback@whitney.org,212-570-3600,10021.0,http://www.artforum.com/uploads/location.000/id00027/location.jpg,NY
"Feb 10, 2011","Tues - Fri 10-6, Sat 11- 5:30","Apr 2, 2011",http://altmansiegel.com/,Trevor Paglen,http://www.artforum.com/guide/country=US&place=San Francisco&show=scheduled,San Francisco,"49 Geary Street, 4th Floor",Altman Siegel,,info@altmansiegel.com,415 576 9300,94108.0,http://www.artforum.com/uploads/guide.001/id11705/exhibition.jpg,CA
"Jan 10, 2011","Tuesday - Friday 11am - 5:30pm, Saturday 11am - 5pm","Apr 1, 2011",http://www.briangrossfineart.com,"Brian Gross Fine Art at One Post is pleased to announce Ink on Paper, an exhibition of recent works on paper by Bay Area artist Doron Fishman.",http://www.artforum.com/guide/country=US&place=San Francisco&show=scheduled,San Francisco,"49 Geary Street, 5th Floor",Brian Gross Fine Art,,gallery@briangrossfineart.com,1 415 7881050,94108.0,http://www.artforum.com/uploads/guide.001/id11533/exhibition.jpg,CA
"Jan 6, 2011","Tuesday - Friday 10:30am - 5:30pm, Saturday 10:30am - 5pm","Apr 2, 2011",http://www.hainesgallery.com,The Old Boys' Club,http://www.artforum.com/guide/country=US&place=San Francisco&show=scheduled,San Francisco,"49 Geary Street, Suite 540",Haines Gallery,La Destitution de la Jeune Fille,info@hainesgallery.com,415-397-8114,94108.0,http://www.artforum.com/uploads/guide.001/id11612/exhibition.jpg,CA
"Feb 17, 2011","Tuesday - Friday 10:30am - 5:30pm, Saturday 10:30am - 5pm","Apr 2, 2011",http://www.hainesgallery.com,Obtrusive / Elusive: Recent Ink Work of Zheng Chongbin,http://www.artforum.com/guide/country=US&place=San Francisco&show=scheduled,San Francisco,"49 Geary Street, Suite 540",Haines Gallery,,info@hainesgallery.com,415-397-8114,94108.0,http://www.artforum.com/uploads/guide.001/id12452/exhibition_large.jpg,CA
"Feb 18, 2011","Thursday - Saturday, noon - 6pm &amp; by appointment","Mar 19, 2011",http://www.jancarjones.com,Orion Shepherd,http://www.artforum.com/guide/country=US&place=San Francisco&show=scheduled,San Francisco,"965 Mission, Suite 120",Jancar Jones Gallery,,info@jancarjones.com,415-281-3770,94103.0,http://www.artforum.com/uploads/guide.001/id11827/exhibition.jpg,CA
"Feb 25, 2011",,"Mar 31, 2011",http://www.maniacgallery.com,James Bradley,http://www.artforum.com/guide/country=US&place=San Francisco&show=scheduled,San Francisco,727 Leavenworth Street,MANIAC,EXIT ILLUMINAZI: NEW WORK BY JAMES BRADLEY,info@maniacgallery.com,510 388 4417,94109.0,http://www.artforum.com/uploads/guide.001/id12829/exhibition.jpg,CA
"Feb 10, 2011","Monday - Friday, 11 am - 5:30 pm, Saturday by Appointment","Mar 31, 2011",http://www.wolfecontemporary.com,"Wolfe Contemporary presents ""Reconfigured"", a group show curated by Jacob Tillman. Exhibiting artists include Gerald Davis, Mari Eastman, Bryson Gill, Todd Lanam, Allison Schulnik, and Lauren Silva.",http://www.artforum.com/guide/country=US&place=San Francisco&show=scheduled,San Francisco,"1 Sutter Street, Suite 300",Mark Wolfe Contemporary Art,,contact@wolfecontemporary.com,415-369-9404,94104.0,http://www.artforum.com/uploads/guide.001/id12035/exhibition.jpg,CA
"Feb 8, 2011",Tue&gt;Sat 11:00&gt;5:30,"Mar 12, 2011",http://www.georgelawsongallery.com,Tama Hochbaum,http://www.artforum.com/guide/country=US&place=San Francisco&show=scheduled,San Francisco,49 Geary 2nd Flr,George Lawson Gallery,recent photographs,info@georgelawsongallery.com,415 772 0977,94108.0,http://www.artforum.com/uploads/guide.001/id12010/exhibition.jpg,CA
"Feb 8, 2011",Tue&gt;Sat 11:00&gt;5:30,"Mar 12, 2011",http://www.georgelawsongallery.com,Ward Schumaker,http://www.artforum.com/guide/country=US&place=San Francisco&show=scheduled,San Francisco,49 Geary 2nd Flr,George Lawson Gallery,selected paintings from the composer series,info@georgelawsongallery.com,415 772 0977,94108.0,http://www.artforum.com/uploads/guide.001/id12011/exhibition_large.jpg,CA
"Jan 25, 2011","Tuesday - Friday 9:30am -5:30pm, Saturday 10:30am - 5:30pm","Mar 12, 2011",http://www.wirtzgallery.com,"Acconci, Artschwager, bell, Cage, Christo, Hodges, Judd &amp; others",http://www.artforum.com/guide/country=US&place=San Francisco&show=scheduled,San Francisco,"49 Geary Street, 3rd Floor",Stephen Wirtz Gallery,Object as Multiple,swg@wirtzgallery.com,1 415 4336879,94108.0,http://www.artforum.com/uploads/guide.001/id12769/exhibition.jpg,CA
"Feb 15, 2011","Tues. and Thurs., 11 a.m.-7 p.m.; Wed., Fri., and Sat., 11 a.m.-6 p.m.","Apr 9, 2011",http://www.wattis.org,The Magnificent Seven: Kris Martin,http://www.artforum.com/guide/country=US&place=San Francisco&show=scheduled,San Francisco,"California College of the Arts, 1111 Eighth Street",CCA Wattis Institute for Contemporary Arts,,wattis@cca.edu,415,94107.0,http://www.artforum.com/uploads/location.000/id00630/location.jpg,CA
"Feb 15, 2011","Tues. and Thurs., 11 a.m.-7 p.m.; Wed., Fri., and Sat., 11 a.m.-6 p.m.","Apr 9, 2011",http://www.wattis.org,101 Collection: Route 2,http://www.artforum.com/guide/country=US&place=San Francisco&show=scheduled,San Francisco,"California College of the Arts, 1111 Eighth Street",CCA Wattis Institute for Contemporary Arts,,wattis@cca.edu,415,94107.0,http://www.artforum.com/uploads/location.000/id00630/location.jpg,CA
"Feb 11, 2011",Tuesday - Saturday 10am - 5:30pm,"Mar 15, 2011",http://www.howardyezerskigallery.com,Bill Burke,http://www.artforum.com/guide/country=US&place=Boston&show=scheduled,Boston,460 Harrison Ave. A16,Howard Yezerski Gallery,,info@howardyezerskigallery.com,617,2118.0,http://www.artforum.com/uploads/location.000/id00179/location.jpg,MA
"Oct 5, 2010","Tues-Sat 11am-5pm, Wed til 8pm, Sun noon-4, closed Mondays and holidays","Mar 6, 2011",http://www.davismuseum.wellesley.edu,Fred Sandback,http://www.artforum.com/guide/country=US&place=Boston&show=scheduled,Wellesley,106 Central Street,Davis Museum and Cultural Center,Sculpture and Works on Paper,,781-283-2051,2481.0,http://www.artforum.com/uploads/guide.001/id11858/exhibition.jpg,MA
"Feb 16, 2011","Tues-Sat 11am-5pm, Wed til 8pm, Sun noon-4, closed Mondays and holidays","Jun 5, 2011",http://www.davismuseum.wellesley.edu,Santos y Pecadores: Cinematic Drama in the Mexican Portfolios of Paul Strand and Leopoldo Méndez,http://www.artforum.com/guide/country=US&place=Boston&show=scheduled,Wellesley,106 Central Street,Davis Museum and Cultural Center,,,781-283-2051,2481.0,http://www.artforum.com/uploads/guide.001/id11859/exhibition_large.jpg,MA
"Feb 16, 2011","Tues-Sat 11am-5pm, Wed til 8pm, Sun noon-4, closed Mondays and holidays","Jun 5, 2011",http://www.davismuseum.wellesley.edu,Francis Alÿs,http://www.artforum.com/guide/country=US&place=Boston&show=scheduled,Wellesley,106 Central Street,Davis Museum and Cultural Center,The Moment Where Sculpture Happens,,781-283-2051,2481.0,http://www.artforum.com/uploads/guide.001/id11857/exhibition_large.jpg,MA
"Sep 25, 2010","Wed, Thurs, Fri, Sun 11am - 5pm, 3rd Thurs 11am - 8pm,  Sat 10am - 5pm","Mar 31, 2011",http://www.worcesterart.org,Édouard Manet,http://www.artforum.com/guide/country=US&place=Boston&show=scheduled,Worcester,55 Salisbury Street,Worcester Art Museum,Édouard Manet's The Dead Toreador,information@worcesterart.org,1 508 7994406,1609.0,http://www.artforum.com/uploads/guide.001/id08995/exhibition.jpg,MA
"Dec 18, 2010","Wed, Thurs, Fri, Sun 11am - 5pm, 3rd Thurs 11am - 8pm,  Sat 10am - 5pm","Apr 17, 2011",http://www.worcesterart.org,Francisco Goya,http://www.artforum.com/guide/country=US&place=Boston&show=scheduled,Worcester,55 Salisbury Street,Worcester Art Museum,Goya and the Bullfight,information@worcesterart.org,1 508 7994406,1609.0,http://www.artforum.com/uploads/guide.001/id11494/exhibition_large.jpg,MA
"Feb 17, 2011","Wed, Thurs, Fri, Sun 11am - 5pm, 3rd Thurs 11am - 8pm,  Sat 10am - 5pm","Jan 1, 2012",http://www.worcesterart.org,Various Artists,http://www.artforum.com/guide/country=US&place=Boston&show=scheduled,Worcester,55 Salisbury Street,Worcester Art Museum,Art Since the mid-20th Century,information@worcesterart.org,1 508 7994406,1609.0,http://www.artforum.com/uploads/guide.001/id11495/exhibition_large.jpg,MA
"Jan 14, 2011",Tuesday - Saturday 11am - 5pm,"Apr 9, 2011",http://www.bemiscenter.org,Vera Mercer: STILL LIFES,http://www.artforum.com/guide/country=US&place=Omaha&show=scheduled,Omaha,724 South 12th Street,Bemis Center for Contemporary Arts,"Gallery Talk with Humberto Chavez and the curator | Saturday, January 15, 12:00 noon | FREE",info@bemiscenter.org,1 402 3417130,68102.0,http://www.artforum.com/uploads/guide.001/id11516/exhibition.jpg,NE
"Jan 27, 2011","Tuesday - Saturday 11-6pm, First Thursdays 11-8pm","Jun 4, 2011",,Garth Johnson,http://www.artforum.com/guide/country=US&place=Portland&show=scheduled,Portland,724 NW Davis Street,Museum of Contemporary Craft,Era Messages : Selections by Garth Johnson,info@museumofcontemporarycraft.org<br,503 223 2654,97209.0,http://www.artforum.com/uploads/guide.001/id12851/exhibition.jpg,OR
"Feb 27, 2011","Monday - Friday 12-4pm,  Weekends 2-4pm","Mar 18, 2011",http://www.providenceartclub.org,MAXWELL MAYS GALLERY,http://www.artforum.com/guide/country=US&place=Providence&show=scheduled,Providence,11 Thomas Street,The Providence Art Club,"Suzanne Dickson Albert &amp; Nancy Chapman: Big Skies, Near and Far Landscapes <br />This exhibition explores the use of light and color in their depictions of local and distant scenes.",info@providenceartclub.org,401,2903.0,http://www.artforum.com/uploads/guide.001/id12949/exhibition.jpg,RI
"Feb 27, 2011","Monday - Friday 12-4pm,  Weekends 2-4pm","Mar 18, 2011",http://www.providenceartclub.org,DODGE HOUSE GALLERY,http://www.artforum.com/guide/country=US&place=Providence&show=scheduled,Providence,11 Thomas Street,The Providence Art Club,Jim Bush and David Witbeck: New Works <br />	In &#8216;New Works&#8217; artists Jim Bush and David Witbeck bring together a collection of their most recent whimsical works.,info@providenceartclub.org,401,2903.0,http://www.artforum.com/uploads/guide.001/id12951/exhibition_large.jpg,RI
"Feb 26, 2011",Monday - Friday 9am - 5:30pm,"Apr 2, 2011",http://www.geminigel.com,Ellsworth Kelly,http://www.artforum.com/guide/country=US&place=Los Angeles&show=scheduled,Los Angeles,8365 Melrose Avenue,Gemini G.E.L.,Gemini G.E.L.,editions@geminigel.com,323,90069.0,http://www.artforum.com/uploads/location.000/id02076/location.jpg,CA
"Feb 5, 2011","Tues - Sat, 12-6pm during exhibitions","Mar 5, 2011",http://www.mkgallery.com,Mel Kadel,http://www.artforum.com/guide/country=US&place=Los Angeles&show=scheduled,Los Angeles,170 South La Brea Ave,Merry Karnowsky Gallery,Arms Out,mkgallery@att.net,323,90036.0,http://www.artforum.com/uploads/guide.001/id12137/exhibition.jpg,CA
"Feb 5, 2011","Tues - Sat, 12-6pm during exhibitions","Mar 5, 2011",http://www.mkgallery.com,Victor Castillo,http://www.artforum.com/guide/country=US&place=Los Angeles&show=scheduled,Los Angeles,170 South La Brea Ave,Merry Karnowsky Gallery,Rebels With a Cause,mkgallery@att.net,323,90036.0,http://www.artforum.com/uploads/guide.001/id12135/exhibition_large.jpg,CA
"Feb 17, 2011",Wednesday to Saturday 11am to 5:30pm and by appointment,"Mar 26, 2011",http://www.platformgallery.com,Melissa Pokorny,http://www.artforum.com/guide/country=US&place=Seattle&show=scheduled,Seattle,114 Third Avenue South,Platform Gallery,Was the Return Easier Than the Getting Here?,info@platformgallery.com,206-323-2808,98104.0,http://www.artforum.com/uploads/guide.001/id10149/exhibition.jpg,WA
"Feb 24, 2011",Tues. - Sat. 10:00 am - 6:00 pm,"Apr 11, 2011",http://www.luiserossgallery.com,Bill Taylor,http://www.artforum.com/guide/country=US&place=New%20York&page_id=4&show=scheduled,New York,511 West 25 Street #307,Luise Ross Gallery,A Master On Cardboard,lrossgallery@earthlink.net,(212) 343-2161,10001.0,http://www.artforum.com/uploads/location.000/id00297/location.jpg,NY
"Feb 17, 2011",Tuesday -Saturday 10am - 6pm,"Mar 26, 2011",http://www.thatcherprojects.com,William Steiger,http://www.artforum.com/guide/country=US&place=New%20York&page_id=5&show=scheduled,New York,"539 West 23rd Street, ground floor",Margaret Thatcher Projects,Manufactory,margaret@thatcherprojects.com,1 212 6750222,10011.0,http://www.artforum.com/uploads/guide.001/id12892/exhibition.jpg,NY
"Feb 24, 2011",,"Apr 9, 2011",http://nancyhoffmangallery.com,Purdy Eaton,http://www.artforum.com/guide/country=US&place=New%20York&page_id=6&show=scheduled,New York,520 West 27th Street,Nancy Hoffman Gallery,The Golden Hour,nancyhoffmangallery@hotmail.com,1 212 9666676,10001.0,http://www.artforum.com/uploads/location.000/id02262/location.jpg,NY
"Feb 11, 2011",Tuesday - Saturday 10am - 6pm,"Mar 12, 2011",http://thepacegallery.com,Jim Dine,http://www.artforum.com/guide/country=US&place=New%20York&page_id=8&show=scheduled,New York,32 East 57th Street,The Pace Gallery (57th Street),"Paintings, Jim Dine",info2@thepacegallery.com,1,10022.0,http://www.artforum.com/uploads/guide.001/id12468/exhibition.jpg,NY
"Feb 28, 2011",,"Mar 6, 2011",,Salon Zurcher,http://www.artforum.com/guide/country=US&place=New%20York&page_id=8&show=scheduled,New York,"33 Bleecker Street New York, NY 10012",Zurcher Studio,Salon Zurcher,,,10012.0,,NY
"Feb 28, 2011",,"Mar 5, 2011",http://www.iscp-nyc.org,Petra Feriancova,http://www.artforum.com/guide/country=US&place=New%20York&page_id=8&show=scheduled,Brooklyn,1040 Metropolitan Avenue,International Studio &amp; Curatorial Program (ISCP),Theory of the City or the Possibilities of an A4,info@iscp,718 387 2900,11211.0,http://www.artforum.com/uploads/location.000/id05671/location.jpg,NY
"Feb 9, 2011","Sat.- Mon., Wed.-Thurs. 10:30 a.m.&#65533;5:30 p.m.; Fri. 10:30-8:00 p.m.; Closed Tues.","May 23, 2011",http://www.moma.org,Projects 94: Henrik Olesen,http://www.artforum.com/guide/country=US&place=New%20York&page_id=9&show=scheduled,New York,11 West 53rd Street,MoMA - The Museum of Modern Art,"Olesen's conceptually rigorous, often witty work investigates structures of power and systems of knowledge. At MoMA he presents a new site-specific work.",info@moma.org,(212) 708-9400,10019.0,http://www.artforum.com/uploads/guide.001/id11550/exhibition_large.jpg,NY
"Feb 13, 2011","Sat.- Mon., Wed.-Thurs. 10:30 a.m.&#65533;5:30 p.m.; Fri. 10:30-8:00 p.m.; Closed Tues.","Jun 6, 2011",http://www.moma.org,Picasso: Guitars 1912&#8211;1914,http://www.artforum.com/guide/country=US&place=New%20York&page_id=9&show=scheduled,New York,11 West 53rd Street,MoMA - The Museum of Modern Art,"This exhibition explores a breakthrough moment in 20th-century art with some 70 closely connected collages, constructions, drawings, paintings &amp; photos.",info@moma.org,(212) 708-9400,10019.0,http://www.artforum.com/uploads/guide.001/id11547/exhibition_large.jpg,NY
"Feb 16, 2011","Sat.- Mon., Wed.-Thurs. 10:30 a.m.&#65533;5:30 p.m.; Fri. 10:30-8:00 p.m.; Closed Tues.","Jun 6, 2011",http://www.moma.org,Looking at Music 3.0,http://www.artforum.com/guide/country=US&place=New%20York&page_id=9&show=scheduled,New York,11 West 53rd Street,MoMA - The Museum of Modern Art,"This exhibition explores New York's music, art, and remix culture in the 1980s and 1990s. Includes works by the Beastie Boys, Keith Haring, and Run DMC.",info@moma.org,(212) 708-9400,10019.0,http://www.artforum.com/uploads/guide.001/id12797/exhibition_large.jpg,NY
"Mar 3, 2011",,"Apr 30, 2011",http://galerie103.com,Margaret Ezekiel,http://www.artforum.com/guide/country=US&place=Kauai&show=scheduled,Koloa,"Kukui'ula Village, 2829 Ala Kalanikaumaka",Galerie 103,In The Between <br />Works on paper  <br />2004 -2011,galerie103@gmail.com,808 742 0103,96756.0,http://www.artforum.com/uploads/guide.001/id12638/exhibition.jpg,HI
"Mar 8, 2011","Wed  - Sat 11 - 6, Tue by appt.","Apr 9, 2011",http://www.lamontagnegallery.com,Andrew Mowbray,http://www.artforum.com/guide/country=US&place=Boston&show=scheduled,South Boston,555 E 2nd Street,LaMontagne Gallery,In Search Of,jon@lamontagnegallery.com,617-464-4640,2127.0,http://www.artforum.com/uploads/guide.001/id13414/exhibition.jpg,MA
"Mar 8, 2011","Wed  - Sat 11 - 6, Tue by appt.","Apr 9, 2011",http://www.lamontagnegallery.com,Daniel Heidkamp,http://www.artforum.com/guide/country=US&place=Boston&show=scheduled,South Boston,555 E 2nd Street,LaMontagne Gallery,Trapped Under Nice,jon@lamontagnegallery.com,617-464-4640,2127.0,http://www.artforum.com/uploads/guide.001/id13415/exhibition_large.jpg,MA
