date,venue,address,website,lastDate,phone,moreInfoLink
03/21/2011,Sean Patrick's Banquet Room,"3480 Millersport Hwy,   Getzville, NY 14068",http://spatricks.com,03/21/2011,(716) 636-1709,http://calendar.artvoice.com/event/11615/ted-howes-nickel-city-clippers
03/21/2011,Elmwood Lounge,"522 Elmwood Ave,   Buffalo, NY 14222",http://theelmwoodlounge.com,03/21/2011,(716) 882-5881,http://calendar.artvoice.com/event/516/joe-giambra
03/21/2011,Cafe At Masten & Eaton,"230 Masten Ave,   Buffalo, NY 14209",,03/21/2011,(716) 883-2311,http://calendar.artvoice.com/event/519/jazz-jam-amp-open-mic-featuring-adrian-benton-jim-beishline-amp-
03/21/2011,Cafe at Masten,,,03/21/2011,(716) 883-2311,http://calendar.artvoice.com/event/18551/jazz-jam-sunday
03/21/2011,Colored Musicians' Club,"145 Broadway St,   Buffalo, NY 14203",http://coloredmusiciansclub.org,03/21/2011,(716) 855-9383,http://calendar.artvoice.com/event/6574/jazz-followed-by-a-jam-session
03/21/2011,Nietzsche's,"248 Allen St,   Buffalo, NY 14201",http://nietzsches.com,03/21/2011,(716) 886-8539,http://calendar.artvoice.com/event/517/rose-bond-with-the-allen-street-jazz-band
03/21/2011,UB Center for the Arts,"103 Center for the Arts,   Buffalo, NY 14260",http://ubcfa.org,03/21/2011,(716) 645-2787,http://calendar.artvoice.com/event/16627/buddy-guy-43503950-groups
03/21/2011,Nietzsche's,"248 Allen St,   Buffalo, NY 14201",http://nietzsches.com,03/21/2011,(716) 886-8539,http://calendar.artvoice.com/event/13763/the-allen-st-jazz-band-feat-rose-bond-playing-jazz-amp-blues-sta
03/21/2011,2nd Cup Cafe,"36 Broadway St,   Buffalo, NY 14203",http://2ndcup.com,03/21/2011,(716) 840-0048,http://calendar.artvoice.com/event/18409/jazz-tba
03/21/2011,Pietro's Ristorante & Martini Bar,"5841 Transit Rd,   East Amherst, NY 14051",http://pietrosristorante.com,03/21/2011,(716) 639-8940,http://calendar.artvoice.com/event/18113/joy-ryde
03/21/2011,Pietro's Ristorante & Martini Bar,"5841 Transit Rd,   East Amherst, NY 14051",http://pietrosristorante.com,03/21/2011,(716) 639-8940,http://calendar.artvoice.com/event/18115/total-eclipse
03/21/2011,Nietzsche's,"248 Allen St,   Buffalo, NY 14201",http://nietzsches.com,03/21/2011,(716) 886-8539,http://calendar.artvoice.com/event/13764/comedy-nite-with-host-kristen-becker-
03/21/2011,Nietzsche's,"248 Allen St,   Buffalo, NY 14201",http://nietzsches.com,03/21/2011,(716) 886-8539,http://calendar.artvoice.com/event/17039/doin-time-comedy-5-year-anniversary-show-5-
03/21/2011,Jazzy's,"2227 Genesee St,   Buffalo, NY 14211",,03/21/2011,(716) 895-4471,http://calendar.artvoice.com/event/1581/the-reup-comedy-showcase-wopen-mic-hosted-by-tyrone-maclin-every
03/21/2011,Doc Sullivan's,"474 Abbott Rd,   Buffalo, NY 14220",,03/21/2011,(716) 822-1182,http://calendar.artvoice.com/event/16067/comedy-open-mic-every-thursday-8221182-
03/21/2011,Buffalo ComedySportz Arena,"4476 Main St,   Amherst, NY 14226",http://buffalocsz.com,03/21/2011,(716) 396-8669,http://calendar.artvoice.com/event/6663/buffalo-comedysportz-10-8-studentsactive-service-membersseniors-
03/21/2011,Buffalo ComedySportz Arena,"4476 Main St,   Amherst, NY 14226",http://buffalocsz.com,03/21/2011,(716) 396-8669,http://calendar.artvoice.com/event/7568/imf-improv-group-second-amp-fourth-saturdays-every-month
03/21/2011,Nietzsche's,"248 Allen St,   Buffalo, NY 14201",http://nietzsches.com,03/21/2011,(716) 886-8539,http://calendar.artvoice.com/event/444/doin-time-weekly-standup-show
03/21/2011,UB Commons (North Campus),,,03/21/2011,,http://calendar.artvoice.com/event/18969/cat-venom-social-and-political-comedy-held-in-ub-commons-suite-1
03/21/2011,UB Center for the Arts,"103 Center for the Arts,   Buffalo, NY 14260",http://ubcfa.org,03/21/2011,(716) 645-2787,http://calendar.artvoice.com/event/12221/bob-newhart-4550-3650-group-rate-at-cfa-box-office-amp-ticketmas
03/21/2011,Shea's Buffalo Performing Arts Center,"646 Main St,   Buffalo, NY 14202",http://sheas.com,03/21/2011,(716) 847-1410,http://calendar.artvoice.com/event/16123/comedy-w-eclectic-improv-company-eclecticimprovcom
03/21/2011,Shea's Smith Theatre,"660 Main St,   Buffalo, NY 14202",http://sheas.org,03/21/2011,(716) 847-1410,http://calendar.artvoice.com/event/13346/eclectic-improv-company-presents-eclectic-boogaloo-15-box-office
03/21/2011,St. John's Grace Episcopal Church,"51 Colonial Cir,   Buffalo, NY 14213",,03/21/2011,(716) 885-1112,http://calendar.artvoice.com/event/11004/gentle-moves-dance-classes-beginners-tango-every-thursday
03/21/2011,Fred Astaire Dance Studio,"3459 Amelia Dr,   Orchard Park, NY 14127",,03/21/2011,,http://calendar.artvoice.com/event/11032/ballroom-dancing-beginners-welcome-no-partner-required-more-info
03/21/2011,Harris Hill United Methodist Church,"8495 Main St,   Williamsville, NY 14221",,03/21/2011,(716) 901-4263,http://calendar.artvoice.com/event/17204/adult-tap-class-9014263-buffalodancecentercom-
03/21/2011,African American Cultural Center/Paul Robeson Theater,"350 Masten Ave,   Buffalo, NY 14209",http://africancultural.org,03/21/2011,(716) 884-2013,http://calendar.artvoice.com/event/11366/community-dance-and-drumming-classes-15-monthly
03/21/2011,Hardware Cafe,"245 Allen St,   Buffalo, NY 14221",http://allenstreethardware.com/main.htm,03/21/2011,(716) 882-8843,http://calendar.artvoice.com/event/18845/in-defense-of-the-cardboard-castle-photography-by-paul-wilson-pr
03/21/2011,UB Department of Visual Studies,,http://visualstudies.buffalo.edu,03/21/2011,(716) 645-6878,http://calendar.artvoice.com/event/17185/performance-series-dept-of-visual-studies-gallery-b45-through-ap
03/21/2011,Villa Maria College Beltz Family Art Gallery,"240 Pine Ridge Rd,   Buffalo, NY 14225",http://villa.edu/art_gallery.html,03/21/2011,(716) 961-1833,http://calendar.artvoice.com/event/19083/photography-exhibit-main-building-ground-floor-through-april-8
03/21/2011,Maryvale HS Campus,"1050 Maryvale Dr,   Cheektowaga, NY 14225",,03/21/2011,,http://calendar.artvoice.com/event/14092/tnt-cloggers-dance-lessons
03/21/2011,Tri Main Center,"2495 Main St,   Buffalo, NY 14214",,03/21/2011,(716) 833-4450,http://calendar.artvoice.com/event/19029/trimania-artwork-by-george-hughes-craig-larotonda-robert-lynch-d
03/21/2011,Polish Cadets Hall,"927 Grant St,   Buffalo, NY 14207",,03/21/2011,,http://calendar.artvoice.com/event/13822/lindy-fix-jitterbug-lindy-hop-balboa-amp-charleston-swing---danc
03/21/2011,Polish Falcons Hall,"445 Columbia Ave,   Depew, NY 14043",,03/21/2011,(716) 684-2373,http://calendar.artvoice.com/event/18316/beginner-swing-dance-lesson-630730pm-beginner-balboa-amp-charles
03/21/2011,Shakti Yoga Studio,"133 Grant St,   Buffalo, NY 14213",http://shaktibuffalo.com,03/21/2011,(716) 884-9642,http://calendar.artvoice.com/event/12236/drum-amp-dance-every-thursday-roots-rhythms-amp-steps-from-afric
03/21/2011,UB Center for the Arts,"103 Center for the Arts,   Buffalo, NY 14260",http://ubcfa.org,03/21/2011,(716) 645-2787,http://calendar.artvoice.com/event/16625/savion-glover-mampt-bank-dance-series-47503750-students4350-grou
03/21/2011,UB Center for the Arts,"103 Center for the Arts,   Buffalo, NY 14260",http://ubcfa.org,03/21/2011,(716) 645-2787,http://calendar.artvoice.com/event/16632/greater-buffalo-youth-ballet-in-cinderella-for-all-ages
03/21/2011,El Buen Amigo,"114 Elmwood Ave,   Buffalo, NY 14201",http://elbuenamigo.com,03/21/2011,(716) 885-6343,http://calendar.artvoice.com/event/18549/mixed-level-salsa-class-groups-of-4-or-more-5-each-no-partner-ne
03/21/2011,Big Orbit Gallery,"33 Essex St,   Buffalo, NY 14213",http://bigorbitgallery.org,03/21/2011,(716) 560-1968,http://calendar.artvoice.com/event/18849/muted-dreams-new-paintings-by-shawn-roberts-through-april-23
03/21/2011,Buffalo & Erie County Public Library,"1 Lafayette Square,   Buffalo, NY 14203",http://buffalolib.org,03/21/2011,(716) 858-8900,http://calendar.artvoice.com/event/17913/15th-annual-juried-memers-exhibition-selected-artworks-juried-by
03/21/2011,Buffalo Big Print,"78 Allen St,   Buffalo, NY 14202",http://buffalobigprint.com,03/21/2011,(716) 884-1777,http://calendar.artvoice.com/event/18468/headlines-a-collaboration-photographs-amp-written-word-by-donna-
03/21/2011,Buffalo Big Print,"78 Allen St,   Buffalo, NY 14202",http://buffalobigprint.com,03/21/2011,(716) 884-1777,http://calendar.artvoice.com/event/18469/meta-paintings-by-donna-fierle-through-march-28
03/21/2011,Buffalo Niagara Visitor's Center in the Market Arcade,"617 Main St,   Buffalo, NY 14203",http://visitbuffaloniagara.com,03/21/2011,(716) 852-2356,http://calendar.artvoice.com/event/18459/arts-work-about-buffalo-feat-artists-w-autism-through-april-23
03/21/2011,C.G. Jung Center,"408 Franklin St,   Buffalo, NY 14202",http://apswny.com,03/21/2011,(716) 854-7457,http://calendar.artvoice.com/event/18443/what-she-remembers-photographs-amp-paintings-by-claire-marrone-t
03/21/2011,Campos Photography,"1016 Niagara Falls Blvd,   Tonawanda, NY 14150",http://camposgroup.com,03/21/2011,(716) 837-1016,http://calendar.artvoice.com/event/18451/life-on-a-coral-reef-photography-by-mary-lou-frost-through-march
03/21/2011,Charles E. Burchfield Nature & Art Center,"2001 Union Rd,   Buffalo, NY 14224",http://burchfieldnac.org,03/21/2011,(716) 677-4843,http://calendar.artvoice.com/event/18084/fiber-arts-creative-amp-practical-use-of-fabric-thread-amp-other
03/21/2011,El Buen Amigo,"114 Elmwood Ave,   Buffalo, NY 14201",http://elbuenamigo.com,03/21/2011,(716) 885-6343,http://calendar.artvoice.com/event/19075/womens-month-art-exhibit-feat-artwork-by-lemseh-carethers-abdull
03/21/2011,Elmwood Framing & Interiors (The Stuyvesant Gallery),"245 Elmwood Ave,   Buffalo, NY 14222",,03/21/2011,,http://calendar.artvoice.com/event/17383/select-works-by-carol-siracuse-through-march-26
03/21/2011,Grant St. Gallery,"216 Grant St,   Buffalo, NY 14213",http://grantstreetgallery.net,03/21/2011,(716) 883-1738,http://calendar.artvoice.com/event/16450/grant-st-gallery-residents-show
03/21/2011,Grant St. Gallery,"216 Grant St,   Buffalo, NY 14213",http://grantstreetgallery.net,03/21/2011,(716) 883-1738,http://calendar.artvoice.com/event/16451/the-madness-of-phil-durgan-paintings
03/21/2011,Indigo Art,"74 Allen St,   Buffalo, NY 14202",,03/21/2011,(716) 984-9572,http://calendar.artvoice.com/event/18463/a-circle-of-influence-artwork-by-nancy-belfer-bruce-adams-ruth-b
03/21/2011,Mundo Images Gallery,"500 Franklin St,   Buffalo, NY 14202",,03/21/2011,,http://calendar.artvoice.com/event/18476/photographs-by-ann-peterson-ireland-england-mexico-costa-rica-am
03/21/2011,Niagara County Community College,"3111 Saunders Settlement Rd,   Sanborn, NY 14132",,03/21/2011,(716) 332-4170,http://calendar.artvoice.com/event/18667/hecho-a-mano-artists-amp-artisans-of-guatemala-amp-the-maya-trad
03/21/2011,Olean Public Library,"134 N 2nd St,   Allegany, NY 14706",http://oleanlibrary.org,03/21/2011,(716) 372-0200,http://calendar.artvoice.com/event/18069/selections-from-the-wny-book-arts-center-2nd-annual-members-exhi
03/21/2011,Peter & Mary Lou Vogt Gallery at Canisius College,"2001 Main St,   Buffalo, NY 14208",http://canisius.edu/artscanisius,03/21/2011,(716) 888-2536,http://calendar.artvoice.com/event/18666/the-sunset-drivein-series-photographs-by-rev-michael-flecky-sj-t
03/21/2011,Quaker Bonnet Eatery,"175 Allen St,   Buffalo, NY 14201",http://quakerbonnet.com,03/21/2011,(716) 884-0435,http://calendar.artvoice.com/event/18245/pastels-amp-inks-artwork-by-mista-perez-amp-edollia-through-marc
03/21/2011,Queen City Gallery,"617 Main St,   Buffalo, NY 14203",http://queencitygallery.tripod.com,03/21/2011,(716) 856-2839,http://calendar.artvoice.com/event/18082/new-buffalo-photography-by-michael-mulley-through-march-26
03/21/2011,UB Anderson Gallery,"1 Martha Jackson Pl,   Buffalo, NY 14214",http://ubartgalleries.org,03/21/2011,(716) 829-3754,http://calendar.artvoice.com/event/16024/american-chartres-photos-of-buffalos-waterfront-grain-elevators-
03/21/2011,UB Anderson Gallery,"1 Martha Jackson Pl,   Buffalo, NY 14214",http://ubartgalleries.org,03/21/2011,(716) 829-3754,http://calendar.artvoice.com/event/8294/cravens-world-the-human-aesthetic-annette-cravens-multimillion-d
03/21/2011,Vanover Fine Arts,"49 E Main St,   Springville, NY 14141",,03/21/2011,,http://calendar.artvoice.com/event/18660/random-acts-of-art-new-works-by-richard-vanover-through-april-2
03/21/2011,Western New York Artists Group/Art Dialogue Gallery,"1 Linwood Ave,   Buffalo, NY 14209",http://wnyag.com,03/21/2011,(716) 885-2251,http://calendar.artvoice.com/event/17910/15th-annual-juried-memers-exhibition-juried-by-kate-koperski-dir
03/21/2011,Western New York Book Arts Center,"468 Washington St,   Buffalo, NY 14203",,03/21/2011,(716) 348-1430,http://calendar.artvoice.com/event/18274/poems-amp-pictures-a-renaissance-in-the-art-of-the-book-over-60-
03/21/2011,Wine on Third,"501 3rd St,   Niagara Falls, NY 14301",http://wineonthird.com,03/21/2011,(716) 285-9463,http://calendar.artvoice.com/event/18462/recent-paintings-by-mary-grace-ohrum-through-april-8
03/21/2011,Rust Belt Books,"202 Allen St,   Buffalo, NY 14201",http://rustbeltbooks.com,03/21/2011,(716) 885-9535,http://calendar.artvoice.com/event/18288/paintings-by-mary-begley-through-march-31-
03/21/2011,Albright Knox Art Gallery,"1285 Elmwood Ave,   Buffalo, NY 14222",http://albrightknox.org,03/21/2011,(716) 882-8700,http://calendar.artvoice.com/event/11619/telling-tales-small-sculpture-and-other-work-through-april-17
03/21/2011,Betty's,"370 Virginia St,   Buffalo, NY 14201",http://bettysbuffalo.com,03/21/2011,(716) 362-0633,http://calendar.artvoice.com/event/18846/bettys-staff-exhibition-through-may-22
03/21/2011,Burchfield Penney Art Center,"1300 Elmwood Ave,   Buffalo, NY 14222",http://yournewburchfieldpenney.com,03/21/2011,(716) 878-6011,http://calendar.artvoice.com/event/17928/an-overabundance-of-detail-artists-who-create-intricate-aestheti
03/21/2011,Burchfield Penney Art Center,"1300 Elmwood Ave,   Buffalo, NY 14222",http://yournewburchfieldpenney.com,03/21/2011,(716) 878-6011,http://calendar.artvoice.com/event/17927/sensory-crossovers-synethesia-in-american-art-artwork-by-charles
03/21/2011,Burchfield Penney Art Center,"1300 Elmwood Ave,   Buffalo, NY 14222",http://yournewburchfieldpenney.com,03/21/2011,(716) 878-6011,http://calendar.artvoice.com/event/17926/the-eyes-of-the-skin-art-amp-the-senses-curated-by-stefani-bardi
03/21/2011,Burchfield Penney Art Center,"1300 Elmwood Ave,   Buffalo, NY 14222",http://yournewburchfieldpenney.com,03/21/2011,(716) 878-6011,http://calendar.artvoice.com/event/15141/time-share-a-historic-art-collaboration-highlights-from-the-buff
03/21/2011,Castellani Art Museum,"Niagara University Campus,   	Niagara Falls, NY 14305",http://purple.niagara.edu/cam,03/21/2011,(716) 286-8200,http://calendar.artvoice.com/event/18756/betty-gold-edge-color-movement-through-aug-14
03/21/2011,Castellani Art Museum,"Niagara University Campus,   	Niagara Falls, NY 14305",http://purple.niagara.edu/cam,03/21/2011,(716) 286-8200,http://calendar.artvoice.com/event/18074/black-artists-from-the-permanent-collection-exploring-personal-e
03/21/2011,Castellani Art Museum,"Niagara University Campus,   	Niagara Falls, NY 14305",http://purple.niagara.edu/cam,03/21/2011,(716) 286-8200,http://calendar.artvoice.com/event/18757/fields-of-dreams-north-american-baseball-stadiums-by-photographe
03/21/2011,Castellani Art Museum,"Niagara University Campus,   	Niagara Falls, NY 14305",http://purple.niagara.edu/cam,03/21/2011,(716) 286-8200,http://calendar.artvoice.com/event/18754/interpreting-traditional-genres-through-june-26
03/21/2011,Castellani Art Museum,"Niagara University Campus,   	Niagara Falls, NY 14305",http://purple.niagara.edu/cam,03/21/2011,(716) 286-8200,http://calendar.artvoice.com/event/18436/publicprivate-pairings-with-the-gerald-mead-collection-through-a
03/21/2011,Castellani Art Museum,"Niagara University Campus,   	Niagara Falls, NY 14305",http://purple.niagara.edu/cam,03/21/2011,(716) 286-8200,http://calendar.artvoice.com/event/18080/the-play-illustrated-the-credeaux-canvas-through-may-29
03/21/2011,Enjoy The Journey Art Gallery,"1168 Orchard Park Rd,   West Seneca, NY 14224",http://etjgallery.com,03/21/2011,(716) 675-0204,http://calendar.artvoice.com/event/18442/members-exhibit-celebrating-the-artwork-of-local-artists-feat-ke
03/21/2011,Hallwalls,"341 Delaware Ave,   Buffalo, NY 14202",http://hallwalls.org,03/21/2011,(716) 854-1694,http://calendar.artvoice.com/event/18836/new-drawings-by-erin-finley-through-may-6
03/21/2011,Hallwalls,"341 Delaware Ave,   Buffalo, NY 14202",http://hallwalls.org,03/21/2011,(716) 854-1694,http://calendar.artvoice.com/event/18869/paper-walls-by-michel-bosworth-through-may-6
03/21/2011,Nina Freudenheim Gallery,"140 North St,   Buffalo, NY 14201",http://ninafreudenheimgallery.com,03/21/2011,(716) 882-5777,http://calendar.artvoice.com/event/18093/the-standard-model-new-paintings-by-peter-stephens-through-march
03/21/2011,Partners In Art Complex,"75 Webster St,   North Tonawanda, NY 14120",http://partnersinart.net,03/21/2011,(716) 692-2141,http://calendar.artvoice.com/event/18440/the-buffalo-fine-arts-league-spring-show-judged-show-feat-member
03/21/2011,Studio Hart,"65 Allen St,   Buffalo, NY 14202",http://studiohart.com,03/21/2011,(716) 536-8337,http://calendar.artvoice.com/event/18466/recounting-ephemera-new-artwork-by-monica-angle-painting-printma
03/21/2011,UB Art Gallery at Center for the Arts,"Center for the Arts,   Buffalo, NY 14228",http://ubartgalleries.org,03/21/2011,(716) 645-6913,http://calendar.artvoice.com/event/18053/figuration-amp-its-disconnects-contemporary-still-life-amp-figur
03/21/2011,College Street Gallery,"244 Allen St,   Buffalo, NY 14201",http://collegestreetgallery.tripod.com/collegestreet.htm,03/21/2011,(716) 882-9727,http://calendar.artvoice.com/event/18447/college-street-gallery-coop-exhibit-features-work-by-neil-mahar-
03/21/2011,Hardware Cafe,"245 Allen St,   Buffalo, NY 14221",http://allenstreethardware.com/main.htm,03/21/2011,(716) 882-8843,http://calendar.artvoice.com/event/18844/in-defense-of-the-cardboard-castle-photography-by-paul-wilson-th
03/21/2011,Artsphere Studio,"466 Amherst St,   Buffalo, NY 14207",http://artspherestudio.com,03/21/2011,(716) 876-7188,http://calendar.artvoice.com/event/18243/on-the-waterfront-group-exhibition-all-media-through-march-25
03/21/2011,Cosmopolitan Art Gallery,"413 Genesee St,   Buffalo, NY 14204",,03/21/2011,(716) 856-1000,http://calendar.artvoice.com/event/18850/the-one-piece-wonder-show-artistic-growth-through-experimental-m
03/21/2011,UB Department of Visual Studies,,http://visualstudies.buffalo.edu,03/21/2011,(716) 645-6878,http://calendar.artvoice.com/event/17183/performance-series-dept-of-visual-studies-gallery-b45-through-ap
03/21/2011,464 Gallery,"464 Amherst St,   Buffalo, NY 14207",http://mindweb.us/464.html,03/21/2011,(716) 983-2112,http://calendar.artvoice.com/event/19028/rhinoceros-artwork-by-richard-tomasello-through-march-31
03/21/2011,CEPA Gallery,"617 Main St,   Buffalo, NY 14203",http://cepagallery.org,03/21/2011,(716) 856-2717,http://calendar.artvoice.com/event/19038/the-sixties-cubed-by-robert-hirsch-in-the-flux-gallery-dualsite-
03/21/2011,CEPA Gallery,"617 Main St,   Buffalo, NY 14203",http://cepagallery.org,03/21/2011,(716) 856-2717,http://calendar.artvoice.com/event/19043/when-im-in-my-little-room-by-donner-in-the-passageway-gallery-th
