state,zipcode,address,startDate,city,description,venue,moreinfo,phone,website,title
PA,15017.0,3249 Washington Pike,,Bridgeville,,Bee'z Bistro &#38; Pub,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:83815,412-257-9877,,DJ Joe
PA,15222.0,719 Liberty Avenue,Dec. 3-4,Pittsburgh,25th Anniversary Tour.,Benedum Center,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:88128,412-456-6666,http://www.pgharts.org,Mannheim Steamroller
PA,15222.0,655 Penn Avenue,,Pittsburgh,"DJ Jeff Shirey, DJ Carlton, DJ Paul Mitchell.",Cabaret at Theatre Square,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:78343,412-456-6666,http://www.pgharts.org,Salsa Fridays
PA,15206.0,6001 Penn Ave.,,Pittsburgh,"Roots/reggae/dancehall w/ Vybz Machine Intl. Sound System, Fudgie Springer.",Capri Ristorante,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:72290,412-362-1250,,Bombo Claat Fridays
PA,15139.0,215 Allegheny Ave.,,Oakmont,,Carnivores,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:70036,412-820-7427,,DJ Xavier
PA,15233.0,900 Western Ave.,,Pittsburgh,,Cassis,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:82580,412-586-7794,http://www.cassispittsburgh.com,Kurt Giamatte
PA,15203.0,2339 E. Carson St.,,Pittsburgh,,Double Wide Grill,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:77506,412-390-1111,http://www.doublewidegrill.com,Survivor Open Mic Series
PA,15203.0,1500 East Carson,,Pittsburgh,,Elixir Ultralounge,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:53414,412-481-1811,,DJ Midas
PA,15237.0,9101 Perry Hwy.,,McCandless,Fiddler.,Fiddlers Bar &#38; Grill,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:85803,412-635-2300,,Graham Denmon
PA,15222.0,2216 Penn Ave.,,Pittsburgh,Bhangra.,Firehouse Lounge,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:53415,412-434-1230,,Bombay Nights
PA,15120.0,519 E. Eighth Ave.,,Homestead,,Highrollers Cafe,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:79252,412-205-3691,,Ol Skool Friday: DJ Tracey Lee
PA,15237.0,1501 Ingomar Road,Dec. 3-5,Franklin Park,"""The Christmas Spirit."" The Dec 4th performance will take place at the Fox Chapel Presbyterian Church, 384 Fox Chapel Rd.",Ingomar United Methodist Church,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:88272,412-364-3613,,The Pittsburgh Concert Chorale
PA,15644.0,416 Clay Ave,,Jeannette,All genres of music welcome.,Keynote Cafe,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:33887,412-638-5263,,Open Stage
PA,15222.0,1400 Smallman St.,,Pittsburgh,DJ Bill Bara. Dance.,Krobar,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:53418,412-277-7615,,XBar
PA,15203.0,2204 East Carson Street,,Pittsburgh,DJ Doug.,Lava Lounge,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:53421,412-431-5282,http://www.myspace.com/lavaloungepgh,'80s Dance Alternative
PA,15234.0,1100 Grove Rd.,,Castle Shannon,,Linden Grove,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:81064,412-882-8687,http://www.thelindengrove.com,Souled Out
PA,15201.0,4421 Butler St.,,Pittsburgh,House & funk.,The New Amsterdam,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:56456,412-682-6414,,"Mad Tom Brown, Colin Pierce"
PA,15137.0,3507 Fifth Ave.,,North Versailles,Hip hop & R&B.,Nigro's,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:55194,412-673-5155,,DJ Sarkaztic
PA,15213.0,226 Meyran Ave.,,Pittsburgh,"Underground hip hop, funk & soul.",Pittsburgh Cafe,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:55068,412-687-3330,http://www.pittsburghcafe.com,DJ FunkNJunk
PA,15203.0,1224 E. Carson St.,,Pittsburgh,Hip hop & top 40.,Rumshakers,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:53428,412-431-5910,http://www.rumshakers-pgh.com,DJ Nitro
PA,15212.0,400 North Shore Dr.,Dec. 3-4,Pittsburgh,,Stage AE,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:86965,,http://www.promowestlive.com/pittsburgh/,Girl Talk
PA,15238.0,364 Freeport Road,,Blawnox,Sponsored by Calliope.,Starlite Lounge,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:38897,412-828-9842,,Bluegrass Open Stage
PA,15644.0,312 Clay Ave.,,Jeanette,,Thunder Rolls,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:65748,724-527-5005,,DJ CJ
PA,15203.0,2003 E. Carson St.,,Pittsburgh,"Dance, hip hop, rock & top 40.",Tiki Lounge,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:53431,412-381-8454,,DJ Luke Duke
PA,15044.0,4109 Bakerstown Road,,Gibsonia,Top 40.,Tilt's Pub,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:76714,724-443-5211,http://www.tiltspub.com,DJ Dan Bogan
PA,15108.0,1300 Broadhead Rd.,,Coraopolis,,Viola's Pasta &#38; More,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:80359,724-457-1471,,Johnny (Holiday) Pia
PA,15203.0,2108 E. Carson Street,,Pittsburgh,Terry Mullan. House.,Z-Lounge,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:60412,412-431-1800,http://www.zloungepgh.com,Ambition
PA,15206.0,6001 Penn Ave.,,Pittsburgh,Live jazz.,Capri Ristorante,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:85182,412-362-1250,,Funk Friday Happy Hour
PA,15301.0,340 Racetrack Road,,Washington,,Holiday Inn Meadowlands,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:77665,724-222-6200,,J.R. Rebelo
PA,15201.0,212 44th Street,,Pittsburgh,Karaoke 9 p.m.-12 a.m.; crowd favorites 12-2 a.m.,Arsenal Bowling Lanes,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:63622,412-683-5993,http://www.arsenalbowl.com,Tito & DJ Dave
PA,15237.0,1002 Perry Highway,,McCandless,,Perrytowne Draft House,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:86649,412-367-9610,http://perrytownedrafthouse.com/,DJ Shane
PA,15001.0,1928 Irwin St.,,Aliquippa,,American Italian Club,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:64901,724-375-3434,,Southern Star
PA,15206.0,126 S. Highland Avenue,,Pittsburgh,,AVA Bar &#38; Lounge,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:58315,412-363-8277,http://www.shadowlounge.net,African Night
PA,15201.0,4016 Butler Street,,Pittsburgh,"W/ DJs Thermos, Sean MC, & Jenny Jihad.",Belvedere's,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:74457,412-687-2555,,90s Nite
PA,15222.0,719 Liberty Avenue,Dec. 3-4,Pittsburgh,25th Anniversary Tour.,Benedum Center,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:88128,412-456-6666,http://www.pgharts.org,Mannheim Steamroller
PA,15206.0,6001 Penn Ave.,,Pittsburgh,"Old school hip hop, R&B, funk, dance, soul.",Capri Ristorante,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:78359,412-362-1250,,DJ Tee Jay & Special Guests
PA,15233.0,900 Western Ave.,,Pittsburgh,,Cassis,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:82580,412-586-7794,http://www.cassispittsburgh.com,Kurt Giamatte
PA,15234.0,852 Sleepy Hollow Rd.,,Pittsburgh,,Duke's Station II,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:57970,412-207-0354,,Bill Hill & The Local Talents
PA,15203.0,1500 East Carson,,Pittsburgh,,Elixir Ultralounge,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:53414,412-481-1811,,DJ Midas
PA,15224.0,4923 Penn Ave.,,Pittsburgh,Oldies.,Envy Night Club,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:70965,412-512-2226,http://www.chefjtropical.com,DJ FRSH
PA,15063.0,Route 136,,Monongahela,,Fine's Castaway Lounge,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:64838,724-258-2161,,Bill Couch
PA,15222.0,2216 Penn Ave.,,Pittsburgh,Global house.,Firehouse Lounge,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:53417,412-434-1230,,DJ Strobe
PA,15237.0,1501 Ingomar Road,Dec. 3-5,Franklin Park,"""The Christmas Spirit."" The Dec 4th performance will take place at the Fox Chapel Presbyterian Church, 384 Fox Chapel Rd.",Ingomar United Methodist Church,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:88272,412-364-3613,,The Pittsburgh Concert Chorale
PA,15203.0,2204 East Carson Street,,Pittsburgh,,Lava Lounge,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:88314,412-431-5282,http://www.myspace.com/lavaloungepgh,Motown Getdown Soul Night w/ DJ Vex
PA,15084.0,1336 Saxonburg Blvd.,,Pittsburgh,Top 40.,Mad Dawgs,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:69609,,,DJ Dan Bogan
PA,15233.0,1815 Metropolitan Street,Dec. 4-5,Pittsburgh,,Manchester Craftsmen's Guild,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:81837,412-322-1773,http://www.manchesterguild.org,Roberta Gambarini
PA,15222.0,140 Sixth St.,,Pittsburgh,,Olive Or Twist,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:76454,412-255-0525,http://www.olive-twist.com/,The Vagrants
PA,15203.0,1224 E. Carson St.,,Pittsburgh,Hip hop & top 40.,Rumshakers,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:53429,412-431-5910,http://www.rumshakers-pgh.com,DJ Cadillac
PA,15644.0,312 Clay Ave.,,Jeanette,,Thunder Rolls,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:65748,724-527-5005,,DJ CJ
PA,15203.0,2003 E. Carson St.,,Pittsburgh,"Dance, hip hop, rock & top 40.",Tiki Lounge,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:53431,412-381-8454,,DJ Luke Duke
PA,15203.0,2773 Sidney St.,,Pittsburgh,Salsa.,Tusca Global Tapas,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:66609,412-488-9000,http://www.tuscatapas.com/,DJ Bobby D
PA,15203.0,2108 E. Carson Street,,Pittsburgh,Chico & Nature. Old school hip hop & breaks.,Z-Lounge,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:53441,412-431-1800,http://www.zloungepgh.com,Happy Ending
PA,15212.0,507 Foreland St.,,Pittsburgh,,Amani International Coffeehouse & Cafe,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:57274,412-322-0647,,Open Talent
PA,15203.0,1908 E. Carson St.,,Pittsburgh,,The Inn'Termission,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:87088,412-381-3497,,The Rhythm Aces
PA,15212.0,117 Sandusky Street,"Sat., Dec. 4, 7 & 9 p.m",Pittsburgh,,Andy Warhol Museum,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:88093,412-237-8300,http://www.warhol.org,Nellie McKay
PA,15212.0,117 Sandusky Street,"Sat., Dec. 4, 7 & 9 p.m",Pittsburgh,,Andy Warhol Museum,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:88093,412-237-8300,http://www.warhol.org,Nellie McKay
PA,15203.0,40 South 22nd St.,,Pittsburgh,Hosted by Bobby LaMonde.,Rugger's Pub,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:87753,412-381-1330,http://www.pghrugby.com/ruggerspub,Rock n Roll Saturday Nights
PA,15203.0,1601 East Carson Street,,Pittsburgh,,Diesel,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:55113,412-431-8800,http://www.dieselpgh.com/,DJ CK
PA,15206.0,5929 Baum Blvd.,,Pittsburgh,Rotating bands.,Tana Ethiopian Cuisine,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:72594,412-665-2770,,R&B Night
PA,15201.0,212 44th Street,,Pittsburgh,,Arsenal Bowling Lanes,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:57506,412-683-5993,http://www.arsenalbowl.com,DJ Swank Cat
PA,15233.0,900 Western Ave.,,Pittsburgh,,Cassis,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:82580,412-586-7794,http://www.cassispittsburgh.com,Kurt Giamatte
PA,15232.0,5442 Walnut St.,,Pittsburgh,"Chillout housey vibe, presented by aDesusParty.",Doc's Place,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:83519,412-681-3713,http://www.docspalcepittsburgh.com,Soulful Sunday
PA,15202.0,512 Ohio River Blvd.,,Avalon,,East Coast House & Sports Lounge,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:77163,412-766-0234,,Open Stage
PA,15205.0,4214 Steubenville Pike,,Crafton,,The Fireside Inn,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:65468,412-921-5566,,Gary Prisby
PA,15237.0,1501 Ingomar Road,Dec. 3-5,Franklin Park,"""The Christmas Spirit."" The Dec 4th performance will take place at the Fox Chapel Presbyterian Church, 384 Fox Chapel Rd.",Ingomar United Methodist Church,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:88272,412-364-3613,,The Pittsburgh Concert Chorale
,,,,,,,,,,
PA,15206.0,126 S. Highland Avenue,,Pittsburgh,Funk & soul.,AVA Bar &#38; Lounge,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:78865,412-363-8277,http://www.shadowlounge.net,Ya Dig!
PA,15224.0,4412 Liberty Ave.,,Pittsburgh,,Bloomfield Bridge Tavern,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:65256,412-682-8611,,Calliope Songwriter Open Stage
PA,15233.0,900 Western Ave.,,Pittsburgh,,Cassis,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:82580,412-586-7794,http://www.cassispittsburgh.com,Kurt Giamatte
PA,15035.0,825 Fifth Ave.,,East McKeesport,,Domlysella's Sports Bar,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:87170,412-646-9527,,Open Stage
PA,15136.0,6080 Steubenville Pike,,Robinson,,Downey's House,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:83130,412-489-5631,,The Lou Ross Band feat. Bubs McKeg
PA,15201.0,4207 Butler Street,,Pittsburgh,Hosted By Mike Hammill.,Hambone's,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:86660,412-681-4318,http://www.hambonespub.com/,Acoustic Open Mic
PA,15698.0,132 March St.,,Yukon,,HQ 132,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:72285,724-722-4450,,Randall & Gil
PA,15203.0,1707 E. Carson St.,,Pittsburgh,,Jimmy D's,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:80158,412-431-5095,,Open Stage
PA,15222.0,949 Liberty Ave.,,Pittsburgh,,Little E's,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:60167,412-392-2217,,Tuesday Night Jazz Series w/ Tony Campbell
PA,15642.0,7 Irwin Plaza,,Irwin,Hosted by Mark Cyler.,Mr. Mike's Pub and Pizza,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:77783,724-864-0444,http://www.mrmikesirwin.com,Open Stage
PA,15213.0,226 Meyran Ave.,,Pittsburgh,'80s-'90s dance.,Pittsburgh Cafe,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:55067,412-687-3330,http://www.pittsburghcafe.com,DJ FunkNJunk
PA,15206.0,5972 Baum Blvd.,,Pittsburgh,Music by Hambone Jenkins. Hosted by Yah Lioness.,Shadow Lounge,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:74425,412-363-8277,http://www.shadowlounge.net,Release: Live Open Mic
PA,15232.0,5744 Ellsworth Ave.,,Pittsburgh,,Spin Bartini and Ultralounge,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:62505,412-362-7746,,Bensen & Pangikas
PA,15203.0,2773 Sidney St.,,Pittsburgh,Salsa.,Tusca Global Tapas,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:66609,412-488-9000,http://www.tuscatapas.com/,DJ Bobby D
PA,15106.0,1837 Washington St.,,Heidelberg,,Wright's Seafood Inn,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:78678,412-279-7900,,Open Stage
PA,15090.0,10150 Old Perry Hwy.,,Wexford,,Billy's Roadhouse Bar &#38; Grill,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:21712,724-934-1177,,Pete Hewlett & Scott Anderson
PA,15632.0,5904 Washington Ave,,Export,,Joeys the Edge,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:87395,724-327-3899,,Kenny Blake
PA,15209.0,1306 Walters Ave,,Millvale,"Hosted by Dave Klysz w/ Craig King, Max Woodhall, John Menosky.",Good Time Bar,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:86469,412-821-9968,,Open Stage Jam Night
PA,15212.0,400 Cedar Ave.,,Pittsburgh,Wednesdays.,Allegheny Elks Lodge #339,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:21526,412-321-1834,http://www.elks.org/LODGES/LodgePages.cfm?LodgeNumber=339&ID=2372,Pittsburgh Banjo Club
PA,15224.0,4412 Liberty Ave.,,Pittsburgh,Drum & bass weekly.,Bloomfield Bridge Tavern,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:80806,412-682-8611,,Fuzz!
PA,15238.0,492 Nixon Road,,Cheswick,Hosted by All My Monsters,The Blue Haven Lounge,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:21572,724-274-9963,,Open Stage
PA,15203.0,1500 East Carson,,Pittsburgh,,Elixir Ultralounge,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:53414,412-481-1811,,DJ Midas
PA,15223.0,1021 Mt. Royal Blvd.,,Shaler,,Fodi Bros.,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:70681,412-486-9919,,DJ Diane
PA,15201.0,5147 Butler Street,,Pittsburgh,Hosted by Bill Ivins & Matt Sciotto.,Geno's Bar and Grille,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:62433,412-781-3432,,Open Mic Night
PA,15006.0,445 Bairdford Rd.,,West Deer,,The Halfway House,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:87321,724-265-1680,,Gary Prisby
PA,15203.0,2224 E. Carson Street,,Pittsburgh,,Ibiza,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:74986,412-325-2227,http://www.ibizatapasrestaurant.com/,Latin DJ Night
PA,15201.0,4130 Butler St.,,Pittsburgh,Music/spoken word. Hosted by Gene Stovall.,Istanbul,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:79494,412-683-1623,,Word Up
PA,15222.0,1400 Smallman St.,,Pittsburgh,DJs from 106.7 WAMO.,Krobar,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:53419,412-277-7615,,Hip Hop Nite
PA,15203.0,2204 East Carson Street,,Pittsburgh,'90s grunge vs. '90s hip hop.,Lava Lounge,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:82299,412-431-5282,http://www.myspace.com/lavaloungepgh,DJ Machinehead
PA,15222.0,411 Wood St.,,Pittsburgh,,Mexico City,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:79430,412-246-2042,,Salsa Wednesdays
PA,15238.0,378 Freeport Road,,Blawnox,,Moondog's,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:81609,412-828-2040,http://www.moondogs.us/,All-Request w/ DJ Norm
PA,15201.0,4421 Butler St.,,Pittsburgh,,The New Amsterdam,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:56461,412-682-6414,,Jason Deutsch
PA,15205.0,6504 Steubenville Pike,,Robinson,,Niko's Coffee House,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:54960,412-329-6939,,Open Stage
PA,15220.0,1337 Steuben Street,,Crafton,"Hosted by Steve and Mark of ""kick"".",Obey House,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:33894,412-922-3883,http://www.obeyhouse.com/,Electric/Acoustic
PA,15203.0,2518 E. Carson Street,,Pittsburgh,Acoustic. Hosted by AE Honik.,Over the Bar Bicycle Cafe,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:71295,412-381-3698,,Open Mic Night
PA,15108.0,318 Forest Grove Rd.,,Coraopolis,,The Pine Restaurant &#38; Bar,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:79849,412-331-9282,http://www.thepinerb.com,Rick Revetta
PA,15038.0,1473 Rte. 837,,Elrama,Feat. the Smokin' Hot Band. Country/blues/rock etc.,The Pit Stop,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:53810,412-384-7487,,Open Stage
PA,15133.0,305 Laredo St.,,McKeesport,Hosted by Matt Tichon.,Port Vue Pub,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:38427,412-664-0399,http://www.portvuepub.com,Open Stage
PA,15136.0,704 Thompson Ave.,,McKees Rocks,,Revolutionaries Cafe,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:81352,412-458-1081,,All Ages Dance Party with DJ Steve
PA,15203.0,1224 E. Carson St.,,Pittsburgh,Hip hop & top 40.,Rumshakers,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:53428,412-431-5910,http://www.rumshakers-pgh.com,DJ Nitro
PA,15024.0,775 Freeport Rd,,Cheswick,Hosted by Big House Pete & Barbary Wine.,Sam Morgan's,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:33149,724-274-2554,,Acoustic Open Stage
PA,15143.0,509 Beaver St.,,Sewickley,Wednesdays.,Sewickley Hotel,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:21522,412-741-9457,http://www.sewickleyhotel.com,"Anthony Thomas, Skip Peck, Richard Everett"
PA,15237.0,2310 Babcock Blvd.,,Pittsburgh,,Shenanigans,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:70038,412-821-4355,http://www.shenanigansbarandgrille.com,DJ Xavier
PA,15120.0,171 East Bridge St.,,Homestead,Hosted by Josh Cochran & the Sing Sing Players.,Sing Sing,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:55156,412-461-7426,,Open Mic Nite
PA,15123.0,3075 Clairton Blvd.,,West Mifflin,"The former Shootz Cafe open stage, hosted by Verity's Lie. All acts welcome.",Steel City Saloon,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:67571,412-653-1300,,Open Stage
PA,15203.0,2003 E. Carson St.,,Pittsburgh,,Tiki Lounge,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:73152,412-381-8454,,Todd Cheat's Punk Rock Jukebox
PA,15044.0,4109 Bakerstown Road,,Gibsonia,Top 40.,Tilt's Pub,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:76714,724-443-5211,http://www.tiltspub.com,DJ Dan Bogan
PA,15146.0,2525 Monroeville Blvd,,Monroeville,Hosted by Ed Jenkins & Casey's Kids,Tolerico's,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:21579,412-824-8018,http://www.tolericos.com,Open Stage
PA,15203.0,2108 E. Carson Street,,Pittsburgh,EZ Lou & Dale Cooper. '70s-'90s.,Z-Lounge,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:53434,412-431-1800,http://www.zloungepgh.com,Z:Rewind
PA,15217.0,5832 Forward,,Pittsburgh,,Frankie &#38; Georgie's 4 Wood Grill,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:83667,412-422-5027,,Eric Johnson
