image,time,description,price,venueName,startDate,name,moreInfoLink,fullLocation
,10:00pm,w/ DJ X-Ray & guests,free,Rouge,Ongoing,"""Flash Fridays""",http://www.sfweekly.com/events/flash-fridays-743639/,"1500 Broadway (at Polk), San Francisco CA"
,10:00pm,,,The Cellar,Ongoing,"""Flashback Fridays""",http://www.sfweekly.com/events/flashback-fridays-56212/,"685 Sutter (at Taylor), San Francisco CA"
,10:00pm,"Monthly hip-hop party ""for full-bodied ladies and their fans.""",,Club Anton,Ongoing,"""Full Figure Fridays""",http://www.sfweekly.com/events/full-figure-fridays-1736544/,"428 Third St. (at Broadway), Oakland CA"
,10:00pm,,,Fluid,Ongoing,"""Level""",http://www.sfweekly.com/events/level-1586146/,"662 Mission (at Annie), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/4300252.1.jpg,10:00pm,,,Impala,Ongoing,"""Premier Fridays""",http://www.sfweekly.com/events/premier-fridays-1636431/,"501 Broadway (at Kearny), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/4701712.1.jpg,10:00pm,w/ DJ Serious Leisure,free,Edinburgh Castle,Ongoing,"""Soul Crush""",http://www.sfweekly.com/events/soul-crush-1598108/,"950 Geary (at Larkin), San Francisco CA"
,,Songs and sketches about shopping.,$23-$29,Shelton Theater,Ongoing,Shopping! The Musical,http://www.sfweekly.com/events/shopping-the-musical-237469/,"533 Sutter (at Powell), San Francisco CA"
,10:00pm,,free,Bubble Lounge,Ongoing,"""Tiny Bubbles""",http://www.sfweekly.com/events/tiny-bubbles-1644122/,"714 Montgomery (at Jackson), San Francisco CA"
,,,$88.50-$115.50,Swiss Louis Restaurant at Pier 39,Ongoing,Tony 'n' Tina's Wedding,http://www.sfweekly.com/events/tony-n-tinas-wedding-1786495/,"2 Beach (at Embarcadero), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/4385701.1.jpg,10:00pm,w/ DJ Eddy Bauer,free,Missouri Lounge,Ongoing,"""Upgrade""",http://www.sfweekly.com/events/upgrade-1690650/,"2600 San Pablo (at Parker), Berkeley CA"
,10:00pm,Actors take audience suggestions and create comedy from nothing.,$15-$20,Shelton Theater,Ongoing,Big City Improv,http://www.sfweekly.com/events/big-city-improv-15962/,"533 Sutter (at Powell), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/4553551.1.jpg,11:00pm,w/ The Whooligan & Dion Decibels,free,Nickies,Ongoing,"""First Fridays""",http://www.sfweekly.com/events/first-fridays-1569556/,"466 Haight (at Fillmore), San Francisco CA"
,,"On select Mondays a different lineup of musicians, actors, performance artists, and others takes the stage at this regular event that's hosted local celebs like Josh Kornbluth and Marga Gomez in the past; see www.themarsh.org for a lineup of future shows.",$7,The Marsh,Ongoing,Monday Night Marsh,http://www.sfweekly.com/events/monday-night-marsh-22313/,"1062 Valencia (at 22nd St.), San Francisco CA"
,9:00pm,Weekly showcase of local jazz bands.,$15,Top of the Mark,Ongoing,"""The Best of the Bay""",http://www.sfweekly.com/events/the-best-of-the-bay-1948108/,"One Nob Hill, 999 California (at Mason), San Francisco CA"
,9:00pm,,$20,Maxwell's Lounge,Ongoing,"""Club Maxwell&#146;s""",http://www.sfweekly.com/events/club-maxwelland-146-s-283768/,"341 13th St. (at Webster), Oakland CA"
,9:00pm,,,EZ5,Ongoing,"""EZ Saturdays""",http://www.sfweekly.com/events/ez-saturdays-655327/,"682 Commercial (at Kearny), San Francisco CA"
,9:00pm,w/ DJ Rick Lee & Shadows of the Knight M.C,,Kimball's Carnival,Ongoing,"""First Saturdays""",http://www.sfweekly.com/events/first-saturdays-1602378/,"215 Washington (at Second St.), Oakland CA"
,9:00pm,w/ DJs Zita & Dmadness,free,Bliss Bar,Ongoing,"""Looking for the Perfect Beat""",http://www.sfweekly.com/events/looking-for-the-perfect-beat-1829727/,"4026 24th St. (at Noe), San Francisco CA"
,9:00pm,,free before 10 p.m,Butter,Ongoing,"""Rock City Saturday""",http://www.sfweekly.com/events/rock-city-saturday-1745424/,"354 11th St. (at Harrison), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/4126083.1.jpg,9:30pm,w/ DJ Dukey & Revival Sound System,free,KoKo Cocktails,Ongoing,"""Fire Corner""",http://www.sfweekly.com/events/fire-corner-1071100/,"1060 Geary (at Van Ness), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/4786396.1.jpg,9:30pm,,$10,Le Colonial,Ongoing,"""Lotus""",http://www.sfweekly.com/events/lotus-682953/,"20 Cosmo (at Ophir), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/4587093.1.jpg,10:00pm,w/ Garth & Jen&ouml;,,222 Hyde,Ongoing,"""Back2Back""",http://www.sfweekly.com/events/back2back-1736614/,"222 Hyde (at Turk), San Francisco CA"
,,"Ongoing student exhibitions change weekly, with opening receptions on Tuesdays from 5 to 6 p.m.",,San Francisco Art Institute,Ongoing,"""San Francisco Art Institute Exhibitions""",http://www.sfweekly.com/events/san-francisco-art-institute-exhibitions-35834/,"800 Chestnut (at Jones), San Francisco CA"
,10:00pm,,,The X,Ongoing,"""City Nights""",http://www.sfweekly.com/events/city-nights-55854/,"715 Harrison (at Third St.), San Francisco CA"
,10:00pm,"w/ Vikter Duplaix, The Whooligan",$5-$10,Eve Lounge,Ongoing,"""Connected""",http://www.sfweekly.com/events/connected-1986062/,"575 Howard (at Second St.), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/2965791.1.jpg,5:00pm,Monthly artist's reception in Room 282.,,City Hall,Ongoing,Supervisor Ross Mirkarimi's Third Fridays Art Reception,http://www.sfweekly.com/events/supervisor-ross-mirkarimis-third-fridays-art-reception-88105/,"1 Dr. Carlton B. Goodlett (at Grove), San Francisco CA"
,,"Eulipia brings a collaboration of experimental music and word exploring the theme of exile featuring host D. Scot Miller, writer Kwan Booth, and Axolotl.",,The Luggage Store,Ongoing,"""Exile to Eulipia""",http://www.sfweekly.com/events/exile-to-eulipia-547257/,"1007 Market (at Sixth St.), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/2616802.1.jpg,10:00pm,,,Circa,Ongoing,DJ Remeddy,http://www.sfweekly.com/events/dj-remeddy-1014910/,"2001 Chestnut (at Fillmore), San Francisco CA"
,10:00pm,,free,Rouge,Ongoing,DJ Tolerance,http://www.sfweekly.com/events/dj-tolerance-1755351/,"1500 Broadway (at Polk), San Francisco CA"
,10:00pm,"w/ J.W. Sounds, Sean G, DJ Nice",,Azul,Ongoing,"""First Class""",http://www.sfweekly.com/events/first-class-2002224/,"1 Tillman (at Grant), San Francisco CA"
,10:00pm,"w/ DJs Distrakt, Grubber, Gyrex, B-Boy Drift, & more",$10,VooDoo Lounge,Ongoing,"""First Saturdays""",http://www.sfweekly.com/events/first-saturdays-1776392/,"14 S. Second St. (at E. Santa Clara), San Jose CA"
,10:00pm,w/ DJ White Mike,,Beauty Bar,Ongoing,"""Get Loose""",http://www.sfweekly.com/events/get-loose-1755239/,"2299 Mission (at 19th St.), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/4317300.1.jpg,10:00pm,"w/ DJs Aaron, Omar, & Jetset James",$7,Paradise Lounge,Ongoing,"""Leisure""",http://www.sfweekly.com/events/leisure-685418/,"1501 Folsom (at 11th St.), San Francisco CA"
,10:00pm,,$5,The Vortex Room,Ongoing,"""Soundscape: Soul-Jazz Speakeasy Lounge""",http://www.sfweekly.com/events/soundscape-soul-jazz-speakeasy-lounge-1952974/,"1082 Howard (at Seventh St.), San Francisco CA"
,10:00pm,,,Glas Kat,Ongoing,"""Tabu""",http://www.sfweekly.com/events/tabu-1007754/,"520 Fourth St. (at Bryant), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/4300250.1.jpg,10:00pm,,,Atmosphere,Ongoing,"""Vibe""",http://www.sfweekly.com/events/vibe-1849584/,"447 Broadway (at Rowland), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/3971167.1.jpg,6:00pm,,,Triple Crown,Ongoing,"""The Sunday Shake Down""",http://www.sfweekly.com/events/the-sunday-shake-down-1278749/,"1760 Market (at Octavia), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/4359578.1.jpg,8:00pm,w/ DJ Slopoke,free,The Attic,Ongoing,"""Superbad Sundays""",http://www.sfweekly.com/events/superbad-sundays-1993626/,"3336 24th St. (at Mission), San Francisco CA"
,,New work by local artists.,,Artist-Xchange,Ongoing,"""First Friday Art Exhibit""",http://www.sfweekly.com/events/first-friday-art-exhibit-178265/,"3169 16th St. (at Guerrero), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/4137677.1.jpg,9:00pm,w/ DJs Animal & IWill,free,Skylark Lounge,Ongoing,"""Call in Sick""",http://www.sfweekly.com/events/call-in-sick-1930376/,"3089 16th St. (at Valencia), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/4317300.1.jpg,9:00pm,"w/ resident DJs Porkchop, Tarzan, Jon Holliday, & Osmia Rufa (downstairs)",free,Paradise Lounge,Ongoing,"""Dirty Beats""",http://www.sfweekly.com/events/dirty-beats-1897328/,"1501 Folsom (at 11th St.), San Francisco CA"
,7:00pm,All forms of live entertainment welcome at this weekly event. One drink or food purchase required.,,Gallery Cafe Live,Ongoing,"""Open Mike Night""",http://www.sfweekly.com/events/open-mike-night-899764/,"587 Post (at Taylor), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/4346825.1.jpg,9:00pm,,free,Dalva,Ongoing,Karaoke with KJ Paul,http://www.sfweekly.com/events/karaoke-with-kj-paul-1849617/,"3121 16th St. (at Albion), San Francisco CA"
,9:00pm,Weekly karaoke night.,free,Butter,Ongoing,"""Singin&#146; Sundays""",http://www.sfweekly.com/events/singinand-146-sundays-1736541/,"354 11th St. (at Harrison), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/4300253.1.jpg,9:00pm,,free,Li Po Lounge,Ongoing,"""Sweater Funk""",http://www.sfweekly.com/events/sweater-funk-1190611/,"916 Grant (at Washington), San Francisco CA"
,1:00pm,Upscale SOMA and South Beach galleries welcome visitors.,,Multiple San Francisco locations,Ongoing,Last Saturday Art Walk,http://www.sfweekly.com/events/last-saturday-art-walk-557660/,"multiple addresses, San Francisco CA"
http://vvoice.vo.llnwd.net/e15/2612638.1.jpg,9:30pm,,$6-$8,Shattuck Down Low,Ongoing,"""King of Kings""",http://www.sfweekly.com/events/king-of-kings-725356/,"2284 Shattuck (at Bancroft), Berkeley CA"
http://vvoice.vo.llnwd.net/e15/4417558.1.jpg,9:30pm,"w/ DJs Steeplerot, Necromos, & guests (in the back room)",$3,Cat Club,Ongoing,"""Resurrection""",http://www.sfweekly.com/events/resurrection-1627116/,"1190 Folsom (at Eighth St.), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/4587093.1.jpg,10:00pm,"w/ resident DJs Solar, Nikola Baytala, & Kwai Le Chief",,222 Hyde,Ongoing,"""Bionic""",http://www.sfweekly.com/events/bionic-1830495/,"222 Hyde (at Turk), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/4417558.1.jpg,10:00pm,"w/ resident DJs Jah Yzer, Beatnok, & Coop D&#146;Ville (in the front room)",$5 after 10:30 p.m,Cat Club,Ongoing,"""S.F.C.: Soul Funk Classics""",http://www.sfweekly.com/events/s-f-c-soul-funk-classics-1689839/,"1190 Folsom (at Eighth St.), San Francisco CA"
,10:00pm,"House music with DJs Nick Williams, Gomez, Brandon Wade, & guests.",$5,Otis,Ongoing,"""What&#146;s the Werd?""",http://www.sfweekly.com/events/whatand-146-s-the-werd--909036/,"25 Maiden (at Kearny), San Francisco CA"
,,Parents and kids aged 2 to 6 are read to at various library branches.,free,Multiple San Francisco locations,Ongoing,Family Story Times,http://www.sfweekly.com/events/family-story-times-9418/,"multiple addresses, San Francisco CA"
http://vvoice.vo.llnwd.net/e15/4532545.1.jpg,7:00pm,"With rotating hosts including KJ Paul, Roger Niner (Epic Karaoke), Eileen (Punk Rock 'n' Schlock), and Glenny Kravitz.",free,Club Six,Ongoing,S.F. Karaoke Mafia Mondays,http://www.sfweekly.com/events/s-f-karaoke-mafia-mondays-1902110/,"60 Sixth St. (at Jessie), San Francisco CA"
,3:00pm,Each week young players meet and match wits on the chessboard.,free,Excelsior Branch Library,Ongoing,Excelsior Youth Chess Club,http://www.sfweekly.com/events/excelsior-youth-chess-club-9417/,"4400 Mission (at Cotter), San Francisco CA"
,11:00am,"For art lovers, the real vistas at Coit Tower are inside: Impressive frescoes wrap the walls of the lobby. Made in the 1930s by teams of government-funded painters, these images of Depression-era industry bear the stamp of Diego Rivera, with whom many of the artists studied.",free,Coit Tower,Ongoing,Guided Tours of Coit Tower Murals,http://www.sfweekly.com/events/guided-tours-of-coit-tower-murals-31601/,"1 Telegraph Hill (at Greenwich), San Francisco CA"
,11:00am,A weekly movie-viewing event at which babes-in-arms (quiet or squalling) and their male or female caretakers are encouraged.,free-$7,Metreon,Ongoing,Reel Moms,http://www.sfweekly.com/events/reel-moms-9553/,"101 Fourth St. (at Mission), San Francisco CA"
,9:00pm,w/ DJ Jerry Ross & guests,,Eve Lounge,Ongoing,"""Soul Cafe""",http://www.sfweekly.com/events/soul-cafe-2002258/,"575 Howard (at Second St.), San Francisco CA"
,7:00pm,"Each month, those under 21 with a poem to read, story to tell, or something to say are invited to do their thing at this regular open mike event.",free,Youth Radio Cafe,Ongoing,Flip Fridays,http://www.sfweekly.com/events/flip-fridays-9524/,"1701 Broadway (at 17th St.), Oakland CA"
,4:00pm,Each month babes-in-arms are welcome to come to the movies with their parents.,free-$5,Red Vic Movie House,Ongoing,BYOB (Bring Your Own Baby) Screenings,http://www.sfweekly.com/events/byob-bring-your-own-baby-screenings-9555/,"1727 Haight (at Cole), San Francisco CA"
,,Children's films are screened once a month at local library branches; see www.sfpl.org for scheduling.,free,Multiple San Francisco locations,Ongoing,Preschool Films,http://www.sfweekly.com/events/preschool-films-9551/,"multiple addresses, San Francisco CA"
,10:00pm,w/ DJ Troubleman,free,Showdown,Ongoing,"""The Big Chill""",http://www.sfweekly.com/events/the-big-chill-1897245/,"10 Sixth St. (at Market), San Francisco CA"
,10:00pm,w/ The Wild N Krazy Kids,free,Beauty Bar,Ongoing,"""Krazy Mondays""",http://www.sfweekly.com/events/krazy-mondays-2002228/,"2299 Mission (at 19th St.), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/4137677.1.jpg,10:00pm,w/ I&I Vibration,free,Skylark Lounge,Ongoing,"""Skylarking""",http://www.sfweekly.com/events/skylarking-687576/,"3089 16th St. (at Valencia), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/4484536.1.jpg,6:00pm,,free,Infusion Lounge,Ongoing,"""Martes Social""",http://www.sfweekly.com/events/martes-social-1953069/,"124 Ellis (at Powell), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/4510748.1.jpg,8:00pm,,free,Skip's Tavern,Ongoing,415 Jazz Jam,http://www.sfweekly.com/events/415-jazz-jam-1994917/,"453 Cortland (at Andover), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/4137677.1.jpg,9:00pm,w/ DJ Tactics,free,Skylark Lounge,Ongoing,"""The Beat Down""",http://www.sfweekly.com/events/the-beat-down-1803173/,"3089 16th St. (at Valencia), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/4587093.1.jpg,9:00pm,w/ Kenneth Scott & Travis Dalton,$5,222 Hyde,Ongoing,"""Binary""",http://www.sfweekly.com/events/binary-1821094/,"222 Hyde (at Turk), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/4100032.1.jpg,9:00pm,"w/ resident DJs Low Limit, Dibiase, Centipede, Salva, & Dials",free,Som,Ongoing,"""Change the Beat""",http://www.sfweekly.com/events/change-the-beat-1832066/,"2925 16th St. (at S. Van Ness), San Francisco CA"
,9:00pm,,free,Rickshaw Stop,Ongoing,Karaoke Night with Glenny Kravitz,http://www.sfweekly.com/events/karaoke-night-with-glenny-kravitz-1984868/,"155 Fell (at Van Ness), San Francisco CA"
,,"In this Zeum favorite, visitors use their whole bodies to direct a rolling marble through a room-sized maze in Zeum's trademark 36-foot high atrium, the Roundabout. The maze is a computer-generated image projected onto the floor. As visitors move across the maze, the virtual floor image ""tilts,"" causing the virtual marble to roll through the maze.",,Zeum,Ongoing,Metafield Maze,http://www.sfweekly.com/events/metafield-maze-591480/,"221 Fourth St. (at Howard), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/4455343.1.jpg,9:00pm,w/ DJ Lucky,free,Make-Out Room,Ongoing,"""Lost & Found""",http://www.sfweekly.com/events/lost-and-found-781970/,"3225 22nd St. (at Mission), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/4553630.1.jpg,9:00pm,With your host Glenny Kravitz.,free,Amnesia,Ongoing,Rock Out Karaoke,http://www.sfweekly.com/events/rock-out-karaoke-816234/,"853 Valencia (at 20th St.), San Francisco CA"
,,A rotating exhibition of artwork displayed in the museum's Spiral Gallery featuring work created by youth from the community and from all around the world. Check the online Zeum calendar for additional exhibits and dates.,,Zeum,Ongoing,Spotlight on Youth Art,http://www.sfweekly.com/events/spotlight-on-youth-art-591484/,"221 Fourth St. (at Howard), San Francisco CA"
,,Free guided tours of the grounds of the San Francisco Botanical Garden at Strybing Arboretum.,free,San Francisco Botanical Garden Bookstore,Ongoing,Daily Docent-Led Tours,http://www.sfweekly.com/events/daily-docent-led-tours-9645/,"1260 Ninth Ave. (at Lincoln), San Francisco CA"
,9:00pm,,"free, 18+",Blake's on Telegraph,Ongoing,"""Sone""",http://www.sfweekly.com/events/sone-1591481/,"2367 Telegraph (at Durant), Berkeley CA"
,9:00pm,"w/ DJs Leydis, WaltDigz, & Btraxx",free,Eve Lounge,Ongoing,"""Supa Rockin""",http://www.sfweekly.com/events/supa-rockin-1940056/,"575 Howard (at Second St.), San Francisco CA"
,9:00pm,,free,VooDoo Lounge,Ongoing,"""Two Tone Tuesdays""",http://www.sfweekly.com/events/two-tone-tuesdays-1776388/,"14 S. Second St. (at E. Santa Clara), San Jose CA"
,,Kids learn the art of mindful self-defense in this training program.,$99 per month,Krav Maga Official Training Center,Ongoing,Krav Maga Youth Training Program,http://www.sfweekly.com/events/krav-maga-youth-training-program-19463/,"1455 Bush (at Van Ness), San Francisco CA"
,9:00pm,w/ DJ Dudebro,,The Ruby Room,Ongoing,"""Wanna Hang Out?""",http://www.sfweekly.com/events/wanna-hang-out--788615/,"132 14th St. (at Oak), Oakland CA"
,,Students learn how to express themselves through street and mural art.,$10-$60,Precita Eyes Mural Arts & Visitors Center,Ongoing,Urban Youth Arts and Youth Mural Workshop,http://www.sfweekly.com/events/urban-youth-arts-and-youth-mural-workshop-21359/,"2981 24th St. (at Harrison), San Francisco CA"
,9:00pm,,,Cafe Cocomo,Ongoing,Xsample,http://www.sfweekly.com/events/xsample-1961408/,"650 Indiana (at 18th St.), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/4417558.1.jpg,10:00pm,w/ DJs So What & Corrine,free,Cat Club,Ongoing,"""Fight Club""",http://www.sfweekly.com/events/fight-club-1794888/,"1190 Folsom (at Eighth St.), San Francisco CA"
,,w/ DJ Rchrd Oh?!,$3,Aunt Charlie's Lounge,Ongoing,"""Hold Yr Horses""",http://www.sfweekly.com/events/hold-yr-horses-764743/,"133 Turk (at Taylor), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/4417556.1.jpg,10:00pm,w/ resident DJs Nonchalant & Brian Cox,,Temple,Ongoing,"""Illuminance Playground""",http://www.sfweekly.com/events/illuminance-playground-1860172/,"540 Howard (at First St.), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/4115486.1.jpg,10:00pm,,$5 (free before 10:30 p.m.),Underground SF,Ongoing,"""Shelter""",http://www.sfweekly.com/events/shelter-56225/,"424 Haight (at Webster), San Francisco CA"
