moreInfoLink,phone,title,address,venueName,description
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A56596&amp;max=10,,Charlotte Aikikai,,,"Learn Aikido, a defensive martial technique. Classes for men and women of any size or age. Located at 6630 East WT Harris Blvd., Ste. I in the Hickory Grove Business Park. For more information, visit www.charlotteaikikai.org."
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A153268&amp;max=10,,Charlotte Comedy Theater Improv Comedy Classes,,,"Learn how to improvise, regain your sense of play and live more in the moment from 15-year Chicago comedy veteran. The Charlotte Comedy Theater has been training and producing local talent for more than eight years. No experience necessary. Learn in a laidback and hysterical environment. Eight-week sessions meet once a week for three hours. For more information, visit www.charlottecomedy.com. or call 803-458-6824."
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A20647&amp;max=10,704-565-5023,North Carolina Naturists,,,"Celebrating more than 20 years of family-oriented, clothing-optional recreational activities. Call for more info, or e-mail at NCN1980@aol.com."
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A84992&amp;max=10,704-972-2000,Out On The Town,130 N. Tryon St.,Belk Theater,New gay and lesbian social club sponsored by the BPAC.
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A199342&amp;max=10,704-372-0782,Charlotte Entrepreneurs' Organization Monthly Mixers,,Tavern on the Tracks,"Relax and unwind after work in the company of entrepreneurs. Registration is required by calling 704-676-5469. For more information, visit www.eocharlotte.org."
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A200251&amp;max=10,,The Comedy Zone Comedy School,,,"Write and perform stand-up comedy with the coaching of industry professionals. Conquer stage fright, explore your creativity, hone your sense of humor, or work towards becoming a professional comedian. For more information, email debbiemillwater@gmail.com."
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A79422&amp;max=10,,Overeaters Anonymous,,,"A fellowship of men and women who, through  shared experience, strength and hope, are  recovering from Compulsive Overeating."
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A198092&amp;max=10,704-372-6261,Cool Stuff,301 N. Tryon St.,Discovery Place,"Exhibit explores science and physics through hands-on interaction and experimentation. The exhibit allows visitors to launch objects into the air, lie on a bed of nails, crush a garbage can, use a laser to listen to secret messages and more."
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A56796&amp;max=10,,Palmetto State Systema: Russian Martial Arts Club,,,"Learn the Russian system of breathing, exercise  and self-defense. Classes meet in Fort Mill, 14+ time/mo., flexible schedule. Call Mark for details."
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A23595&amp;max=10,704-716-6813,Creative Movement Classes,,,for adult women and adolescent girls struggling with body image issues will be offered this fall at the Harris YMCA. Classes are experimental and include creative movement and structured activities. Also offered are Sports Movement Classes for 4-6 year-old boys.  Financial aid is available if needed.
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A20746&amp;max=10,704-236-4467,PGA: Party Goers Anonymous,,,"a social group for adults who love to have fun. E-mails are sent each week listing the best parties in the area. Events include nightclubs, wine tastings, sporting events, hiking, camping and other trips. More information? www.PartyGoersAnonymous-subscribe@yahoogroups.com."
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A197713&amp;max=10,,Creativity Classes,,,"Workplace presentations on the creative process. Lessons in drawing and mixed-media by local artist, Lisa Underwood. Art therapy provided for students with disabilities and special needs. For more information, call 704-553-8220 or email lisaunderwood@mindspring.com."
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A197639&amp;max=10,704-337-2200,Dance Explorations,1900 Selwyn Ave.,Queens University,A creative dance class designed to give body and self- expression a workout! No previous dance experience required.
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A195648&amp;max=10,,Pharmaceutical Medical Volunteer Association,,,"This volunteer organization enables pharmaceutical/medical representatives to network with their peers while giving back to the community through volunteering. Meetings once a month for both strategic planning and volunteer opportunities. For more information, visit www.pmva.org."
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A200443&amp;max=10,704-372-6261,Explore More Stuff,301 N. Tryon St.,Discovery Place,"Discover the secrets of stuff through chemistry and physics in this exhibit that allows visitors to experiment with forces and materials, through magnetism, electricity and more."
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A57170&amp;max=10,,RunStrong Charlotte,,,"A running group for all ages and abilities. Meets in the North Charlotte/University area Thursdays at 6:30 p.m. and Saturdays at 8:30 a.m.; Uptown on Mondays at 5:30 p.m. Pace and distance varies. For more information, visit www.meetup.com/runstrong."
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A156065&amp;max=10,,"First Aid, CPR, AED Classes",,Harrisburg Training Center,"Learn First Aid, Cardiopulmonary Resuscitation (CPR )and how to use and Automated External Defibrillator (AED). For more information, call 704-789-3535."
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A79136&amp;max=10,,S.A.A.,,,An anonymous 12-step support group for men  and women dealing with addictive sexual  behavior. Meeting times and locations vary.
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A107901&amp;max=10,704-301-1564,Improv 101,,,Ongoing workshops to learn and/or improve improvisational skills for actors or for professional or personal life.
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A57750&amp;max=10,704-541-9400,Samurai Lessons,McMullen Creek Market,ETF Tae Kwon Do Academy,Learn traditional Korean fencing art. www.etftaekwondo.com.
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A199080&amp;max=10,,Improvisational Theatre Basics Workshops,,,"Presented by Actor's Crib, Inc. and the Chuckleheads. For all ages (Pre-k to seniors). Workshops help to break folks out of their comfort zones, and learn how to be a professional improvisor, improve personal and/or professional life, become a better actor, make new friends, supplement a child's public, private, or home school education with real world lessons, and more. Taught by a ten year improvisational theatre veteran. For more information 704-301-1564 or email scott@actorscrib.com. You may also visit www.actorscrib.com."
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A83798&amp;max=10,704-541-9400,Self Defense Workouts,McMullen Creek Market,ETF Tae Kwon Do Academy,Learn while you burn calories. www.etftaekwondo.com.
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A106291&amp;max=10,,Institute of Divine Metaphysical Research,772 Tyvola Road,Arcade Square,A nonprofit religious and scientific research organization which shows proof of the existence of God.
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A199919&amp;max=10,704-372-6261,KidScience,301 N. Tryon St.,Discovery Place,"Fun and learning go hand in hand at this exhibit for young visitors. The stimulating atmosphere relates to science and math. Children will learn by touching and testing different environments and activities, including water tables, wind tunnels, blocks, gears and air tubes."
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A21738&amp;max=10,,Siamese Cat Rescue!,,,"Please visit each Wednesday at www.siameserescue.org. We have saved over 4500 Siamese. We need volunteers, homes and you."
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A197227&amp;max=10,,Learn to Make Your Own Jewelry,,,"Classes include wire wrapping, bead stringing, chain making, metal smithing and more. Limited space. Call Lapidary Arts at 704-847-7099 for more information."
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A232321&amp;max=10,,Souper Bowl VII,,Davidson College,"A soup cook-off featuring Lake Norman area restaurants, a silent art auction, and live music from Rusty Knox, Sands of Time and Davidson College's acapella groups. Held in Lilly Family Gallery. To purchase tickets, call 704-892-4486 or email Emily Lytle at emily@davidsonhousing.org. For more information, visit www.davidsonhousing.org."
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A205726&amp;max=10,704-875-6521,New Corvid Exhibit,,Carolina Raptor Center,"The new corvid exhibit explores superstition associated with Jays, Magpies, Ravens, Crows and other Corvids. The exhibit opens June 26 and will be ongoing."
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A24848&amp;max=10,704-341-9365,Storytimes,,,"at Barnes & Noble, Arboretum. Preschool Storytime- Mondays at 10:30am. Children's Storytime- Saturdays at 11am. Spanish Storytime (3-5 yrs.)- 1st and 3rd Wednesdays at 11am. Call for more information."
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A25008&amp;max=10,704-662-9107,Performing Arts Classes,,,"The Lake Norman School of the Arts offers classes in dance, drama, musical theatre, voice/music and visual arts. Also offering an after-school program with transportation from area schools."
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A156092&amp;max=10,,Pet First Aid/CPR,,Harrisburg Training Center,"Learn how to take care of your ""other"" family members. To register, call 704-789-3535."
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A23047&amp;max=10,,Support Group - Couples Communications,,,The Timmons & Thompson Psychotherapy Group is now registering participants for a therapeutic and psycho-educational group focused on Couples Communications. The purpose of the group is to enhance communication skill with couples in a safe environment. This group is specifically for couples committed to building a healthy relationship. The group meets at 3707 Latrobe Dr. Suite 470. Both evening and daytime groups are available.
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A197226&amp;max=10,,Public Speaking Training and Classes,,,"Learn to speak with style, impact and charisma. Get rid of stage fright. For more information about ongoing classes, call 704-759-8668."
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A23046&amp;max=10,,Support Group - Depression,,,The Timmons & Thompson Psychotherapy Group is now registering participants for a nine week therapeutic and psycho-educational group focused on depression. The group meets at 3707 Latrobe Dr. Suite 470. Both evening and daytime groups are available.
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A112558&amp;max=10,,Reiki Certification Workshops,1867 Colin Creek Ln.,In Harmony,Reiki certification classes are being conducted by Tracy Douglas. One-on-one and groups sessions are available. 704-391-0610. www.pandamaretreat.com.
