phone,website,moreInfo,location,startDate,name,venue,description,image,endDate
,http://www.sandiego.org/eventurl/10347,http://www.sandiego.org/event/Visitors/10347,,04/07/2011,Circus Vargas - The Big One is Back in San Diego,Circus Vargas,"<p>Circus Vargas presents an entirely new show for 2011, under our Big Top Tent! Arrive early for the free Preview Show, joining Jon Weiss as he invites kids of all ages into center ring to learn juggling, feather-balancing and hula-hooping! Circus Vargas unites amazingly skilled performers with clowns that actually make you laugh - mix in a little sawdust, some spotlights, beautiful music, and the intimacy and excitement of the Big Top and you have the magic recipe - Circus Vargas 2011! Several San Diego locations, including Balboa Park, National City, El Cajon, Vista, and&nbsp;Del Mar.</p><p>NATIONAL CITY<br />Westfield Plaza Bonita<br />Sweetwater Rd. Exit from I-805 Freeway<br />Thursday&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; February 24 (Opening Night)&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; 7:30<br />Friday&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; February 25&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;4:30&nbsp;&nbsp;&nbsp;&nbsp; 7:30<br />Saturday&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; February 26&nbsp;&nbsp;&nbsp;&nbsp; 1:30&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;4:30&nbsp;&nbsp;&nbsp;&nbsp; 7:30<br />Sunday&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; February 27&nbsp;&nbsp;&nbsp;&nbsp; 12:30&nbsp;&nbsp; 3:30&nbsp;&nbsp;&nbsp;&nbsp; 6:30 <br />Monday&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; February 28&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;6:30 </p><p>EL CAJON<br />Westfield Parkway<br />Johnson Ave. Exit from I-8 Freeway<br />Thursday&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; March 3 (Opening Night)&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; 7:30<br />Friday&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; March 4&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; 4:30&nbsp;&nbsp;&nbsp;&nbsp; 7:30<br />Saturday&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; March 5&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; 1:30&nbsp;&nbsp;&nbsp;&nbsp; 4:30&nbsp;&nbsp;&nbsp;&nbsp; 7:30<br />Sunday&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; March 6&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; 12:30&nbsp;&nbsp; 3:30&nbsp;&nbsp;&nbsp;&nbsp; 6:30<br />Monday&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; March 7&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;6:30 </p><p>VISTA<br />Highway 78 at Vista Village Dr.<br />Thursday&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; March 10&nbsp; (Opening Night)&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;7:30<br />Friday&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; March 11&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; 7:30<br />Saturday&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; March 12&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; &nbsp;1:30&nbsp;&nbsp;&nbsp;&nbsp; 4:30&nbsp;&nbsp;&nbsp;&nbsp; 7:30<br />Sunday&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; March 13&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; &nbsp;12:30&nbsp;&nbsp; 3:30&nbsp;&nbsp;&nbsp;&nbsp; 6:30<br />Monday&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;March 14&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;6:30<br />Tuesday&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; March15&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; No performances<br />Wednesday&nbsp;&nbsp;&nbsp;&nbsp; March 16&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; 7:30 <br />Thursday&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; March 17&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; 7:30 St. Patrick’s Day<br />Friday&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; March 18&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;7:30<br />Saturday&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; March 19&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; 1:30&nbsp;&nbsp;&nbsp;&nbsp; 4:30&nbsp;&nbsp;&nbsp;&nbsp; 7:30<br />Sunday&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; March 20&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; 12:30&nbsp;&nbsp; 3:30&nbsp;&nbsp;&nbsp;&nbsp; 6:30<br />Monday&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; March 21&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;6:30</p><p>DEL MAR FAIRGROUNDS<br />Via de la Valle exit from I-5<br />Thursday&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; March 24&nbsp;&nbsp; (Opening Night)&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; 7:30<br />Friday&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; March 25&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; 4:30&nbsp;&nbsp;&nbsp;&nbsp; 7:30<br />Saturday&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; March 26&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; 1:30&nbsp;&nbsp;&nbsp;&nbsp; 4:30&nbsp;&nbsp;&nbsp;&nbsp; 7:30<br />Sunday&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; March 27&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; 12:30&nbsp;&nbsp; 3:30&nbsp;&nbsp;&nbsp;&nbsp; 6:30<br />Monday&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; March 28&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;6:30</p><p>TEMECULA<br />Promenade Temecula<br />Winchester Rd. and Ynez Rd.<br />Thursday&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; March 31 ( Opening Night)&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;7:30<br />Friday&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; April 1&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;7:30<br />Saturday&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; April 2&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; 1:30&nbsp;&nbsp;&nbsp;&nbsp; 4:30&nbsp;&nbsp;&nbsp;&nbsp; 7:30<br />Sunday&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; April 3&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; 12:30&nbsp;&nbsp; 3:30&nbsp;&nbsp;&nbsp;&nbsp; 6:30<br />Monday&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; April 4&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;6:30<br />Tuesday&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;April 5&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; No performances<br />Wednesday&nbsp;&nbsp;&nbsp;&nbsp; April 6&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; 7:30 <br />Thursday&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; April 7&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; 7:30<br />Friday&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;April 8&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;7:30<br />Saturday&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;April 9&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; 1:30&nbsp;&nbsp;&nbsp;&nbsp; 4:30&nbsp;&nbsp;&nbsp;&nbsp; 7:30<br />Sunday&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;April 10&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; 12:30&nbsp;&nbsp; 3:30&nbsp;&nbsp;&nbsp;&nbsp; 6:30<br />Monday&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;April 11&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; 6:30</p>",http://www.sandiego.org/images/display.php?id=9409,04/11/2011
,http://www.sandiego.org/eventurl/8755,http://www.sandiego.org/event/Visitors/8755,Downtown,04/07/2011,"San Diego Opera Presents Strauss' ""Der Rosenkavalier""",San Diego Opera,"The lushly scored music of Richard Strauss’ Der Rosenkavalier brings to life the story of the Marschallin, a beautiful and elegant noblewoman neglected by her husband. Her torrid affair with the handsome young Octavian brings her intense pleasure, but reinforces her fear of losing him, as well as her beauty and youth. International opera stars Ferruccio Furlanetto and Anja Harteros make their role debuts amidst the dazzling, 18th century opulence of the Austrian Empire. Rounding out this all-star cast are Anke Vondung as the Marschallin’s young lover Octavian and Patrizia Ciofi as the beautiful Sophie. Light and dark themes mingle in this masterpiece of love and loss, making Der Rosenkavalier one of the most beloved masterpieces of all time.<br />  <br />  In German with English translations above the stage.<br />  <br />  Performances April 3 (2PM), 6 (7PM), 9 (6PM) and 12 (7PM). Civic Theatre, Downtown San Diego. Tickets $35-$195 (Saturdays $35-$220). (619) 533-7000. www.sdopera.com <br />  <br />",http://www.sandiego.org/images/display.php?id=8084,04/12/2011
,http://www.sandiego.org/eventurl/2411,http://www.sandiego.org/event/Visitors/2411,Embarcadero,04/07/2011,Whale Watching with San Diego Natural History Museum,Hornblower Cruises & Events,"Whale and Dolphin watching on Hornblower is a once in a lifetime experience in San Diego. Enjoy narration from Captains and Naturalists trained by the San Diego Natural History Museum. You'll get a free tour of north San Diego and see the sea lions that live below the lighthouse at Point Loma. Then you'll reach the open sea and find pods of gray whales, including mothers and calves! You may see hundreds of Common, Pacific White-sided or Risso's Dolphins, plus other sea life and marine birds indigenous to Southern California. This is the prime time season to see whales! This is one of the most fun and interesting trips on Hornblower with a whale exhibit onboard which includes fossils, a presentation by the naturalists, and a movie, called Ocean Oasis, playing on the big screen. Watch whales on the most comfortable and fastest yacht on San Diego Bay. Call 619-686-8715, www.hornblower.com/whales",http://www.sandiego.org/images/display.php?id=1948,04/18/2011
,http://www.sandiego.org/eventurl/3727,http://www.sandiego.org/event/Visitors/3727,Mission Bay,04/07/2011,SeaWorld's Spring Into Night,SeaWorld San Diego,"Spring into Night combines even more SeaWorld fun with amazing nighttime experiences when the park is open late - til 9 p.m. As the sun sets, you can rock to the sights and sounds of Shamu, laugh with sea lions Clyde and Seamore and be amazed by spectacular fireworks. Start rockin' Saturdays from April 2 through April 23.",http://www.sandiego.org/images/display.php?id=7844,04/23/2011
,http://www.sandiego.org/eventurl/10703,http://www.sandiego.org/event/Visitors/10703,Point Loma,04/07/2011,Dive-in Theatre at The Pearl Hotel,,"Every Wednesday, relax in the chic and cool aesthetic of the The Pearl's&nbsp;vintage-modern vibe while you enjoy food, drink and&nbsp;everything from&nbsp;cinema classics&nbsp;to new releases on a 10-by-13-foot projection screen above the&nbsp;oyster-shaped, outdoor pool. Shows start at 8:00 p.m., with food served until 10 and drinks until 11.",,04/27/2011
760-767-5311,http://www.sandiego.org/eventurl/566,http://www.sandiego.org/event/Visitors/566,,04/07/2011,Wildflowers in the Desert,,"<p>Depending on rainfall in winter, the natural beauty of the Anza-Borrego Desert State Park is enhanced by the almost magical appearance of desert wildflowers in the spring.&nbsp; One of the nation's largest state parks, the 600,000-acre Anza-Borrego Desert is within a two-hour scenic drive from downtown San Diego and offers visitors endless opportunities to experience the wonders of the desert.&nbsp; </p><p>In addition to the wildflowers, the park features 500 miles of dirt roads, 110 miles of hiking trails, washes, palm groves, cacti and sweeping vistas. You may also be lucky enough to see roadrunners, kit foxes, mule deer and bighorn sheep,</p><p><b>The Facts</b><br /><b>Visitor Center:</b> located at the west end of Palm Canyon Dr., Borrego Springs<br /><b>Hours:</b> 9am-5pm daily through April, 9am-5pm on weekends/holidays only from May-September<br /><b>Wildflower hotline</b>: 760-767-4684<br /><strong>Website:</strong> <a href=""http://www.parks.ca.gov/"">www.parks.ca.gov</a></p><p><b>Visitor Center<br /></b>The Visitor Center, located east of Borrego Springs on Palm Canyon Drive, provides brochures, books and other printed information, as well as scientific exhibits and a slideshow about the Park's flora, fauna, geology and human history. Guests may want to ask about Anza-Borrego's self-guided car tours, walking trails, picnic facilities and campgrounds. </p><p><b>Desert Garden<br /></b>A desert garden just outside the Visitor Center building provides a quick look at some of the vegetation in the park, with the species identified. The garden also includes a pupfish pond.</p>",http://www.sandiego.org/images/display.php?id=1305,04/30/2011
,http://www.sandiego.org/eventurl/10714,http://www.sandiego.org/event/Visitors/10714,Downtown,04/07/2011,ALTITUDE April Specials,ALTITUDE Sky Lounge,"SEASON OPENERS! Check out ALTITUDE'S April Specials running Monday-Thursday 9p-close all month long.<br />  <br />  Manic Mondays: $5 Skyy, Jagermeister, or Shocktop Draft<br />  Ultimat Tuesdays: $5 Ultimat Vodka U-Call-It or Coors Light<br />  Fiesta Wednesdays: $5 Patron Anejo, Reposado or Dos XX<br />  Bat & Ball Thursdays: $8 Beer and a Shot (Select Shots)",,04/30/2011
,http://www.sandiego.org/eventurl/10549,http://www.sandiego.org/event/Visitors/10549,La Jolla,04/07/2011,Coaster Train Wine Tour,La Jolla Wine Tours,"Tours Available Year Round!<br />  Travel GREEN with the comfort and convenience of rail, enjoy breathtaking scenery and tastes at coastal wineries and restaurants.<br />  <br />  Ideal For:<br />  <br />  	For Wine aficionados and dabblers alike. <br />  	Food lovers, adventurers<br />  	Green conscious individuals<br />  	Couples, singles, groups, Everyone!<br />  <br />  5-hr Guided Coaster Tour Includes:<br />  •	Wine Tastings at premier urban wineries<br />  •	Gourmet Food Pairings at award winning restaurants<br />  •	Behind the scenes to the wine making process<br />  •	Breathtaking coastal scenery <br />  •	Wine tasting tips and secrets<br />  <br />  For Reservations Contact:<br />  858-551-5115<br />  shira@lajollawinetours.com<br />",http://www.sandiego.org/images/display.php?id=9438,04/30/2011
,http://www.sandiego.org/eventurl/10220,http://www.sandiego.org/event/Visitors/10220,La Jolla,04/07/2011,Romantic Wine & Food Tour,La Jolla Wine Tours,"Tours Available Year Round!<br />  Romantic Wine &amp; Gourmet Food Tasting Tour Spoil your Sweetheart with fine wines and gourmet tastings at four to five romantic tour stops in beautiful La Jolla. This 3-hr tour is the ultimate treat for the love of your life. <br />  <br />  ALL-INCLUSIVE Price: $65 per person! Tour days &amp; time: Daily, by appointment, from 3pm-6pm. Meeting Place: Empress Hotel in the Village of La Jolla. <br />  <br />  Gourmet Guided Tour includes:<br />  <br />  *Award-Winning Wine Tastings <br />  <br />  *VIP Gourmet Food Pairings e.g. seafood, pasta, sushi, AND CHOCOLATE! <br />  <br />  *4-5 Tour Stops (e.g. Mediterranean, Italian, Californian, and Japanese cuisine) <br />  <br />  *Presentations by local sommeliers, chefs and artisans <br />  <br />  *1 - 1.5 mile leisurely walk of La Jolla by-the-sea <br />  <br />  *Expert Guide sharing Local History, Culture, Wine Tasting tips<br />  <br />  *Wine quizzes, Games and prizes!<br />  <br />  *Special Discounts to Area Restaurants &amp; Merchants<br />  <br />   (*offerings may vary) <br />  <br />  Contact us for reservations: <br />  La Jolla Wine Tours <br />  (858) 551-5115 <br />  shira@lajollawinetours.com",http://www.sandiego.org/images/display.php?id=9410,04/30/2011
,http://www.sandiego.org/eventurl/10615,http://www.sandiego.org/event/Visitors/10615,Carlsbad,04/07/2011,SEA LIFE Celebrates Earth Day All Month Long,LEGOLAND California,"Earth Day may officially be April 22, but SEA LIFE Carlsbad Aquarium wants to inspire kids to do their part in caring for our seas every day!<br />  <br />  To help in this quest, SEA LIFE will offer an Earth Month-themed Daily Dive Show every day at 11:00 am as well as special ‘green’ learning activities and crafting events every Saturday in April from 10:00 am to 4:00 pm with a special craft activity on Friday, April 22 from 10:00 am to 4:00 pm. All Earth Day activities are included in the price of SEA LIFE admission. <br />  <br />  For more information on SEA LIFE and Earth Day activities, please visit our website.",http://www.sandiego.org/images/display.php?id=9468,04/30/2011
,http://www.sandiego.org/eventurl/10720,http://www.sandiego.org/event/Visitors/10720,East Village,04/07/2011,The Dope Show,,"Featuring live body painting by E. Manansala, canvas works&nbsp; by Monique Jenkins and many more, plus live DJ's! Opening night Galafestparty April 1st. Open Tuesday through Saturday, 11 a.m. to 7p.m.",,05/01/2011
,http://www.sandiego.org/eventurl/2346,http://www.sandiego.org/event/Visitors/2346,Shelter Island,04/07/2011,Intimate Whale Watching Tours Without the Crowds,Sail San Diego,"Whale Watching with Sail San Diego is incredible experience, where the groups are small, and our experienced Captains/Trained Naturalists are the best in the business! <br />  <br />   This is a great trip and experience for all ages!   We are very conscious of our environment and carefully follow the rules of whale watching and have a huge respect for these magnificent mammals and the journey they are on! We run environmentally responsible trips, something we feel is so important.   <br />  <br />     Because we run small groups on one of our two beautiful 40’ Catalina's,  you and your guests and family can have an intimate time on the water and have all your questions about the grey whale and the whale migration answered by our knowledgeable Trained Naturalists who have a wealth of information and love to share all they know with our guests. We also keep whale watching literature on the boats that is easy and fun to read.     Not sitting on a microphone far away from guests, our Captains are right there to help you experience nature at its best. The Captains who are in arms reach look for Whales, Dolphins, Porpoise, Sea Lions and Pelagic Sea Birds. Captains will tell you about the plant-life and actually do a hands-on demo for kids and show them all the signs to look out for while looking for whales or dolphins.   Not only is this trip informative it is FUN!! <br />  <br />  Last year there were very few trips where no whales were spotted but we always guarantee sea lions! We will work with you on a second trip if no whales are spotted- most of the time this is not the case!    Whale Watching trips are scheduled twice a day. We do a morning whale watching trip and a mid-day whale watching trip. Times vary because we know some of our guests are here on business and have schedules and itinerary’s to keep. Call us for times and details.    <br />  <br />   All the trips offer complimentary beverages which include beer/wine, non-alcoholic beverages and nice hot-chocolate for those chilly days! Snacks are also provided for guest to enjoy while under way. To ensure the comfort of each guest we also provide extra jackets, blankets, foul-weather gear, hats, gloves, sunscreens, for those who forget – sunglasses. All of this is there for our guests to enjoy and we encourage everyone to be as comfortable as possible.  Enjoy the whale watching literature on the boats, sit back, relax and enjoy the most memorable time on the water possible.",http://www.sandiego.org/images/display.php?id=9420,05/03/2011
